db_id	templateFilename
hair_zabrak_female_s14	object/tangible/hair/zabrak/hair_zabrak_female_s14.iff
hair_zabrak_female_s15	object/tangible/hair/zabrak/hair_zabrak_female_s15.iff
hair_zabrak_female_s16	object/tangible/hair/zabrak/hair_zabrak_female_s16.iff
hair_zabrak_female_s17	object/tangible/hair/zabrak/hair_zabrak_female_s17.iff
hair_zabrak_female_s18	object/tangible/hair/zabrak/hair_zabrak_female_s18.iff
hair_zabrak_female_s19	object/tangible/hair/zabrak/hair_zabrak_female_s19.iff
hair_zabrak_female_s20	object/tangible/hair/zabrak/hair_zabrak_female_s20.iff
hair_zabrak_male_s01	object/tangible/hair/zabrak/hair_zabrak_male_s01.iff
hair_zabrak_male_s02	object/tangible/hair/zabrak/hair_zabrak_male_s02.iff
hair_zabrak_male_s03	object/tangible/hair/zabrak/hair_zabrak_male_s03.iff
hair_zabrak_male_s04	object/tangible/hair/zabrak/hair_zabrak_male_s04.iff
hair_zabrak_male_s05	object/tangible/hair/zabrak/hair_zabrak_male_s05.iff
hair_zabrak_male_s06	object/tangible/hair/zabrak/hair_zabrak_male_s06.iff
hair_zabrak_male_s07	object/tangible/hair/zabrak/hair_zabrak_male_s07.iff
hair_zabrak_male_s08	object/tangible/hair/zabrak/hair_zabrak_male_s08.iff
hair_zabrak_male_s09	object/tangible/hair/zabrak/hair_zabrak_male_s09.iff
hair_zabrak_male_s10	object/tangible/hair/zabrak/hair_zabrak_male_s10.iff
hair_zabrak_male_s11	object/tangible/hair/zabrak/hair_zabrak_male_s11.iff
hair_zabrak_male_s12	object/tangible/hair/zabrak/hair_zabrak_male_s12.iff
hair_zabrak_male_s13	object/tangible/hair/zabrak/hair_zabrak_male_s13.iff
hair_zabrak_male_s14	object/tangible/hair/zabrak/hair_zabrak_male_s14.iff
hair_zabrak_male_s15	object/tangible/hair/zabrak/hair_zabrak_male_s15.iff
hair_zabrak_male_s16	object/tangible/hair/zabrak/hair_zabrak_male_s16.iff
hair_zabrak_male_s17	object/tangible/hair/zabrak/hair_zabrak_male_s17.iff
hair_zabrak_male_s18	object/tangible/hair/zabrak/hair_zabrak_male_s18.iff
hair_zabrak_male_s19	object/tangible/hair/zabrak/hair_zabrak_male_s19.iff
hair_zabrak_male_s20	object/tangible/hair/zabrak/hair_zabrak_male_s20.iff
instrument_organ_max_rebo	object/tangible/instrument/instrument_organ_max_rebo.iff
jacket_blazer_1	object/tangible/wearables/jackets/jacket_blazer_1.iff
jacket_casual	object/tangible/wearables/jackets/jacket_casual.iff
jacket_casual_female	object/tangible/wearables/jackets/jacket_casual_female.iff
jacket_overcoat_rebel_strike	object/tangible/wearables/jackets/jacket_overcoat_rebel_strike.iff
jacket_rebel_shirtcoat_general	object/tangible/wearables/jackets/jacket_rebel_shirtcoat_general.iff
jumpsuit_s14	object/tangible/wearables/jumpsuit/jumpsuit_s14.iff
lair_base	object/tangible/lair/base/lair_base.iff
npc_porcellus_apron	object/tangible/wearables/npc_costumes/npc_porcellus_apron.iff
pants_admiral_ackbar	object/tangible/wearables/pants/pants_admiral_ackbar.iff
pants_camo_desert	object/tangible/wearables/pants/pants_camo_desert.iff
pants_cargo	object/tangible/wearables/pants/pants_cargo.iff
pants_cargo_front	object/tangible/wearables/pants/pants_cargo_front.iff
pants_cargo_side	object/tangible/wearables/pants/pants_cargo_side.iff
pants_corellian_captain	object/tangible/wearables/pants/pants_corellian_captain.iff
pants_greedo	object/tangible/wearables/pants/pants_greedo.iff
pants_han_solo	object/tangible/wearables/pants/pants_han_solo.iff
pants_heavy_weather	object/tangible/wearables/pants/pants_heavy_weather.iff
pants_loose_1	object/tangible/wearables/pants/pants_loose_1.iff
pants_rancor_trainer	object/tangible/wearables/pants/pants_rancor_trainer.iff
pants_rebel_striketeam	object/tangible/wearables/pants/pants_rebel_striketeam.iff
pants_ribbed	object/tangible/wearables/pants/pants_ribbed.iff
pants_shorts_nightsister	object/tangible/wearables/pants/pants_shorts_nightsister.iff
pants_skiff_guard	object/tangible/wearables/pants/pants_skiff_guard.iff
pants_slacks_1	object/tangible/wearables/pants/pants_slacks_1.iff
pants_tight_1	object/tangible/wearables/pants/pants_tight_1.iff
pants_tight_mara_jade	object/tangible/wearables/pants/pants_tight_mara_jade.iff
robe_fancy_1	object/tangible/wearables/robes/robe_fancy_1.iff
robe_inquisitor	object/tangible/wearables/robes/robe_inquisitor.iff
sash_whiphid_gang_s01	object/tangible/wearables/npc_costumes/whiphid_gang/sash_whiphid_gang_s01.iff
sash_whiphid_gang_s02	object/tangible/wearables/npc_costumes/whiphid_gang/sash_whiphid_gang_s02.iff
sash_whiphid_gang_s03	object/tangible/wearables/npc_costumes/whiphid_gang/sash_whiphid_gang_s03.iff
shirt_admiral_ackbar	object/tangible/wearables/shirts/shirt_admiral_ackbar.iff
shirt_greedo	object/tangible/wearables/shirts/shirt_greedo.iff
shirt_guard_skiff	object/tangible/wearables/shirts/shirt_guard_skiff.iff
shirt_han_solo	object/tangible/wearables/shirts/shirt_han_solo.iff
shirt_lando_cloud_city	object/tangible/wearables/shirts/shirt_lando_cloud_city.iff
shirt_soldier_rebel	object/tangible/wearables/shirts/shirt_soldier_rebel.iff
shoes_boots_bith	object/tangible/wearables/shoes/shoes_boots_bith.iff
shoes_boots_foldover	object/tangible/wearables/shoes/shoes_boots_foldover.iff
shoes_boots_general	object/tangible/wearables/shoes/shoes_boots_general.iff
shoes_boots_heavy_weather	object/tangible/wearables/shoes/shoes_boots_heavy_weather.iff
shoes_boots_imperial_flight	object/tangible/wearables/shoes/shoes_boots_imperial_flight.iff
shoes_boots_jedi	object/tangible/wearables/shoes/shoes_boots_jedi.iff
shoes_boots_jerba_leather	object/tangible/wearables/shoes/shoes_boots_jerba_leather.iff
shoes_s01	object/tangible/wearables/shoes/shoes_s01.iff
shoes_s02	object/tangible/wearables/shoes/shoes_s02.iff
shoes_s03	object/tangible/wearables/shoes/shoes_s03.iff
skirt_s05_m	object/tangible/wearables/skirts/skirt_s05_m.iff
skirt_s06_f	object/tangible/wearables/skirts/skirt_s06_f.iff
skirt_s07_f	object/tangible/wearables/skirts/skirt_s07_f.iff
test_pastry_01	object/tangible/test/test_pastry_01.iff
test_shirt_hue_f	object/tangible/wearables/test/test_shirt_hue_f.iff
test_shirt_hue_m	object/tangible/wearables/test/test_shirt_hue_m.iff
vest_admiral_ackbar	object/tangible/wearables/vests/vest_admiral_ackbar.iff
vest_formal_m	object/tangible/wearables/vests/vest_formal_m.iff
vest_greedo	object/tangible/wearables/vests/vest_greedo.iff
vest_han_solo	object/tangible/wearables/vests/vest_han_solo.iff
vest_hutt_thug_base	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug_base.iff
vest_hutt_thug01	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug01.iff
vest_hutt_thug01_f	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug01_f.iff
vest_hutt_thug01_m	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug01_m.iff
vest_hutt_thug02	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug02.iff
vest_hutt_thug02_f	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug02_f.iff
vest_hutt_thug02_m	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug02_m.iff
vest_hutt_thug03	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug03.iff
vest_hutt_thug03_f	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug03_f.iff
vest_hutt_thug03_m	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug03_m.iff
vest_peasant_canvas	object/tangible/wearables/vests/vest_peasant_canvas.iff
