NAME	PARENT	GRAPH_TYPE	GOD_ONLY	IS_TITLE	IS_PROFESSION	IS_HIDDEN	MONEY_REQUIRED	POINTS_REQUIRED	SKILLS_REQUIRED_COUNT	SKILLS_REQUIRED	PRECLUSION_SKILLS	XP_TYPE	XP_COST	XP_CAP	MISSIONS_REQUIRED	APPRENTICESHIPS_REQUIRED	STATS_REQUIRED	SPECIES_REQUIRED	JEDI_STATE_REQUIRED	SKILL_ABILITY	COMMANDS	SKILL_MODS	SCHEMATICS_GRANTED	SCHEMATICS_REVOKED	SEARCHABLE	ENDER
pilot_neutral_procedures_01	pilot_neutral		0	0	0	0	1000	0		pilot_neutral_novice		space_combat_general	7500	60000							ethrust	pilot_special_tactics=20			1	0
pilot_neutral_procedures_02	pilot_neutral_procedures_01		0	0	0	0	2000	0		"pilot_neutral_starships_01,pilot_neutral_weapons_01,pilot_neutral_procedures_01,pilot_neutral_droid_01"		space_combat_general	60000	200000							ptrap1	pilot_special_tactics=20			1	0
pilot_neutral_procedures_03	pilot_neutral_procedures_02		0	0	0	0	3000	0		"pilot_neutral_starships_02,pilot_neutral_weapons_02,pilot_neutral_procedures_02,pilot_neutral_droid_02"		space_combat_general	200000	1000000							"iffscramble,epulse1"	pilot_special_tactics=20			1	0
pilot_neutral_procedures_04	pilot_neutral_procedures_03		0	1	0	0	4000	0		"pilot_neutral_starships_03,pilot_neutral_weapons_03,pilot_neutral_procedures_03,pilot_neutral_droid_03"		space_combat_general	1000000	7500000							epulse2	pilot_special_tactics=20			1	0
pilot_neutral_droid_01	pilot_neutral		0	0	0	0	1000	0		pilot_neutral_novice		space_combat_general	7500	60000							"private_neutral_droid_1,droidcommand_reactoroverloadone,droidcommand_reactornormalize,cert_droid_astromech_2,droidcommand_weapcappowerupone,droidcommand_weapcapequalize,droidcommand_weapcaptoshieldone"				1	0
pilot_neutral_droid_02	pilot_neutral_droid_01		0	0	0	0	2000	0		"pilot_neutral_starships_01,pilot_neutral_weapons_01,pilot_neutral_procedures_01,pilot_neutral_droid_01"		space_combat_general	60000	200000							"private_neutral_droid_2,droidcommand_reactoroverloadtwo,cert_droid_astromech_3,droidcommand_weapcappoweruptwo,droidcommand_weapcaptoshieldtwo"				1	0
pilot_neutral_droid_03	pilot_neutral_droid_02		0	0	0	0	3000	0		"pilot_neutral_starships_02,pilot_neutral_weapons_02,pilot_neutral_procedures_02,pilot_neutral_droid_02"		space_combat_general	200000	1000000							"private_neutral_droid_3,droidcommand_reactoroverloadthree,cert_droid_astromech_4,droidcommand_weapcappowerupthree,droidcommand_weapcaptoshieldthree"				1	0
pilot_neutral_droid_04	pilot_neutral_droid_03		0	1	0	0	4000	0		"pilot_neutral_starships_03,pilot_neutral_weapons_03,pilot_neutral_procedures_03,pilot_neutral_droid_03"		space_combat_general	1000000	7500000							"private_neutral_droid_4,droidcommand_reactoroverloadfour,cert_droid_astromech_5,droidcommand_weapcappowerupfour,droidcommand_weapcaptoshieldfour"				1	0
pilot_spacetest	pilot		1	1	0	0	0	0					0	0							"droid+droidcommand_testweaponoverload1,droidcommand_testweaponoverload2,droidcommand_testweaponoverload3,droidcommand_testweaponoverload4,droidcommand_testweaponnormalize,droidcommand_testfronttobackfifty,droidcommand_testbacktofrontfifty"				0	0
social_politician	social		0	0	1	0	0	0						0											1	0
social_politician_novice	social_politician		0	1	0	0	100	0													"place_cityhall,manage_taxes,grantZoningRights"	private_place_cityhall=100			1	0
social_politician_master	social_politician		0	1	0	0	5000	0		"social_politician_fiscal_04,social_politician_martial_04,social_politician_civic_04,social_politician_urban_04"		political	15000	60000											1	0
social_politician_fiscal_01	social_politician		0	0	0	0	1000	0		social_politician_novice		political	1000	20000							city_map				1	0
social_politician_fiscal_02	social_politician_fiscal_01		0	0	0	0	2000	0		social_politician_fiscal_01		political	2500	40000							"place_bank,place_shuttleport"	"private_place_bank=100,private_place_shuttleport=100"			1	0
social_politician_fiscal_03	social_politician_fiscal_02		0	0	0	0	3000	0		social_politician_fiscal_02		political	5000	60000							city_spec_industry				1	0
social_politician_fiscal_04	social_politician_fiscal_03		0	1	0	0	4000	0		social_politician_fiscal_03		political	10000	60000							city_spec_research				1	0
social_politician_martial_01	social_politician		0	0	0	0	1000	0		social_politician_novice		political	1000	20000							manage_militia				1	0
social_politician_martial_02	social_politician_martial_01		0	0	0	0	2000	0		social_politician_martial_01		political	2500	40000							place_cloning	private_place_cloning=100			1	0
social_politician_martial_03	social_politician_martial_02		0	0	0	0	3000	0		social_politician_martial_02		political	5000	60000							city_spec_cloning				1	0
social_politician_martial_04	social_politician_martial_03		0	1	0	0	4000	0		social_politician_martial_03		political	10000	60000							place_faction_terminal				1	0
social_politician_civic_01	social_politician		0	0	0	0	1000	0		social_politician_novice		political	1000	20000							installMissionTerminal				1	0
social_politician_civic_02	social_politician_civic_01		0	0	0	0	2000	0		social_politician_civic_01		political	2500	40000							"place_garage,city_spec_storyteller"	private_place_garage=100			1	0
social_politician_civic_03	social_politician_civic_02		0	0	0	0	3000	0		social_politician_civic_02		political	5000	60000							"city_spec_entertainer,city_spec_bm_incubator"				1	0
social_politician_civic_04	social_politician_civic_03		0	1	0	0	4000	0		social_politician_civic_03		political	10000	60000							"city_spec_missions,city_spec_sample_rich"				1	0
social_politician_urban_01	social_politician		0	0	0	0	1000	0		social_politician_novice		political	1000	20000							"place_streetlamp,place_statue"				1	0
social_politician_urban_02	social_politician_urban_01		0	0	0	0	2000	0		social_politician_urban_01		political	2500	40000							"place_fountain,city_spec_decor_increase"				1	0
social_politician_urban_03	social_politician_urban_02		0	0	0	0	3000	0		social_politician_urban_02		political	5000	60000							"place_small_garden,place_medium_garden"	"private_place_small_garden=100,private_place_medium_garden=100"			1	0
social_politician_urban_04	social_politician_urban_03		0	1	0	0	4000	0		social_politician_urban_03		political	10000	60000							"place_large_garden,place_exotic_garden"	"private_place_large_garden=100,private_place_exotic_garden=100"			1	0
social_language	social		0	0	0	0		0						0											0	0
social_language_basic	social_language		0	0	0	0		0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"							0	0
social_language_basic_speak	social_language		0	0	0	0	0	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"				language_basic_speak=100			0	0
social_language_basic_comprehend	social_language		0	0	0	0	0	0					0	0								language_basic_comprehend=100			0	0
social_language_rodian	social_language		0	0	0	0		0					0	0											0	0
social_language_rodian_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+rodese	language_rodian_speak=100			0	0
social_language_rodian_comprehend	social_language		0	0	0	0	1000	0					0	0								language_rodian_comprehend=100			0	0
social_language_trandoshan	social_language		0	0	0	0		0					0	0											0	0
social_language_trandoshan_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+dosh	language_trandoshan_speak=100			0	0
social_language_trandoshan_comprehend	social_language		0	0	0	0	1000	0					0	0								language_trandoshan_comprehend=100			0	0
social_language_moncalamari	social_language		0	0	0	0		0					0	0											0	0
social_language_moncalamari_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+moncalamarian	language_moncalamari_speak=100			0	0
social_language_moncalamari_comprehend	social_language		0	0	0	0	1000	0					0	0								language_moncalamari_comprehend=100			0	0
social_language_wookiee	social_language		0	0	0	0		0					0	0											0	0
social_language_wookiee_speak	social_language		0	0	0	0	1000	0					0	0				wookiee			language+shyriiwook	language_wookiee_speak=100			0	0
social_language_wookiee_comprehend	social_language		0	0	0	0	1000	0					0	0								language_wookiee_comprehend=100			0	0
social_language_bothan	social_language		0	0	0	0		0					0	0											0	0
social_language_bothan_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+bothese	language_bothan_speak=100			0	0
social_language_bothan_comprehend	social_language		0	0	0	0	1000	0					0	0								language_bothan_comprehend=100			0	0
social_language_twilek	social_language		0	0	0	0		0					0	0											0	0
social_language_twilek_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+ryl	language_twilek_speak=100			0	0
social_language_twilek_comprehend	social_language		0	0	0	0	1000	0					0	0								language_twilek_comprehend=100			0	0
social_language_zabrak	social_language		0	0	0	0		0					0	0											0	0
social_language_zabrak_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+zabrak	language_zabrak_speak=100			0	0
social_language_zabrak_comprehend	social_language		0	0	0	0	1000	0					0	0								language_zabrak_comprehend=100			0	0
social_language_lekku	social_language		0	0	0	0	0	0				unobtainable	1	0											0	0
social_language_lekku_speak	social_language		0	0	0	0	0	0				unobtainable	1	0				twilek			language+lekku	language_lekku_speak=100			0	0
social_language_lekku_comprehend	social_language		0	0	0	0	0	0				unobtainable	1	0				twilek				language_lekku_comprehend=100			0	0
social_language_ithorian	social_language		0	0	0	0		0					0	0											0	0
social_language_ithorian_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+ithorian	language_ithorian_speak=100			0	0
social_language_ithorian_comprehend	social_language		0	0	0	0	1000	0					0	0								language_ithorian_comprehend=100			0	0
social_language_sullustan	social_language		0	0	0	0		0					0	0											0	0
social_language_sullustan_speak	social_language		0	0	0	0	1000	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+sullustan	language_sullustan_speak=100			0	0
social_language_sullustan_comprehend	social_language		0	0	0	0	1000	0					0	0								language_sullustan_comprehend=100			0	0
social_language_hutt	social_language		0	0	0	0		0					0	0											0	0
social_language_hutt_speak	social_language		0	0	0	0	0	0					0	0				"bothan,human,moncalamari,rodian,trandoshan,twilek,zabrak"			language+huttese	language_hutt_speak=100			0	0
social_language_hutt_comprehend	social_language		0	0	0	0	0	0					0	0								language_hutt_comprehend=100			0	0
species			1	0	0	0	0	0						0											0	0
species_bothan	species		1	0	0	0	0	0				unobtainable	1	0				bothan			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_human	species		1	0	0	0	0	0				unobtainable	1	0				human			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_moncal	species		1	0	0	0	0	0				unobtainable	1	0				moncal			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_rodian	species		1	0	0	0	0	0				unobtainable	1	0				rodian			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_trandoshan	species		1	0	0	0	0	0				unobtainable	1	0				trandoshan			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_twilek	species		1	0	0	0	0	0				unobtainable	1	0				twilek			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_wookiee	species		1	0	0	0	0	0				unobtainable	1	0				wookiee			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	"craftWookieItems,craftArtisanFreebieGroupA"		0	0
species_zabrak	species		1	0	0	0	0	0				unobtainable	1	0				zabrak			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_ithorian	species		1	0	0	0	0	0				unobtainable	1	0				ithorian			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
species_sullustan	species		1	0	0	0	0	0				unobtainable	1	0				sullustan			"startDance,stopDance,startMusic,stopMustic,startDance+basic,startMusic+starwars1,slitherhorn,cert_ordnance_level1"	creature_harvesting=25	craftArtisanFreebieGroupA		0	0
DEPRECATED_SKILLS			1	0	0	1	0	0						0											0	0
outdoors			1	0	0	1	0	0						0											0	0
outdoors_scout	outdoors		1	0	1	1	0	0						0											0	0
outdoors_scout_novice	outdoors_scout		1	1	0	1	100	15					0	0							private_scout_novice	"trapping=10,camp=10,creature_knowledge=10,creature_harvesting=25"	"craftScoutCampGroupA,craftScoutTrapGroupA"		0	0
outdoors_scout_master	outdoors_scout		1	1	0	1	5000	6		"outdoors_scout_movement_04,outdoors_scout_tools_04,outdoors_scout_harvest_04,outdoors_scout_camp_04"		scout	35000	200000							private_scout_master	"slope_move=10,burst_run=5,camp=15,creature_harvesting=50,mask_scent=30,trapping=15"	"craftScoutCampGroupMaster,craftScoutTrapGroupMaster"		0	0
outdoors_scout_movement_01	outdoors_scout		1	0	0	1	1000	2		outdoors_scout_novice		scout	2000	10000							private_scout_movement_1	slope_move=10			0	0
outdoors_scout_movement_02	outdoors_scout_movement_01		1	0	0	1	2000	3		outdoors_scout_movement_01		scout	6000	30000							"private_scout_movement_2,maskscent"	"burst_run=10,mask_scent=20"			0	0
outdoors_scout_movement_03	outdoors_scout_movement_02		1	0	0	1	3000	4		outdoors_scout_movement_02		scout	12500	40000							private_scout_movement_3	"slope_move=20,mask_scent=20"			0	0
outdoors_scout_movement_04	outdoors_scout_movement_03		1	1	0	1	4000	5		outdoors_scout_movement_03		scout	25000	75000							private_scout_movement_4	"burst_run=10,mask_scent=30"			0	0
outdoors_scout_tools_01	outdoors_scout		1	0	0	1	1000	2		outdoors_scout_novice		trapping	1000	10000							private_scout_tools_1	trapping=10	craftScoutTrapGroupB		0	0
outdoors_scout_tools_02	outdoors_scout_tools_01		1	0	0	1	2000	3		outdoors_scout_tools_01		trapping	5000	30000							private_scout_tools_2	trapping=15	craftScoutTrapGroupC		0	0
outdoors_scout_tools_03	outdoors_scout_tools_02		1	0	0	1	3000	4		outdoors_scout_tools_02		trapping	15000	140000							private_scout_tools_3	trapping=25	craftScoutTrapGroupD		0	0
outdoors_scout_tools_04	outdoors_scout_tools_03		1	1	0	1	4000	5		outdoors_scout_tools_03		trapping	70000	300000							private_scout_tools_4	trapping=25	craftScoutTrapGroupE		0	0
outdoors_scout_harvest_01	outdoors_scout		1	0	0	1	1000	2		outdoors_scout_novice		scout	2000	10000							private_scout_harvest_1	"creature_knowledge=10,creature_harvesting=10"			0	0
outdoors_scout_harvest_02	outdoors_scout_harvest_01		1	0	0	1	2000	3		outdoors_scout_harvest_01		scout	6000	30000							private_scout_harvest_2	"creature_knowledge=25,creature_harvesting=15,creature_hit_bonus=5"			0	0
outdoors_scout_harvest_03	outdoors_scout_harvest_02		1	0	0	1	3000	4		outdoors_scout_harvest_02		scout	12500	40000							private_scout_harvest_3	"creature_knowledge=25,creature_harvesting=25,creature_hit_bonus=10"			0	0
outdoors_scout_harvest_04	outdoors_scout_harvest_03		1	1	0	1	4000	5		outdoors_scout_harvest_03		scout	25000	75000							private_scout_harvest_4	"creature_knowledge=30,creature_harvesting=25,creature_hit_bonus=10"			0	0
outdoors_scout_camp_01	outdoors_scout		1	0	0	1	1000	2		outdoors_scout_novice		scout	2000	10000							private_scout_camp_1	camp=15	craftScoutCampGroupB		0	0
outdoors_scout_camp_02	outdoors_scout_camp_01		1	0	0	1	2000	3		outdoors_scout_camp_01		scout	6000	30000							private_scout_camp_2	camp=20	craftScoutCampGroupC		0	0
outdoors_scout_camp_03	outdoors_scout_camp_02		1	0	0	1	3000	4		outdoors_scout_camp_02		scout	12500	40000							private_scout_camp_3	camp=20	craftScoutCampGroupD		0	0
outdoors_scout_camp_04	outdoors_scout_camp_03		1	1	0	1	4000	5		outdoors_scout_camp_03		scout	25000	75000							private_scout_camp_4	camp=20	craftScoutCampGroupE		0	0
science			1	0	0	1	0	0						0											0	0
science_medic	science		1	0	1	1	0	0						0											0	0
science_medic_novice	science_medic		1	1	0	1	100	15					0	0							"private_medic_novice,bactaShot"	"debuffing_efficiency=5,buffing_efficiency=5,healing_efficiency=5,medicine_assembly=10,medicine_experimentation=10"	"craftMedicineComponentGroupA,craftMedicineStimpackGroupA"		0	0
science_medic_master	science_medic		1	1	0	1	5000	6		"science_medic_injury_04,science_medic_injury_speed_04,science_medic_ability_04,science_medic_crafting_04"		medical	35000	70000							private_medic_master	"debuffing_efficiency=20,buffing_efficiency=20,healing_efficiency=20"			0	0
science_medic_injury_01	science_medic		1	0	0	1	1000	2		science_medic_novice		medical	1000	10000							private_medic_injury_1	buffing_efficiency=5			0	0
science_medic_injury_02	science_medic_injury_01		1	0	0	1	2000	3		science_medic_injury_01		medical	5000	30000							"private_medic_injury_2,stabilizers"	buffing_efficiency=5			0	0
science_medic_injury_03	science_medic_injury_02		1	0	0	1	3000	4		science_medic_injury_02		medical	15650	140000							private_medic_injury_3	buffing_efficiency=5			0	0
science_medic_injury_04	science_medic_injury_03		1	1	0	1	4000	5		science_medic_injury_03		medical	70000	200000							"private_medic_injury_4,nutrientInjection"	buffing_efficiency=5			0	0
science_medic_injury_speed_01	science_medic		1	0	0	1	1000	2		science_medic_novice		medical	1000	10000							private_medic_speed_1	debuffing_efficiency=5			0	0
science_medic_injury_speed_02	science_medic_injury_speed_01		1	0	0	1	2000	3		science_medic_injury_speed_01		medical	5000	30000							"private_medic_speed_2,bactaToss"	debuffing_efficiency=5			0	0
science_medic_injury_speed_03	science_medic_injury_speed_02		1	0	0	1	3000	4		science_medic_injury_speed_02		medical	15650	140000							private_medic_speed_3	debuffing_efficiency=5			0	0
science_medic_injury_speed_04	science_medic_injury_speed_03		1	1	0	1	4000	5		science_medic_injury_speed_03		medical	70000	200000							"private_medic_speed_4,bactaSpray"	debuffing_efficiency=5			0	0
science_medic_ability_01	science_medic		1	0	0	1	1000	2		science_medic_novice		medical	1000	10000							private_medic_ability_1	healing_efficiency=5			0	0
science_medic_ability_02	science_medic_ability_01		1	0	0	1	2000	3		science_medic_ability_01		medical	5000	30000							"private_medic_ability_2,diagnose"	healing_efficiency=5			0	0
science_medic_ability_03	science_medic_ability_02		1	0	0	1	3000	4		science_medic_ability_02		medical	15650	140000							private_medic_ability_3	healing_efficiency=5			0	0
science_medic_ability_04	science_medic_ability_03		1	1	0	1	4000	5		science_medic_ability_03		medical	70000	200000							"private_medic_ability_4,dragPlayer"	healing_efficiency=5			0	0
science_medic_crafting_01	science_medic		1	0	0	1	1000	2		science_medic_novice		crafting_medicine_general	500	2000							private_medic_crafting_1	"medicine_assembly=10,medicine_experimentation=10"	craftMedicineComponentGroupB		0	0
science_medic_crafting_02	science_medic_crafting_01		1	0	0	1	2000	3		science_medic_crafting_01		crafting_medicine_general	1000	6000							private_medic_crafting_2	"medicine_assembly=10,medicine_experimentation=10"	craftMedicineComponentGroupC		0	0
science_medic_crafting_03	science_medic_crafting_02		1	0	0	1	3000	4		science_medic_crafting_02		crafting_medicine_general	3000	12000							private_medic_crafting_3	"medicine_assembly=10,medicine_experimentation=10"	"craftMedicineComponentGroupD,craftMedicineStimpackGroupB"		0	0
science_medic_crafting_04	science_medic_crafting_03		1	1	0	1	4000	5		science_medic_crafting_03		crafting_medicine_general	6000	17500							private_medic_crafting_4	"medicine_assembly=10,medicine_experimentation=10"	craftMedicineComponentGroupE		0	0
combat			1	0	0	1	0	0						0											0	0
combat_brawler	combat		1	0	1	1	0	0						0											0	0
combat_brawler_novice	combat_brawler		1	1	0	1	100	15					0	0							"private_brawler_novice,taunt,knockdownRecovery"	"melee_defense=10,melee_accuracy=10,melee_speed=5,unarmed_damage=30"			0	0
combat_brawler_master	combat_brawler		1	1	0	1	5000	6		"combat_brawler_unarmed_04,combat_brawler_1handmelee_04,combat_brawler_2handmelee_04,combat_brawler_polearm_04"		combat_general	35000	70000							"private_brawler_master,meleeAssault,parryRiposte"	"melee_defense=10,melee_accuracy=25,melee_speed=15,ranged_defense=5,unarmed_damage=15"			0	0
combat_brawler_unarmed_01	combat_brawler		1	0	0	1	1000	2		combat_brawler_novice		combat_meleespecialize_unarmed	1000	20000							"private_brawler_unarmed_1,centerOfBeing"	"unarmed_defense=10,unarmed_speed=5,unarmed_accuracy=15,unarmed_damage=10"			0	0
combat_brawler_unarmed_02	combat_brawler_unarmed_01		1	0	0	1	2000	3		combat_brawler_unarmed_01		combat_meleespecialize_unarmed	5000	30000							"private_brawler_unarmed_2,meleeStrike"	"unarmed_defense=10,unarmed_speed=10,unarmed_accuracy=15,unarmed_damage=10"			0	0
combat_brawler_unarmed_03	combat_brawler_unarmed_02		1	0	0	1	3000	4		combat_brawler_unarmed_02		combat_meleespecialize_unarmed	15650	140000							"private_brawler_unarmed_3,lunge"	"unarmed_defense=10,unarmed_speed=5,unarmed_accuracy=15,unarmed_damage=10"			0	0
combat_brawler_unarmed_04	combat_brawler_unarmed_03		1	1	0	1	4000	5		combat_brawler_unarmed_03		combat_meleespecialize_unarmed	70000	200000							"private_brawler_unarmed_4,legSweep"	"unarmed_defense=10,unarmed_speed=10,unarmed_accuracy=20,unarmed_damage=10"			0	0
combat_brawler_1handmelee_01	combat_brawler		1	0	0	1	1000	2		combat_brawler_novice		combat_meleespecialize_onehand	1000	20000							"private_brawler_1hand_1,lunge"	"onehandmelee_defense=10,onehandmelee_speed=5,onehandmelee_accuracy=15"			0	0
combat_brawler_1handmelee_02	combat_brawler_1handmelee_01		1	0	0	1	2000	3		combat_brawler_1handmelee_01		combat_meleespecialize_onehand	5000	30000							"private_brawler_1hand_2,centerOfBeing"	"onehandmelee_defense=10,onehandmelee_speed=10,onehandmelee_accuracy=15"			0	0
combat_brawler_1handmelee_03	combat_brawler_1handmelee_02		1	0	0	1	3000	4		combat_brawler_1handmelee_02		combat_meleespecialize_onehand	15650	140000							"private_brawler_1hand_3,meleeStrike"	"onehandmelee_defense=10,onehandmelee_speed=5,onehandmelee_accuracy=15"			0	0
combat_brawler_1handmelee_04	combat_brawler_1handmelee_03		1	1	0	1	4000	5		combat_brawler_1handmelee_03		combat_meleespecialize_onehand	70000	200000							"private_brawler_1hand_4,bleedAttack"	"onehandmelee_defense=10,onehandmelee_speed=10,onehandmelee_accuracy=20"			0	0
combat_brawler_2handmelee_01	combat_brawler		1	0	0	1	1000	2		combat_brawler_novice		combat_meleespecialize_twohand	1000	20000							"private_brawler_2hand_1,meleeStrike"	"twohandmelee_defense=10,twohandmelee_speed=5,twohandmelee_accuracy=15"			0	0
combat_brawler_2handmelee_02	combat_brawler_2handmelee_01		1	0	0	1	2000	3		combat_brawler_2handmelee_01		combat_meleespecialize_twohand	5000	30000							"private_brawler_2hand_2,lunge"	"twohandmelee_defense=10,twohandmelee_speed=10,twohandmelee_accuracy=15"			0	0
combat_brawler_2handmelee_03	combat_brawler_2handmelee_02		1	0	0	1	3000	4		combat_brawler_2handmelee_02		combat_meleespecialize_twohand	15650	140000							"private_brawler_2hand_3,centerOfBeing"	"twohandmelee_defense=10,twohandmelee_speed=5,twohandmelee_accuracy=15"			0	0
combat_brawler_2handmelee_04	combat_brawler_2handmelee_03		1	1	0	1	4000	5		combat_brawler_2handmelee_03		combat_meleespecialize_twohand	70000	200000							"private_brawler_2hand_4,armorBreak"	"twohandmelee_defense=10,twohandmelee_speed=10,twohandmelee_accuracy=20"			0	0
combat_brawler_polearm_01	combat_brawler		1	0	0	1	1000	2		combat_brawler_novice		combat_meleespecialize_polearm	1000	20000							"private_brawler_polearm_1,centerOfBeing"	"polearm_defense=10,polearm_speed=5,polearm_accuracy=15"			0	0
combat_brawler_polearm_02	combat_brawler_polearm_01		1	0	0	1	2000	3		combat_brawler_polearm_01		combat_meleespecialize_polearm	5000	30000							"private_brawler_polearm_2,meleeStrike"	"polearm_defense=10,polearm_speed=10,polearm_accuracy=15"			0	0
combat_brawler_polearm_03	combat_brawler_polearm_02		1	0	0	1	3000	4		combat_brawler_polearm_02		combat_meleespecialize_polearm	15650	140000							"private_brawler_polearm_3,lunge"	"polearm_defense=10,polearm_speed=5,polearm_accuracy=15"			0	0
combat_brawler_polearm_04	combat_brawler_polearm_03		1	1	0	1	4000	5		combat_brawler_polearm_03		combat_meleespecialize_polearm	70000	200000							"private_brawler_polearm_4,sweepAttack"	"polearm_defense=10,polearm_speed=10,polearm_accuracy=20"			0	0
combat_marksman	combat		1	0	1	1	0	0						0											0	0
combat_marksman_novice	combat_marksman		1	1	0	1	100	15					0	0							"private_marksman_novice,knockdownRecovery"	"ranged_accuracy=10,ranged_speed=5"			0	0
combat_marksman_master	combat_marksman		1	1	0	1	5000	6		"combat_marksman_rifle_04,combat_marksman_pistol_04,combat_marksman_carbine_04,combat_marksman_support_04"		combat_general	35000	70000							"private_marksman_master,lethalShot"	"ranged_defense=5,ranged_accuracy=25,ranged_speed=15"			0	0
combat_marksman_rifle_01	combat_marksman		1	0	0	1	1000	2		combat_marksman_novice		combat_rangedspecialize_rifle	1000	200000							"private_marksman_rifle_1,aimedShot"	"rifle_defense=5,rifle_accuracy=10,rifle_speed=5"			0	0
combat_marksman_rifle_02	combat_marksman_rifle_01		1	0	0	1	2000	3		combat_marksman_rifle_01		combat_rangedspecialize_rifle	5000	200000							"private_marksman_rifle_2,placedShot"	"rifle_defense=5,rifle_accuracy=10,rifle_speed=5"			0	0
combat_marksman_rifle_03	combat_marksman_rifle_02		1	0	0	1	3000	4		combat_marksman_rifle_02		combat_rangedspecialize_rifle	15000	200000							"private_marksman_rifle_3,firearmStrike"	"rifle_defense=5,rifle_accuracy=10,rifle_speed=5"			0	0
combat_marksman_rifle_04	combat_marksman_rifle_03		1	1	0	1	4000	5		combat_marksman_rifle_03		combat_rangedspecialize_rifle	70000	200000							"private_marksman_rifle_4,aim"	"rifle_defense=5,rifle_accuracy=10,rifle_speed=5"			0	0
combat_marksman_pistol_01	combat_marksman		1	0	0	1	1000	2		combat_marksman_novice		combat_rangedspecialize_pistol	1000	200000							"private_marksman_pistol_1,firearmStrike"	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_marksman_pistol_02	combat_marksman_pistol_01		1	0	0	1	2000	3		combat_marksman_pistol_01		combat_rangedspecialize_pistol	5000	200000							"private_marksman_pistol_2,aimedShot"	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_marksman_pistol_03	combat_marksman_pistol_02		1	0	0	1	3000	4		combat_marksman_pistol_02		combat_rangedspecialize_pistol	15000	200000							"private_marksman_pistol_3,placedShot"	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_marksman_pistol_04	combat_marksman_pistol_03		1	1	0	1	4000	5		combat_marksman_pistol_03		combat_rangedspecialize_pistol	70000	200000							"private_marksman_pistol_4,quickDraw"	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_marksman_carbine_01	combat_marksman		1	0	0	1	1000	2		combat_marksman_novice		combat_rangedspecialize_carbine	1000	200000							"private_marksman_carbine_1,placedShot"	"carbine_defense=5,carbine_accuracy=10,carbine_speed=5"			0	0
combat_marksman_carbine_02	combat_marksman_carbine_01		1	0	0	1	2000	3		combat_marksman_carbine_01		combat_rangedspecialize_carbine	5000	200000							"private_marksman_carbine_2,firearmStrike"	"carbine_defense=5,carbine_accuracy=10,carbine_speed=5"			0	0
