delayAction:assume_waiting:3		olum_inform_player
"messageTo;eng1;doPathAction;string:pathAction=moveTo,string:pathName=eng1wait"		olum_inform_player
"messageTo;eng2;doPathAction;string:pathAction=moveTo,string:pathName=eng2wait"		olum_inform_player
delayAction:eng_face_olum:4		olum_inform_player
doTheaterAction:eng1:faceTo:spawn_id:olum		eng_face_olum											
doTheaterAction:eng2:faceTo:spawn_id:olum		eng_face_olum											
heroic_sd_engineer	eng2	spawn_engineering	engineering	25.53	140.58	369.42	-165				1		"eng1pat:patrolOnce:eng1pat1,eng1pat2"
heroic_sd_engineer	eng1	spawn_engineering	engineering	14.44	140.58	370.59	162.99				1		"eng2pat:patrolOnce:eng2pat1,eng2pat2"
pathPoint:ratpat1			secondaryreactor	49	140.58	415.24							
pathPoint:ratpat2			secondaryreactor	48.47	140.58	420.96							
pathPoint:ratpat3			secondaryreactor	42.05	140.58	421.8							
pathPoint:ratpat4			secondaryreactor	41.44	140.58	438.94							
pathPoint:ratpat5			cooling	21.94	140.58	438.02							
pathPoint:ratpat6			cooling	21.43	140.58	432.37							
pathPoint:ratpat7			cooling	15.48	140.58	433.13							
pathPoint:ratpat8			cooling	15.49	140.58	444.36							
heroic_sd_blacksun_engineer	cryer1	spawn_engineering	secondaryreactor	35.57	140.58	415.176	-90			"OnEnterCombat:triggerId:eng1warn,OnEnterCombat:playEmote:say:sd_bs_engineer_reinforcement_call,OnExitCombat:triggerId:delete_cryer_1"			
heroic_sd_blacksun_engineer		delete_cryer_1	secondaryreactor	35.57	140.58	415.176							
deleteSpawn:cryer1:none		delete_cryer_1	secondaryreactor	35.57	140.58	415.176							
pathPoint:bs_reinforce1		spawn_engineering	secondaryreactor	36.45	140.58	421.57							
pathPoint:bs_reinforce2		spawn_engineering	secondaryreactor	35.57	140.58	415.176							
pathPoint:bs_reinforce3		spawn_engineering	secondaryreactor	17.69	140.58	415.471							
heroic_sd_blacksun_boarder		eng1warn	secondaryreactor	41.44	140.58	438.94			"int:run=1,string:patrol_path=eng1rein"				"eng1rein:patrolFlip:ratpat4,ratpat3,bs_reinforce1,bs_reinforce2,bs_reinforce3"
delayAction:eng1r1:10		eng1warn											
delayAction:eng1r2:25		eng1r1											
heroic_sd_blacksun_boarder		eng1r2	secondaryreactor	41.44	140.58	438.94			"int:run=1,string:patrol_path=eng1rein"				
delayAction:eng1r3:25		eng1r2											
heroic_sd_blacksun_boarder		eng1r3	secondaryreactor	41.44	140.58	438.94			"int:run=1,string:patrol_path=eng1rein"				
heroic_sd_blacksun_boarder		spawn_engineering	secondaryreactor	49	140.58	415.24			string:patrol_path=ratpat				"ratpat:patrolFlip:ratpat1,ratpat2,ratpat3,ratpat4,ratpat5,ratpat6,ratpat7,ratpat8"
heroic_sd_blacksun_engineer		spawn_engineering	reactorctrl	31.68	140.58	440.08	0						
heroic_sd_blacksun_engineer	cryer2	spawn_engineering	reactorctrl	27.79	140.58	436.8711	180			"OnEnterCombat:triggerId:eng2warn,OnEnterCombat:playEmote:say:sd_bs_engineer_reinforcement_call,OnExitCombat:triggerId:replace_cryer_2"			
heroic_sd_blacksun_engineer		replace_cryer_2	reactorctrl	27.79	140.58	436.8711	180						
deleteSpawn:cryer2:none		replace_cryer_2											
delayAction:eng2r1:20		eng2warn											
heroic_sd_blacksun_boarder		eng2r1	cooling	15.49	140.58	444.36			"int:run=1,string:patrol_path:eng2rein"				"eng2rein:patrolFlip:ratpat8,ratpat7,ratpat6,ratpat5,ratpat4"
delayAction:eng2r2:25		eng2r1											
heroic_sd_blacksun_boarder		eng2r2	cooling	15.49	140.58	444.36			"int:run=1,string:patrol_path:eng2rein"				
delayAction:eng2r3:25		eng2r2											
heroic_sd_blacksun_boarder		eng2r3	cooling	15.49	140.58	444.36			"int:run=1,string:patrol_path:eng2rein"				
heroic_sd_blacksun_engineer		spawn_engineering	reactorctrl	29.5	141.08	433.31	180						
heroic_sd_blacksun_engineer		spawn_engineering	cooling	18.89	140.58	448.57	-90						
heroic_sd_blacksun_engineer	cryer3	spawn_engineering	reactorchamber	21.066	140.585	479.18	68			"OnEnterCombat:triggerId:eng3warn,OnEnterCombat:playEmote:say:sd_bs_engineer_reinforcement_call,OnExitCombat:triggerId:delete_cryer_3"			
heroic_sd_blacksun_engineer		delete_cryer_3	reactorchamber	21.066	140.585	479.18	68						
deleteSpawn:cryer3:none		delete_cryer_3											
delayAction:eng3r1:10		eng3warn											
heroic_sd_blacksun_boarder		eng3r1	reactorchamber	-5.98	140.58	484.36			"int:run=1,string:patrol_path=eng3rein"				"eng3rein:patrol:rpat1,rpat2,rpat3,rpat4,rpat5"
delayAction:eng3r2:25		eng3r1											
heroic_sd_blacksun_boarder		eng3r2	reactorchamber	-5.98	140.58	484.36			"int:run=1,string:patrol_path=eng3rein"				
delayAction:eng3r3:25		eng3r2											
heroic_sd_blacksun_boarder		eng3r3	reactorchamber	-5.98	140.58	484.36			"int:run=1,string:patrol_path=eng3rein"				
pathPoint:thpat1			hallway16	-7.8	140.58	493.495							
pathPoint:thpat2			hallway16	-8.28	140.585	518.85							
pathPoint:thpat3			hallway16	7.76	140.58	519.62							
pathPoint:thpat4			thruster	7.9	140.58	529.96							
pathPoint:thpat5			thruster	-30.16	140.58	529.92							
pathPoint:thpat6			hallway16	-29.7	140.58	518.46							
pathPoint:rpat1			reactorchamber	15.17	140.58	484.07							
pathPoint:rpat2			reactorchamber	21.36	140.585	474.68							
pathPoint:rpat3			reactorchamber	33.87	140.585	476.31							
pathPoint:rpat4			reactorchamber	37.05	140.585	486.769							
pathPoint:rpat5			reactorchamber	26.22	140.585	496.04							
heroic_sd_blacksun_boarder		spawn_engineering	hallway16	-29.7	140.58	518.46			string:patrol_path=thpat				"thpat:patrol:thpat2,thpat3,thpat4,thpat5,thpat6"
heroic_sd_blacksun_engineer	th1	spawn_engineering	thruster	-2.72	140.58	523.457	90						
heroic_sd_blacksun_engineer	th2	spawn_engineering	thruster	-8.179	122.33	580.93	0						
heroic_sd_blacksun_boarder	th3	spawn_engineering	thruster	-8.04	122.33	576.594	-180						
heroic_sd_blacksun_engineer	th4	spawn_engineering	thruster	-8	156.33	550.34	0						
heroic_sd_blacksun_boarder	th5	spawn_engineering	thruster	-8.34	156.33	574.08	-180						
"waitForComplete:triggerId:summon_olum:th1,th2,th3,th4,th5"													
objVarAction:olum:set:int:run:1		summon_olum											
"messageTo;olum;doPathAction;string:pathAction=patrol_path,string:pathName=orun"		summon_olum											
messagePlayers:olum_moveto_thruster:object/mobile/chief_olum.iff		summon_olum											
delayAction:olum_at_engine:45		summon_olum											
pathPoint:orun1			tools	19.25	140.58	379.68							"orun:patrolOnce:eng2pat2,orun1,orun2,orun3,orun4,bs_reinforce3,bs_reinforce_2,bs_reinforce1,ratpat3,ratpat4,ratpat5,ratpat6,ratpat7,ratpat8,orun5,orun6,orun7,rpat2,rpat1,orun8,thpat2,thpat3,thpat4,orun9,orun10"
pathPoint:orun2			tools	11.66	140.58	382.24							
pathPoint:orun3			tools	11.62	140.58	387.71							
pathPoint:orun4			tools	18.45	140.58	388.47							
pathPoint:orun5			cooling	20	140.58	448.51							
pathPoint:orun6			reactorchamber	27.52	140.58	448.67							
pathPoint:orun7			reactorchamber	27.52	140.58	471.66							
pathPoint:orun8			reactorchamber	-8.2	140.58	484.82							
pathPoint:orun9			thruster	-7.85	140.58	530.18							
pathPoint:orun10			thruster	-8.53	122.33	583.5							
delayAction:short_thrusters:3		olum_at_engine											
doTheaterAction:olum:animate:manipulate_medium		olum_at_engine											
doTheaterAction:olum:chat:say:olum_disable_thrusters		olum_at_engine								
delayAction:disable_sound:2		olum_at_engine								
delayAction:remove_gates:1		disable_sound								
clientfx:avatar_overload_alarm.cef:forced_visability-1000:1		disable_sound								
delayAction:spawn_kenkirk:1		disable_sound								
heroic_sd_captain_sait		access_bridge	commandeck	-0.14	453.6	323.63	0			"OnDeath:signalMaster:saitDied:none,OnDeath:triggerId:sait_dead"
heroic_sd_crewman		access_bridge	commandeck	-3.5	451.35	324.92	0			
heroic_sd_crewman		access_bridge	commandeck	-3.5	451.35	328.77	0			
heroic_sd_crewman		access_bridge	commandeck	3.56	451.35	328.71	180			
heroic_sd_crewman		access_bridge	commandeck	5.8	451.35	328.25	96			
pathPoint:bridgepat1			commandeck	-0.01	453.6	334.53				
pathPoint:bridgepat2			commandeck	-9.44	453.6	335				
pathPoint:bridgepat3			commandeck	-9.55	453.6	342				
pathPoint:bridgepat4			commandeck	-9.55	453.6	342				
pathPoint:bridgepat5			commandeck	-0.7	453.6	347				
pathPoint:bridgepat6			communications	-15.45	453.6	347				
pathPoint:bridgepat7			communications	-15.8	453.6	367.7							
pathPoint:bridgepat8			communications	-14.6	453.6	348							
pathPoint:bridgepat9			commandeck	9.19	453.6	348.34							
pathPoint:bridgepat10			commandeck	2.28	453.6	346.8							
pathPoint:bridgepat11			commandeck	2.2	453.6	341.9							
pathPoint:bridgepat12			commandeck	9.39	453.6	341							
pathPoint:bridgepat13			commandeck	9.73	453.6	335							
heroic_sd_stormtrooper		access_bridge	commandeck	-0.01	453.6	334.53			string:patrol_path=bridgepat				"bridgepat:patrol:bridgepat1,bridgepat2,bridgepat3,bridgepat4,bridgepat5,bridgepat6,bridgepat7,bridgepat8,bridgepat9,bridgepat10,bridgepat11,bridgepat12,bridgepat13"
heroic_sd_crewman		access_bridge	commandeck	6.123	453.6	356.42	-43						
heroic_sd_crewman		access_bridge	commandeck	12.1	453.6	356.28	42						
heroic_sd_crewman		access_bridge	communications	-19.52	453.6	357.38	-91						
heroic_sd_crewman		access_bridge	communications	-13.91	453.6	354.54	89						
heroic_sd_crewman		access_bridge	communications	-17.37	453.73	372.08	89						
pathPoint:rad1			communications	-6.71	453.6	366.28							
pathPoint:rad2			communications	-6.51	453.68	355.14							
pathPoint:rad3			communications	-0.22	453.6	355.42							
pathPoint:rad4			hallway15	0.2	453.6	382.3							
pathPoint:rad5			hallway15	8.33	453.6	382.35							
pathPoint:rad6			hallway15	8.39	453.6	387.93							
pathPoint:rad7			hallway15	-0.89	453.6	388.53							
heroic_sd_stormtrooper		access_bridge	communications	-6.71	453.6	366.28			string:patrol_path=radarpat				"radarpat:patrolFlip:rad1,rad2,rad3,rad4,rad5,rad6,rad7"
heroic_sd_crewman		access_bridge	radar	7.34	456.308	367.53	180						
heroic_sd_crewman		access_bridge	radar	4.62	453.6	369.601	0						
pathPoint:cdpat1			hallway14	19.86	453.6	412							
pathPoint:cdpat2			hallway14	0.02	453.6	411.85							
pathPoint:cdpat3			hallway14	0.13	453.6	402.6							
pathPoint:cdpat4			hallway14	-12.6	453.6	401.4							
pathPoint:cdpat5			hallway14	-12.5	453.6	394.88							
pathPoint:cdpat6			hallway14	12.1	453.6	395.52							
pathPoint:cdpat7			hallway14	12.02	453.6	401.61							
heroic_sd_stormtrooper		access_bridge	hallway14	19.86	453.6	412			string:patrol_path=cdpat				"cdpat:patrolFlip:cdpat1,cdpat2,cdpat3,cdpat4,cdpat5,cdpat6,cdpat7"
object/tangible/storyteller/prop/pr_lambda_shuttle_static_s01.iff	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	-14.8166	173.834	50.91992	125						
heroic_sd_captain_sait		FOR SCREENSHOTS ONLY	secondaryhangar	-1	173.83	34.133	90				1
heroic_sd_watch_captain_prat	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	5	173.34	34	-90				1
heroic_sd_commander_kenkirk		FOR SCREENSHOTS ONLY	secondaryhangar	3.63	173.88	16.41	0				1
heroic_sd_chief_olum		FOR SCREENSHOTS ONLY	secondaryhangar	18	173.88	34	-90				1
heroic_sd_flight_officer		FOR SCREENSHOTS ONLY	secondaryhangar	18	173.83	20.98	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	50	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	49	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	48	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	47	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	46	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	45	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	44	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	50	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	49	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	48	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	47	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	46	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	45	-90				1
heroic_sd_stormtrooper_grenadier	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	44	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	39	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	38	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	37	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	36	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	35	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	34	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	33	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	32	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	31	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	30	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	29	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	39	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	38	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	37	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	36	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	35	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	34	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	33	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	32	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	31	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	30	-90				1
heroic_sd_stormtrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	29	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	24	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	23	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	22	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	21	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	20	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	19	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	10	173.83	18	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	24	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	23	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	22	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	21	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	20	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	19	-90				1
heroic_sd_darktrooper	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	12	173.83	18	-90				1
heroic_sd_officer		FOR SCREENSHOTS ONLY	secondaryhangar	5	173.83	14	0				1
heroic_sd_officer		FOR SCREENSHOTS ONLY	secondaryhangar	4	173.83	14	0				1
heroic_sd_officer		FOR SCREENSHOTS ONLY	secondaryhangar	3	173.83	14	0				1
heroic_sd_officer		FOR SCREENSHOTS ONLY	secondaryhangar	2	173.83	14	0				1
heroic_sd_officer		FOR SCREENSHOTS ONLY	secondaryhangar	5	173.83	12	0				1
heroic_sd_officer		FOR SCREENSHOTS ONLY	secondaryhangar	4	173.83	12	0				1
heroic_sd_officer		FOR SCREENSHOTS ONLY	secondaryhangar	3	173.83	12	0				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	173.83	24	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	173.83	23	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	173.83	22	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	173.83	21	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	173.83	20	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	173.83	19	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	173.83	18	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	22	173.83	24	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	22	173.83	23	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	22	173.83	22	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	22	173.83	21	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	22	173.83	20	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	22	173.83	19	-90				1
heroic_sd_tie_pilot	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	22	173.83	18	-90				1
heroic_sd_engineer	test_trooper	FOR SCREENSHOTS ONLY	secondaryhangar	20	34	34	-90				1
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	20	32	32	-90				1
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	20	30	30	-90				1
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	20	36	36	-90				1
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	20	38	38	-90				1	
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	22	34	34	-90				1	
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	22	32	32	-90				1	
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	22	30	30	-90				1	
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	22	36	36	-90				1	
heroic_sd_engineer		FOR SCREENSHOTS ONLY	secondaryhangar	22	38	38	-90				1	
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	cloning_gate	clonelock	secondaryhangar	-41.89	173.95	31.428	90				1	
deleteSpawn:cloning_gate:none		clonefree										
delayAction:clonefree:1		krix_died										Krix Swiftshadow Event
delayAction:clonelock:1		krix_enter_combat										
delayAction:clonefree:1		reset_krix										
delayAction:clonefree:1		reset_event										Dark Trooper Wave Event
delayAction:clonelock:1		start_event										
delayAction:clonefree:1		event_won										
delayAction:clonefree:1		prat_dead										Watch Captain Prat Event
delayAction:clonefree:1		reset_prat										
delayAction:clonelock:1		lock_prat										
delayAction:clonefree:1		access_bridge										Cmndr Kenkirk Fight
delayAction:clonefree:1		kenkirk_reset										
delayAction:clonelock:1		kenkirk_engage										
deleteSpawn:krix_gate:none		remove_gates										
deleteSpawn:tractor_gate:none		remove_gates										
deleteSpawn:tractor_gate:none		remove_gates										
deleteSpawn:nav_gate:none		remove_gates										
deleteSpawn:sec_gate:none		remove_gates										
deleteSpawn:prat_encounter_gate:none		remove_gates										
deleteSpawn:det_gate:none		remove_gates										
deleteSpawn:event_2_gate:none		remove_gates										
clone_droid			room06	-10.18	175.335	-34.91	0					
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	cloning_gate	clonelock	room06	-9	175.33	-28.01	0					
