item	collectible_cols
object/tangible/wearables/backpack/backpack_s05.iff	generic_collectible
object/tangible/wearables/backpack/backpack_s06.iff	generic_collectible
object/tangible/wearables/bandolier/bandolier_s02.iff	generic_collectible
object/tangible/wearables/bandolier/bandolier_s03.iff	generic_collectible
object/tangible/wearables/bandolier/bandolier_s04.iff	generic_collectible
object/tangible/wearables/bandolier/bandolier_s05.iff	generic_collectible
object/tangible/wearables/bandolier/bandolier_s06.iff	generic_collectible
object/tangible/wearables/bandolier/bandolier_s07.iff	generic_collectible
object/tangible/wearables/bandolier/bandolier_s08.iff	generic_collectible
object/tangible/wearables/belt/belt_faux_mabari_generic.iff	generic_collectible
object/tangible/wearables/belt/belt_s01.iff	generic_collectible
object/tangible/wearables/belt/belt_s02.iff	generic_collectible
object/tangible/wearables/belt/belt_s03.iff	generic_collectible
object/tangible/wearables/belt/belt_s04.iff	generic_collectible
object/tangible/wearables/belt/belt_s05.iff	generic_collectible
object/tangible/wearables/belt/belt_s07.iff	generic_collectible
object/tangible/wearables/belt/belt_s09.iff	generic_collectible
object/tangible/wearables/belt/belt_s11.iff	generic_collectible
object/tangible/wearables/belt/belt_s12.iff	generic_collectible
object/tangible/wearables/belt/belt_s13.iff	generic_collectible
object/tangible/wearables/belt/belt_s14.iff	generic_collectible
object/tangible/wearables/belt/belt_s15.iff	generic_collectible
object/tangible/wearables/belt/belt_s16.iff	generic_collectible
object/tangible/wearables/belt/belt_s17.iff	generic_collectible
object/tangible/wearables/belt/belt_s18.iff	generic_collectible
object/tangible/wearables/belt/belt_s19.iff	generic_collectible
object/tangible/wearables/belt/belt_s20.iff	generic_collectible
object/tangible/wearables/bikini/bikini_s03.iff	generic_collectible
object/tangible/wearables/bodysuit/bodysuit_s08_generic.iff	generic_collectible
object/tangible/wearables/bodysuit/bodysuit_s13.iff	generic_collectible
object/tangible/wearables/boots/boots_s03.iff	generic_collectible
object/tangible/wearables/boots/boots_s04.iff	generic_collectible
object/tangible/wearables/boots/boots_s05.iff	generic_collectible
object/tangible/wearables/boots/boots_s12.iff	generic_collectible
object/tangible/wearables/boots/boots_s14.iff	generic_collectible
object/tangible/wearables/boots/boots_s15.iff	generic_collectible
object/tangible/wearables/boots/boots_s19.iff	generic_collectible
object/tangible/wearables/boots/boots_s21.iff	generic_collectible
object/tangible/wearables/boots/boots_s22.iff	generic_collectible
object/tangible/wearables/boots/boots_s34.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s02_l.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s02_r.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s03_l.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s03_r.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s04_l.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s04_r.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s05_l.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s05_r.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s06_l.iff	generic_collectible
object/tangible/wearables/bracelet/bracelet_s06_r.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s02.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s03.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s06.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s07.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s10.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s11.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s12.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s13.iff	generic_collectible
object/tangible/wearables/gloves/gloves_s14.iff	generic_collectible
object/tangible/wearables/hat/hat_s02.iff	generic_collectible
object/tangible/wearables/hat/hat_s02_generic.iff	generic_collectible
object/tangible/wearables/hat/hat_s04.iff	generic_collectible
object/tangible/wearables/hat/hat_s10.iff	generic_collectible
object/tangible/wearables/hat/hat_s12.iff	generic_collectible
object/tangible/wearables/hat/hat_s13.iff	generic_collectible
object/tangible/wearables/hat/hat_s14.iff	generic_collectible
object/tangible/wearables/hat/hat_twilek_s03.iff	generic_collectible
object/tangible/wearables/helmet/helmet_s06.iff	generic_collectible
object/tangible/wearables/ithorian/ith_bodysuit_s01.iff	generic_collectible
object/tangible/wearables/ithorian/ith_bodysuit_s02.iff	generic_collectible
object/tangible/wearables/ithorian/ith_bodysuit_s06.iff	generic_collectible
object/tangible/wearables/ithorian/ith_gloves_s02.iff	generic_collectible
object/tangible/wearables/ithorian/ith_hat_s01.iff	generic_collectible
object/tangible/wearables/ithorian/ith_hat_s02.iff	generic_collectible
object/tangible/wearables/ithorian/ith_hat_s04.iff	generic_collectible
object/tangible/wearables/ithorian/ith_pants_s19.iff	generic_collectible
object/tangible/wearables/ithorian/ith_shirt_s09.iff	generic_collectible
object/tangible/wearables/ithorian/ith_vest_s02.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s02.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s03.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s05.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s06.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s07.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s08.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s10.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s11.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s12.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s13.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s14.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s15.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s16.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s17.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s18.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s19.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s21.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s22.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s24.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s25.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s35.iff	generic_collectible
object/tangible/wearables/jacket/jacket_s36.iff	generic_collectible
object/tangible/wearables/necklace/necklace_ace_pilot_empire.iff	generic_collectible
object/tangible/wearables/necklace/necklace_ace_pilot_neutral.iff	generic_collectible
object/tangible/wearables/necklace/necklace_ace_pilot_rebel.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s01.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s02.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s03.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s04.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s05.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s06.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s07.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s08.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s09.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s10.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s11.iff	generic_collectible
object/tangible/wearables/necklace/necklace_s12.iff	generic_collectible
object/tangible/wearables/pants/pants_s01.iff	generic_collectible
object/tangible/wearables/pants/pants_s04.iff	generic_collectible
object/tangible/wearables/pants/pants_s05.iff	generic_collectible
object/tangible/wearables/pants/pants_s06.iff	generic_collectible
object/tangible/wearables/pants/pants_s07.iff	generic_collectible
object/tangible/wearables/pants/pants_s08.iff	generic_collectible
object/tangible/wearables/pants/pants_s09.iff	generic_collectible
object/tangible/wearables/pants/pants_s10.iff	generic_collectible
object/tangible/wearables/pants/pants_s11.iff	generic_collectible
object/tangible/wearables/pants/pants_s12.iff	generic_collectible
object/tangible/wearables/pants/pants_s13.iff	generic_collectible
object/tangible/wearables/pants/pants_s14.iff	generic_collectible
object/tangible/wearables/pants/pants_s15.iff	generic_collectible
object/tangible/wearables/pants/pants_s18.iff	generic_collectible
object/tangible/wearables/pants/pants_s21.iff	generic_collectible
object/tangible/wearables/pants/pants_s22.iff	generic_collectible
object/tangible/wearables/pants/pants_s24.iff	generic_collectible
object/tangible/wearables/pants/pants_s25.iff	generic_collectible
object/tangible/wearables/pants/pants_s26.iff	generic_collectible
object/tangible/wearables/pants/pants_s27.iff	generic_collectible
object/tangible/wearables/pants/pants_s28.iff	generic_collectible
object/tangible/wearables/pants/pants_s29.iff	generic_collectible
object/tangible/wearables/pants/pants_s30.iff	generic_collectible
object/tangible/wearables/pants/pants_s31.iff	generic_collectible
object/tangible/wearables/pants/pants_s33.iff	generic_collectible
object/tangible/wearables/ring/ring_s01.iff	shard_collectible
object/tangible/wearables/ring/ring_s02.iff	shard_collectible
object/tangible/wearables/ring/ring_s03.iff	shard_collectible
object/tangible/wearables/ring/ring_s04.iff	shard_collectible
object/tangible/wearables/robe/robe_jedi_dark_s01.iff	shard_collectible
object/tangible/wearables/robe/robe_jedi_dark_s02.iff	shard_collectible
object/tangible/wearables/robe/robe_jedi_light_s01.iff	shard_collectible
object/tangible/wearables/robe/robe_jedi_light_s02.iff	shard_collectible
object/tangible/wearables/robe/robe_s05.iff	generic_collectible
object/tangible/wearables/robe/robe_s05_h1.iff	generic_collectible
object/tangible/wearables/robe/robe_s27.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s03.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s04.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s05.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s07.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s08.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s09.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s10.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s11.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s13.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s14.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s15.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s16.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s26.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s27.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s30.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s32.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s34.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s38.iff	generic_collectible
object/tangible/wearables/shirt/shirt_s42.iff	generic_collectible
object/tangible/wearables/shoes/shoes_s01.iff	generic_collectible
object/tangible/wearables/shoes/shoes_s02.iff	generic_collectible
object/tangible/wearables/shoes/shoes_s03.iff	generic_collectible
object/tangible/wearables/shoes/shoes_s07.iff	generic_collectible
object/tangible/wearables/shoes/shoes_s09.iff	generic_collectible
object/tangible/wearables/skirt/skirt_s10.iff	generic_collectible
object/tangible/wearables/vest/vest_s01.iff	generic_collectible
object/tangible/wearables/vest/vest_s02.iff	generic_collectible
object/tangible/wearables/vest/vest_s03.iff	generic_collectible
object/tangible/wearables/vest/vest_s04.iff	generic_collectible
object/tangible/wearables/vest/vest_s05.iff	generic_collectible
object/tangible/wearables/vest/vest_s06.iff	generic_collectible
object/tangible/wearables/vest/vest_s09.iff	generic_collectible
object/tangible/wearables/vest/vest_s10.iff	generic_collectible
object/tangible/wearables/vest/vest_s11.iff	generic_collectible
object/tangible/wearables/vest/vest_s15.iff	generic_collectible
object/tangible/wearables/wookiee/wke_gloves_s04.iff	generic_collectible
object/tangible/wearables/wookiee/wke_hood_s03.iff	generic_collectible
object/tangible/wearables/wookiee/wke_shirt_s01.iff	generic_collectible
object/tangible/wearables/wookiee/wke_shirt_s02.iff	generic_collectible
object/tangible/wearables/wookiee/wke_shoulder_pad_s01.iff	generic_collectible
object/tangible/wearables/wookiee/wke_shoulder_pad_s02.iff	generic_collectible
object/tangible/wearables/wookiee/wke_skirt_s03.iff	generic_collectible
object/weapon/melee/2h_sword/2h_sword_battleaxe.iff	generic_collectible
object/weapon/melee/2h_sword/2h_sword_battleaxe_npe.iff	generic_collectible
object/weapon/melee/2h_sword/2h_sword_cleaver_npe.iff	generic_collectible
object/weapon/melee/2h_sword/2h_sword_katana_generic.iff	generic_collectible
object/weapon/melee/2h_sword/2h_sword_maul.iff	generic_collectible
object/weapon/melee/2h_sword/2h_sword_sith_generic.iff	generic_collectible
object/weapon/melee/2h_sword/som_2h_sword_massassi.iff	generic_collectible
object/weapon/melee/2h_sword/som_2h_sword_obsidian_generic.iff	generic_collectible
object/weapon/melee/2h_sword/som_2h_sword_tulrus_generic.iff	generic_collectible
object/weapon/melee/axe/axe_heavy_duty_npe.iff	generic_collectible
object/weapon/melee/baton/baton_gaderiffi_npe.iff	generic_collectible
object/weapon/melee/knife/knife_dagger_static.iff	generic_collectible
object/weapon/melee/polearm/lance_controllerfp_npe.iff	generic_collectible
object/weapon/melee/polearm/lance_kaminoan_generic.iff	generic_collectible
object/weapon/melee/polearm/lance_kashyyk_generic.iff	generic_collectible
object/weapon/melee/polearm/lance_staff_wood_s2.iff	generic_collectible
object/weapon/melee/polearm/lance_staff_wood_s2_npe.iff	generic_collectible
object/weapon/melee/polearm/polearm_vibro_axe_npe.iff	generic_collectible
object/weapon/melee/polearm/som_lance_obsidian_generic.iff	generic_collectible
object/weapon/melee/polearm/som_lance_xandank_generic.iff	generic_collectible
object/weapon/melee/special/blacksun_razor_generic.iff	generic_collectible
object/weapon/melee/special/blasterfist_generic.iff	generic_collectible
object/weapon/melee/special/massassiknuckler_generic.iff	generic_collectible
object/weapon/melee/special/vibroknuckler_npe.iff	generic_collectible
object/weapon/melee/special/vibroknuckler_static.iff	generic_collectible
object/weapon/melee/sword/crafted_saber/sword_lightsaber_mandalorian.iff	generic_collectible
object/weapon/melee/sword/som_sword_mustafar_bandit_generic.iff	generic_collectible
object/weapon/melee/sword/som_sword_obsidian_generic.iff	generic_collectible
object/weapon/melee/sword/sword_01.iff	generic_collectible
object/weapon/melee/sword/sword_01_npe.iff	generic_collectible
object/weapon/melee/sword/sword_01_static.iff	generic_collectible
object/weapon/melee/sword/sword_02_generic.iff	generic_collectible
object/weapon/melee/sword/sword_mace_junti_generic.iff	generic_collectible
object/weapon/melee/sword/sword_mandalorian.iff	generic_collectible
object/weapon/melee/sword/sword_rantok_generic.iff	generic_collectible
object/weapon/melee/sword/sword_rebel.iff	generic_collectible
object/weapon/melee/sword/sword_rsf_generic.iff	generic_collectible
object/weapon/ranged/carbine/carbine_alliance_needler.iff	generic_collectible
object/weapon/ranged/carbine/carbine_bothan_bola_generic.iff	generic_collectible
object/weapon/ranged/carbine/carbine_cdef_npe.iff	generic_collectible
object/weapon/ranged/carbine/carbine_dh17.iff	generic_collectible
object/weapon/ranged/carbine/carbine_dh17_black_npe.iff	generic_collectible
object/weapon/ranged/carbine/carbine_dh17_snubnose_npe.iff	generic_collectible
object/weapon/ranged/carbine/carbine_e11.iff	generic_collectible
object/weapon/ranged/carbine/carbine_e11_static.iff	generic_collectible
object/weapon/ranged/carbine/carbine_e5_generic.iff	generic_collectible
object/weapon/ranged/carbine/carbine_ee3_static.iff	generic_collectible
object/weapon/ranged/carbine/carbine_geo_generic.iff	generic_collectible
object/weapon/ranged/carbine/carbine_laser_static.iff	generic_collectible
object/weapon/ranged/carbine/carbine_mandalorian.iff	generic_collectible
object/weapon/ranged/carbine/ep3/carbine_wookiee_bowcaster_generic.iff	generic_collectible
object/weapon/ranged/carbine/som_carbine_republic_sfor_generic.iff	generic_collectible
object/weapon/ranged/grenade/grenade_fragmentation_generic.iff	generic_collectible
object/weapon/ranged/heavy/heavy_acid_beam_static.iff	generic_collectible
object/weapon/ranged/heavy/heavy_mandalorian.iff	generic_collectible
object/weapon/ranged/heavy/heavy_rebel.iff	generic_collectible
object/weapon/ranged/heavy/heavy_rocket_launcher_generic.iff	generic_collectible
object/weapon/ranged/heavy/som_lava_cannon_generic.iff	generic_collectible
object/weapon/ranged/heavy/som_republic_flamer_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_alliance_disruptor.iff	generic_collectible
object/weapon/ranged/pistol/pistol_cdef_npe.iff	generic_collectible
object/weapon/ranged/pistol/pistol_d18.iff	generic_collectible
object/weapon/ranged/pistol/pistol_d18.iff	generic_collectible
object/weapon/ranged/pistol/pistol_d18_npe.iff	generic_collectible
object/weapon/ranged/pistol/pistol_de_10_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_dh17_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_dl44_metal_static.iff	generic_collectible
object/weapon/ranged/pistol/pistol_flechette_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_intimidator_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_kyd21_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_mandalorian.iff	generic_collectible
object/weapon/ranged/pistol/pistol_rebel.iff	generic_collectible
object/weapon/ranged/pistol/pistol_renegade_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_scatter_generic.iff	generic_collectible
object/weapon/ranged/pistol/pistol_scout_blaster_npe.iff	generic_collectible
object/weapon/ranged/pistol/pistol_scout_blaster_static.iff	generic_collectible
object/weapon/ranged/pistol/pistol_striker_static.iff	generic_collectible
object/weapon/ranged/pistol/som_disruptor_pistol_generic.iff	generic_collectible
object/weapon/ranged/pistol/som_ion_relic_pistol_generic.iff	generic_collectible
object/weapon/ranged/rifle/rifle_alliance_gauss_generic.iff	generic_collectible
object/weapon/ranged/rifle/rifle_cdef_npe.iff	generic_collectible
object/weapon/ranged/rifle/rifle_dlt20.iff	generic_collectible
object/weapon/ranged/rifle/rifle_dlt20_npe.iff	generic_collectible
object/weapon/ranged/rifle/rifle_e11_generic.iff	generic_collectible
object/weapon/ranged/rifle/rifle_geo_drill_generic.iff	generic_collectible
object/weapon/ranged/rifle/rifle_ld1_generic.iff	generic_collectible
object/weapon/ranged/rifle/rifle_lightning_heavy_static.iff	generic_collectible
object/weapon/ranged/rifle/rifle_mandalorian.iff	generic_collectible
object/weapon/ranged/rifle/rifle_massassi_ink_generic.iff	generic_collectible
object/weapon/ranged/rifle/rifle_rebel.iff	generic_collectible
object/weapon/ranged/rifle/rifle_sg82_npe.iff	generic_collectible
object/weapon/ranged/rifle/rifle_t21_generic.iff	generic_collectible
object/weapon/ranged/rifle/rifle_tusken.iff	generic_collectible
object/weapon/ranged/rifle/som_rifle_dp23_generic.iff	generic_collectible
object/weapon/ranged/rifle/som_rifle_mustafar_disruptor_generic.iff	generic_collectible
object/tangible/loot/creature_loot/collections/aurebesh_tile_aurek.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_besh.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_cherek.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_cresh.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_dorn.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_enth.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_esk.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_forn.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_grek.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_herf.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_isk.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_jenth.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_kerenth.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_krill.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_leth.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_mern.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_nen.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_nern.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_onith.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_orenth.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_osk.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_peth.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_qek.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_resh.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_senth.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_shen.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_thesh.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_trill.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_usk.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_vev.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_wesk.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_xesh.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_yirt.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/aurebesh_tile_zerek.iff	"generic_collectible,housing_collectible,contraband_collectible"
object/tangible/loot/creature_loot/collections/bantha_bone.iff	dejarik_collectible
object/tangible/loot/creature_loot/collections/col_glass_shelf_book_01.iff	dejarik_collectible
object/tangible/loot/creature_loot/collections/col_imperial_logo_patch.iff	rebel_logo_patch_collectible
object/tangible/loot/creature_loot/collections/col_imperial_rank_col.iff	rebel_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_imperial_rank_cpt.iff	rebel_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_imperial_rank_gen.iff	rebel_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_imperial_rank_lt.iff	rebel_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_imperial_rank_ltcol.iff	rebel_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_imperial_rank_maj.iff	rebel_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_lightsaber_1h_01.iff	rebel_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_meatlump_rank_01.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_meatlump_rank_02.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_meatlump_rank_03.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_meatlump_rank_04.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_meatlump_rank_05.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_meatlump_rank_06.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_meatlump_rank_07.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_meatlump_rank_08.iff	"trinket_collectible,generic_collectible"
object/tangible/loot/creature_loot/collections/col_rebel_logo_patch.iff	imperial_logo_patch_collectible
object/tangible/loot/creature_loot/collections/col_rebel_rank_col.iff	imperial_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_rebel_rank_com.iff	imperial_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_rebel_rank_cpt.iff	imperial_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_rebel_rank_gen.iff	imperial_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_rebel_rank_lt.iff	imperial_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_rebel_rank_maj.iff	imperial_officer_rank_collectible
object/tangible/loot/creature_loot/collections/col_treasure_hunter_antique_carbine.iff	treasure_collectible
object/tangible/loot/creature_loot/collections/col_treasure_hunter_antique_melee.iff	treasure_collectible
object/tangible/loot/creature_loot/collections/col_treasure_hunter_antique_pistol.iff	treasure_collectible
object/tangible/loot/creature_loot/collections/col_treasure_hunter_antique_rifle.iff	treasure_collectible
object/tangible/loot/creature_loot/collections/col_treasure_hunter_oval_gem.iff	treasure_collectible
object/tangible/loot/creature_loot/collections/col_treasure_hunter_trilliant_gem.iff	treasure_collectible
object/tangible/loot/creature_loot/collections/contraband_style1_01.iff	housing_collectible
object/tangible/loot/creature_loot/collections/contraband_style1_02.iff	housing_collectible
object/tangible/loot/creature_loot/collections/contraband_style1_03.iff	housing_collectible
object/tangible/loot/creature_loot/collections/contraband_style1_04.iff	housing_collectible
object/tangible/loot/creature_loot/collections/contraband_style1_05.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_battery.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_board.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_ghhhk.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_grimtaash.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_holoprojector.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_houjix.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_keypad_01.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_keypad_02.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_kintan.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_klorslug.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_mantellian.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_monnok.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_ngok.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_table_base.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dejarik_table_stand.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dooku_datadisk_01.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dooku_datadisk_02.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dooku_datadisk_03.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dooku_datadisk_04.iff	housing_collectible
object/tangible/loot/creature_loot/collections/dooku_datadisk_05.iff	housing_collectible
object/tangible/loot/creature_loot/collections/exar_kun_lost_journal_page_01.iff	shard_collectible
object/tangible/loot/creature_loot/collections/exar_kun_lost_journal_page_02.iff	shard_collectible
object/tangible/loot/creature_loot/collections/exar_kun_lost_journal_page_03.iff	shard_collectible
object/tangible/loot/creature_loot/collections/exar_kun_lost_journal_page_04.iff	shard_collectible
object/tangible/loot/creature_loot/collections/exar_kun_lost_journal_page_05.iff	shard_collectible
object/tangible/loot/creature_loot/collections/exar_kun_lost_journal_page_06.iff	shard_collectible
