id	Items	Include Items From	Category	Feature Bit Reward Exclusion Mask	Account Flags	Account Feature Id	Feature Id Blocked by Subscription Bit	Consume Account Feature Id	Account Age Days	Character Age Days	Character Objvar	Once Per Account	Announcement Message	Description	URL	Start Date yyyy	Start Date mm	Start Date dd	End Date yyyy	End Date mm	End Date dd	Buddy Points	Comments
tcg_exp_fishtank	tcg_exp_fishtank			0	0	5583	0		0	0		0	veteran_new:announcement_tcg_exp_fishtank	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Fish Tank
tcg_exp_grt_gung	tcg_exp_grt_gung			0	0	5584	0		0	0		0	veteran_new:announcement_tcg_exp_grt_gung	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Gungan Greeter
freects_sandbox_01_a	cts_test_painting			0	0	0	0		0	0	freeCtsRule1.sandbox_01	0	veteran_new:announcement_infinity_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								"Free CTS testing reward for character transfering out of sandbox-01, the Character Objvar value comes from the rules in free_cts.tab and/or sandbox_free_cts.tab"
freects_sandbox_01_b	cts_test_greeter			0	0	0	0		0	0	freeCtsRule1.sandbox_01	0	veteran_new:announcement_infinity_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								"Free CTS testing reward for character transfering out of sandbox-01, the Character Objvar value comes from the rules in free_cts.tab and/or sandbox_free_cts.tab"
fcts_kauri_p	cts_kauri_painting			0	0	0	0		0	0	freeCtsRule1.kauri	0	veteran_new:announcement_kauri_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_kauri_g	cts_kauri_greeter			0	0	0	0		0	0	freeCtsRule1.kauri	0	veteran_new:announcement_kauri_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_tarquinas_p	cts_tarquinas_painting			0	0	0	0		0	0	freeCtsRule1.tarquinas	0	veteran_new:announcement_tarquinas_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_tarquinas_g	cts_tarquinas_greeter			0	0	0	0		0	0	freeCtsRule1.tarquinas	0	veteran_new:announcement_tarquinas_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_valcyn_p	cts_valcyn_painting			0	0	0	0		0	0	freeCtsRule1.valcyn	0	veteran_new:announcement_valcyn_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_valcyn_g	cts_valcyn_greeter			0	0	0	0		0	0	freeCtsRule1.valcyn	0	veteran_new:announcement_valcyn_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_kettemoor_p	cts_kettemoor_painting			0	0	0	0		0	0	freeCtsRule1.kettemoor	0	veteran_new:announcement_kettemoor_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_kettemoor_g	cts_kettemoor_greeter			0	0	0	0		0	0	freeCtsRule1.kettemoor	0	veteran_new:announcement_kettemoor_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_scylla_p	cts_scylla_painting			0	0	0	0		0	0	freeCtsRule1.scylla	0	veteran_new:announcement_scylla_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_scylla_g	cts_scylla_greeter			0	0	0	0		0	0	freeCtsRule1.scylla	0	veteran_new:announcement_scylla_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_naritus_p	cts_naritus_painting			0	0	0	0		0	0	freeCtsRule1.naritus	0	veteran_new:announcement_naritus_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_naritus_g	cts_naritus_greeter			0	0	0	0		0	0	freeCtsRule1.naritus	0	veteran_new:announcement_naritus_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_lowca_p	cts_lowca_painting			0	0	0	0		0	0	freeCtsRule1.lowca	0	veteran_new:announcement_lowca_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_lowca_g	cts_lowca_greeter			0	0	0	0		0	0	freeCtsRule1.lowca	0	veteran_new:announcement_lowca_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_intrepid_p	cts_intrepid_painting			0	0	0	0		0	0	freeCtsRule1.intrepid	0	veteran_new:announcement_intrepid_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_intrepid_g	cts_intrepid_greeter			0	0	0	0		0	0	freeCtsRule1.intrepid	0	veteran_new:announcement_intrepid_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_wanderhome_p	cts_wanderhome_painting			0	0	0	0		0	0	freeCtsRule1.wanderhome	0	veteran_new:announcement_wanderhome_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_wanderhome_g	cts_wanderhome_greeter			0	0	0	0		0	0	freeCtsRule1.wanderhome	0	veteran_new:announcement_wanderhome_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_tempest_p	cts_tempest_painting			0	0	0	0		0	0	freeCtsRule1.tempest	0	veteran_new:announcement_tempest_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_tempest_g	cts_tempest_greeter			0	0	0	0		0	0	freeCtsRule1.tempest	0	veteran_new:announcement_tempest_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_corbantis_p	cts_corbantis_painting			0	0	0	0		0	0	freeCtsRule1.corbantis	0	veteran_new:announcement_corbantis_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_corbantis_g	cts_corbantis_greeter			0	0	0	0		0	0	freeCtsRule1.corbantis	0	veteran_new:announcement_corbantis_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_infinity_p	cts_infinity_painting			0	0	0	0		0	0	freeCtsRule1.europe_infinity	0	veteran_new:announcement_infinity_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
fcts_infinity_g	cts_infinity_greeter			0	0	0	0		0	0	freeCtsRule1.europe_infinity	0	veteran_new:announcement_infinity_greeter	veteran_new:choice_description	starwarsgalaxies.station.sony.com/content.jsp?page=Veteran%20Rewards								
chp_11_recap_gift	chp_11_recap_gift			0	0	5585	0		0	0		0	veteran_new:announcement_chp_11_recap_gift	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								Chapter 11 Recapture Gift - Posed ATAT swarmed by Snowspeeders
pkup_recapture_gift	pkup_recapture_gift			0	0	5586	0		0	0		0	veteran_new:announcement_packup_recapture_gift	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								
pkup_loyalty_gift	pkup_loyalty_gift			0	0	5587	0		0	0		0	veteran_new:announcement_packup_loyalty_gift	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								
email_col_01	email_col_01			0	0	5588	0	0	0	0		0	veteran_new:email_col_01	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Love day
email_col_02	email_col_02			0	0	5589	0	0	0	0		0	veteran_new:email_col_02	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Update 8
tcg3_bobafett	tcg3_bobafett			0	0	5908	0		0	0		0	veteran_new:tcg3_bobafett	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Boba Fett Statue
tcg3_jangofett	tcg3_jangofett			0	0	5909	0		0	0		0	veteran_new:tcg3_jangofett	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Jango Fett Memorial Statue
tcg3_sithroom	tcg3_sithroom			0	0	5910	0		0	0		0	veteran_new:tcg3_sithroom	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Sith Meditation Room
tcg3_jediroom	tcg3_jediroom			0	0	5911	0		0	0		0	veteran_new:tcg3_jediroom	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Jedi Meditation Room
tcg3_koro2_speeder	tcg3_koro2_speeder			0	0	5912	0		0	0		0	veteran_new:tcg3_koro2_speeder	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Koro-2 Exodrive Airspeeder
tcg3_bantha	tcg3_bantha			0	0	5913	0		0	0		0	veteran_new:tcg3_bantha	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Armored Bantha Mount
tcg3_ipg_podracer	tcg3_ipg_podracer			0	0	5914	0		0	0		0	veteran_new:tcg3_ipg_podracer	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								IPG-X1131 Longtail Engine Podracer 
tcg3_battledroid_gtr	tcg3_battledroid_gtr			0	0	5915	0		0	0		0	veteran_new:tcg3_battledroid_gtr	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Battle Droid Greeter
tcg3_med_table	tcg3_med_table			0	0	5916	0		0	0		0	veteran_new:tcg3_med_table	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								EmPal SuRecon Center Medical Table
tcg3_skull_banner	tcg3_skull_banner			0	0	5917	0		0	0		0	veteran_new:tcg3_skull_banner	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mandalorian Skull Banner
tcg3_massiff_pet	tcg3_massiff_pet			0	0	5918	0		0	0		0	veteran_new:tcg3_massiff_pet	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Massiff House Pet
tcg3_swamp_speeder	tcg3_swamp_speeder			0	0	5919	0		0	0		0	veteran_new:tcg3_swamp_speeder	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Swamp Speeder
tcg3_wampa_rug	tcg3_wampa_rug			0	0	5920	0		0	0		0	veteran_new:tcg3_wampa_rug	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Wampa-Skin Rug
tcg3_hands_seduction	tcg3_hands_seduction			0	0	5921	0		0	0		0	veteran_new:tcg3_hands_seduction	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Gargan's Hands of Seduction
tcg3_nightsister_vnd	tcg3_nightsister_vnd			0	0	5922	0		0	0		0	veteran_new:tcg3_nightsister_vnd	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Nightsister Vendor
tcg3_toydarian_gtr	tcg3_toydarian_gtr			0	0	5923	0		0	0		0	veteran_new:tcg3_toydarian_gtr	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Toydarian Greeter
tcg3_torpedo_warhead	tcg3_torpedo_warhead			0	0	5924	0		0	0		0	veteran_new:tcg3_torpedo_warhead	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								HH-15 Torpedo Warhead
tcg3_jetpack_prints	tcg3_jetpack_prints			0	0	5925	0		0	0		0	veteran_new:tcg3_jetpack_prints	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Merr-Sonn JT-12 Jetpack Blueprints
tcg3_target_dummy	tcg3_target_dummy			0	0	5926	0		0	0		0	veteran_new:tcg3_target_dummy	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Target Dummy
tcg3_wook_pipe	tcg3_wook_pipe			0	0	5927	0		0	0		0	veteran_new:tcg3_wook_pipe	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Wookiee Ceremonial Pipe
tcg3_griev_gutsack	tcg3_griev_gutsack			0	0	5928	0		0	0		0	veteran_new:tcg3_griev_gutsack	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								General Grievous∆s Gutsack
tcg3_mustafar_ad	tcg3_mustafar_ad			0	0	5929	0		0	0		0	veteran_new:tcg3_mustafar_ad	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mustafar Travel Advertisement
tcg3_swgtcgpainting	tcg3_swgtcgpainting			0	0	5930	0		0	0		0	veteran_new:tcg3_swgtcgpainting	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Star Wars Galaxies Trading Card Game Painting
tcg3_hoth_ad	tcg3_hoth_ad			0	0	5931	0		0	0		0	veteran_new:tcg3_hoth_ad	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Hoth Travel Advertisement
tcg3_palpatine_stat	tcg3_palpatine_stat			0	0	5932	0		0	0		0	veteran_new:tcg3_palpatine_stat	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Emperor Palpatine Statuette
tcg3_vader_obi_dio	tcg3_vader_obi_dio			0	0	5933	0		0	0		0	veteran_new:tcg3_vader_obi_dio	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Darth Vader vs. Obi-Wan Kenobi Diorama
tcg3_house_sign	tcg3_house_sign			0	0	5934	0		0	0		0	veteran_new:tcg3_house_sign	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								House Sign
tcg3_battledroid_vnd	tcg3_battledroid_vnd			0	0	5935	0		0	0		0	veteran_new:tcg3_battledroid_vnd	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Battle Droid Vendor
tcg3_guise_master	tcg3_guise_master			0	0	5936	0		0	0		0	veteran_new:tcg3_guise_master	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Guise of the Master
tcg3_tusken_gtr	tcg3_tusken_gtr			0	0	5937	0		0	0		0	veteran_new:tcg3_tusken_gtr	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Tusken Greeter
email_col_03	email_col_03			0	0	5590	0	0	0	0		0	veteran_new:email_col_03	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Update 9
update_9_mkting	update_9_mkting			0	0	5591	0	0	0	0		0	veteran_new:update_9_mkting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								Marketing Promo Item for Update 9
email_col_04	email_col_04			0	0	5592	0	0	0	0		0	veteran_new:email_col_04	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Love day
email_col_05	email_col_05			0	0	5593	0	0	0	0		0	veteran_new:email_col_05	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Love day
ff_escape_pod	ff_escape_pod			0	0	40035	0	0	0	0		0	veteran_new:ff_escape_pod	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								
ff_gg_painting	ff_gg_painting			0	0	40036	0	0	0	0		0	veteran_new:ff_gg_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								
tcg4_g9_rigger	tcg4_g9_rigger			0	0	40001	0		0	0		0	veteran_new:tcg4_g9_rigger	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Corellian G9 Rigger Freighter ITV
tcg4_pekopeko_mnt	tcg4_pekopeko_mnt			0	0	40002	0		0	0		0	veteran_new:tcg4_peko_peko_mount	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mutated Peko-Peko Mount
tcg4_relax_pool	tcg4_relax_pool			0	0	40003	0		0	0		0	veteran_new:tcg4_relaxation_pool	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Muunilinst Relaxation Pool
tcg4_solar_sailer	tcg4_solar_sailer			0	0	40004	0		0	0		0	veteran_new:tcg4_solar_sailer	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Geonosian Solar Sailer ITV
tcg4_balta_podracer	tcg4_balta_podracer			0	0	40005	0		0	0		0	veteran_new:tcg4_balta_podracer	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Balta-Trabaat BT310 Podracer
tcg4_senate_pod	tcg4_senate_pod			0	0	40006	0		0	0		0	veteran_new:tcg4_senate_pod	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Senate Pod
tcg4_geo_speeder	tcg4_geo_speeder			0	0	40007	0		0	0		0	veteran_new:tcg4_geonosian_speeder	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Geonosian Speeder
tcg4_video_game	tcg4_video_game			0	0	40008	0		0	0		0	veteran_new:tcg4_video_game	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								M'a Jong's Galactic Tiles Arcade Cabinet
tcg4_tauntaun_ride	tcg4_tauntaun_ride			0	0	40009	0		0	0		0	veteran_new:tcg4_tauntaun_ride	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Antique Tauntaun Ride
tcg4_nuna_pet	tcg4_nuna_pet			0	0	40010	0		0	0		0	veteran_new:tcg4_nuna_pet	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Nuna Pet
tcg4_palowick_grter	tcg4_palowick_grter			0	0	40011	0		0	0		0	veteran_new:tcg4_palowick_greeter	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Pa'lowick Greeter
tcg4_guise_vapaad	tcg4_guise_vapaad			0	0	40012	0		0	0		0	veteran_new:tcg4_guise_of_vapaad	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Guise of Vapaad
tcg4_oil_bath	tcg4_oil_bath			0	0	40013	0		0	0		0	veteran_new:tcg4_oil_bath	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Oil Bath
tcg4_ns_grter	tcg4_ns_grter			0	0	40014	0		0	0		0	veteran_new:tcg4_nightsister_greeter	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Nightsister Greeter
tcg4_toydar_vendor	tcg4_toydar_vendor			0	0	40015	0		0	0		0	veteran_new:tcg4_toydarian_vendor	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Toydarian Vendor
tcg4_diorama	tcg4_diorama			0	0	40016	0		0	0		0	veteran_new:tcg4_leia_r2_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Princess Leia & R2-D2 Diorama
tcg4_stuffed_wampa	tcg4_stuffed_wampa			0	0	40017	0		0	0		0	veteran_new:tcg4_stuffed_wampa	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Wampa Stuffed Animal
tcg4_chew_statuette	tcg4_chew_statuette			0	0	40018	0		0	0		0	veteran_new:tcg4_chewbacca_statuette	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Chewbacca Statuette
tcg4_falleens_fist	tcg4_falleens_fist			0	0	40019	0		0	0		0	veteran_new:tcg4_falleens_fist	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Falleen∆s Fist Blueprints
tcg4_ball_of_peace	tcg4_ball_of_peace			0	0	40020	0		0	0		0	veteran_new:tcg4_ball_of_peace	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Ball of Peace
tcg4_skyhopper_toy	tcg4_skyhopper_toy			0	0	40021	0		0	0		0	veteran_new:tcg4_skyhopper_toy	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								T-16 Skyhopper Toy
tcg4_tatoo_trvl_ad	tcg4_tatoo_trvl_ad			0	0	40022	0		0	0		0	veteran_new:tcg4_tatooine_travel_ad	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Tatooine Travel Advertisement
tcg4_kash_trvl_ad	tcg4_kash_trvl_ad			0	0	40023	0		0	0		0	veteran_new:tcg4_kashyyyk_travel_ad	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Kashyyyk Travel Advertisement
tcg4_kit_vendor	tcg4_kit_vendor			0	0	40024	0		0	0		0	veteran_new:tcg4_kitonak_vendor	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Kitonak Vendor
tcg4_med_table	tcg4_med_table			0	0	40025	0		0	0		0	veteran_new:tcg4_medical_table	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Polis Massan Medical Table
tcg4_stuff_tauntaun	tcg4_stuff_tauntaun			0	0	40026	0		0	0		0	veteran_new:tcg4_stuffed_tauntaun	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Tauntaun Stuffed Animal
tcg4_han_statuette	tcg4_han_statuette			0	0	40027	0		0	0		0	veteran_new:tcg4_han_solo_statuette	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Han Solo Statuette
tcg4_chand_dress	tcg4_chand_dress			0	0	40028	0		0	0		0	veteran_new:tcg4_chandrilan_dress	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Chandrilan Dress
tcg4_child_bed	tcg4_child_bed			0	0	40029	0		0	0		0	veteran_new:tcg4_child_bed	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Child's Bed
tcg4_mystery_rug	tcg4_mystery_rug			0	0	40030	0		0	0		0	veteran_new:tcg4_mysterious_rug	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
fan_faire_2009	fan_faire_2009			0	0	40031	0	0	0	0		0	veteran_new:announcement_fan_faire_2009	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Dianoga Dumpster
dt_painting	dt_painting			0	0	40037	0	0	0	0		0	veteran_new:dt_painting	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								Death Troopers painting
email_col_06	email_col_06			0	0	5594	0	0	0	0		0	veteran_new:email_col_06	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Love day
6Anniversary_recap	6Anniversary_recap			0	0	40038	0	0	0	0		0	veteran_new:announcement_six_ann_recap	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								6th anniversary recapture
6Anniversary_loyal	6Anniversary_loyal			0	0	40039	0	0	0	0		0	veteran_new:announcement_six_ann_loyal	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								6th Anniversary loyalty
buddy_02_token	buddy_02_token			0	0	40040	32	0	0	0		0	veteran_new:buddy_token	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								2nd buddy collection token
buddy_02_holo	buddy_02_holo			0	0	40041	32	0	0	0		0	veteran_new:buddy_holo	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								
tcg5_air2_speeder	tcg5_air2_speeder			0	0	40042	0		0	0		0	veteran_new:tcg5_air2_swoop_speeder	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_atat_blueprint	tcg5_atat_blueprint			0	0	40043	0		0	0		0	veteran_new:tcg5_atat_blueprint	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_atat_head_itv	tcg5_atat_head_itv			0	0	40044	0		0	0		0	veteran_new:tcg5_atat_head_itv	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_atat_statuette	tcg5_atat_statuette			0	0	40045	0		0	0		0	veteran_new:tcg5_atat_statuette	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_cybernetic_arm	tcg5_cybernetic_arm			0	0	40046	0		0	0		0	veteran_new:tcg5_cybernetic_rots_arm	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_deathstar_holo	tcg5_deathstar_holo			0	0	40047	0		0	0		0	veteran_new:tcg5_deathstar_hologram	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_fg_8t8_podracer	tcg5_fg_8t8_podracer			0	0	40048	0		0	0		0	veteran_new:tcg5_fg_8t8_podracer	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_hunters_poster	tcg5_hunters_poster			0	0	40049	0		0	0		0	veteran_new:tcg5_galactic_hunters_poster	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_jabbas_spit	tcg5_jabbas_spit			0	0	40050	0		0	0		0	veteran_new:tcg5_jabbas_roasting_spit	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_klorri_shield	tcg5_klorri_shield			0	0	40051	0		0	0		0	veteran_new:tcg5_klorri_clan_shield	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_vader_statuette	tcg5_vader_statuette			0	0	40052	0		0	0		0	veteran_new:tcg5_vader_statuette	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_lcd_screen	tcg5_lcd_screen			0	0	40053	0		0	0		0	veteran_new:tcg5_lcd_screen	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_rain_storm	tcg5_rain_storm			0	0	40054	0		0	0		0	veteran_new:tcg5_rain_storm	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_must_diorama	tcg5_must_diorama			0	0	40055	0		0	0		0	veteran_new:tcg5_mustafar_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_signal_unit	tcg5_signal_unit			0	0	40056	0		0	0		0	veteran_new:tcg5_signal_unit	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
