reservedName	reason	matchWholeName
s	s	b
pecker	name_declined_profane	1
penis	name_declined_profane	
pepto	name_declined_reserved	
period	name_declined_profane	1
Piett	name_declined_fictionally_reserved	1
pisshead	name_declined_profane
playboy	name_declined_reserved
plo.?koon	name_declined_fictionally_reserved	1
ponda ?baba	name_declined_fictionally_reserved	1
ponda.?baba	name_declined_fictionally_reserved	1
poon	name_declined_profane	1
poop	name_declined_profane	1
porn	name_declined_profane	1
pot	name_declined_profane	1
president	name_declined_reserved	1
prick	name_declined_profane	
prince	name_declined_reserved	1
private	name_declined_reserved	1
prostitute	name_declined_profane
pubic	name_declined_profane	1
pussy	name_declined_profane	1
qeldroma$	name_declined_fictionally_reserved	
queef	name_declined_profane	1
queen	name_declined_reserved	1
queer	name_declined_profane	1
Qui.*Gon.*Jinn	name_declined_fictionally_reserved	1
qui[-' ]?gon	name_declined_fictionally_reserved	1
raider	name_declined_reserved	1
rancisis$	name_declined_fictionally_reserved	
rape	name_declined_profane	1
Rappertunie	name_declined_fictionally_reserved	1
Ratts.*Tyerell	name_declined_fictionally_reserved	1
rebel	name_declined_reserved	1
rectum	name_declined_profane
Red.*Leader	name_declined_fictionally_reserved	1
ree.?yees	name_declined_fictionally_reserved	1
reece.?thornton	name_declined_developer	1
Rekkon	name_declined_fictionally_reserved	1
Rep.*Been	name_declined_fictionally_reserved	1
Rep.*Teers	name_declined_fictionally_reserved	1
retard	name_declined_profane
Reti	name_declined_fictionally_reserved	1
rh?a+l?[phf].*[ck]+o+[sz]+t+[aeiou]+r	name_declined_developer	1
Ric.*Olie	name_declined_fictionally_reserved	1
ric.*vogel	name_declined_developer	1
rick.?delashmit	name_declined_developer	1
rikujo.?bakuryocho	name_declined_reserved	1
rimjob	name_declined_profane
rob.?cuenca	name_declined_developer	1
rodian	name_declined_fictionally_reserved	1
Ronet.*Coorr	name_declined_fictionally_reserved	1
royal	name_declined_reserved	1
rune.?haako	name_declined_fictionally_reserved	1
ryan.?bond	name_declined_developer	1
ryan.?palacio	name_declined_developer	1
Rystall	name_declined_fictionally_reserved	1
s(ph|f)in(c|ch|ck|k)t	name_declined_profane	1
saari ha	name_declined_fictionally_reserved	1
Sabe	name_declined_fictionally_reserved	1
Saelt.*Marae	name_declined_fictionally_reserved	1
saesee ?tiin	name_declined_fictionally_reserved	1
Sagoro.*Autem	name_declined_fictionally_reserved	1
salacious.?crumb	name_declined_fictionally_reserved	1
salacious.?crumb	name_declined_fictionally_reserved	1
salim.?grant	name_declined_developer	1
salla.?zend	name_declined_fictionally_reserved	1
san.?hill	name_declined_fictionally_reserved	1
santo.?kaii	name_declined_reserved	1
santo.?kaisa	name_declined_reserved	1
santo.?kaishi	name_declined_reserved	1
santo.?kaiso	name_declined_reserved	1
santo.?kui	name_declined_reserved	1
santo.?kusa	name_declined_reserved	1
santo.?kushi	name_declined_reserved	1
santo.?kuso	name_declined_reserved	1
santo.?rikui	name_declined_reserved	1
santo.?rikusa	name_declined_reserved	1
santo.?rikushi	name_declined_reserved	1
santo.?rikuso	name_declined_reserved	1
sarge	name_declined_reserved	1
satan	name_declined_reserved	1
schlong	name_declined_profane	1
screw	name_declined_profane	1
scrotu	name_declined_profane	1
second	name_declined_reserved	1
secura$	name_declined_fictionally_reserved	
Sei.*Taria	name_declined_fictionally_reserved	1
semen	name_declined_profane	1
Sena.*Leikvold.*Midanyl	name_declined_fictionally_reserved	1
senator	name_declined_reserved	1
senior	name_declined_reserved	1
sergeant	name_declined_reserved	1
seventh	name_declined_reserved	1
sh[ai]t	name_declined_profane	1
shaak.?ti	name_declined_fictionally_reserved	1
shaddaa$	name_declined_fictionally_reserved	
shag	name_declined_profane	1
sheriff	name_declined_reserved	1
shu.?mai	name_declined_fictionally_reserved	1
shug.?ninx	name_declined_fictionally_reserved	1
sibwarra$	name_declined_fictionally_reserved	
Sio.*Bibble	name_declined_fictionally_reserved	1
^sith$	name_declined_fictionally_reserved	
sivrak$	name_declined_fictionally_reserved	
sixth	name_declined_reserved	1
skank	name_declined_profane	1
skywalker$	name_declined_fictionally_reserved	
slime	name_declined_profane	1
slut	name_declined_profane	
smoke	name_declined_reserved	1
snootles$	name_declined_fictionally_reserved	
sodomy	name_declined_profane
soe.?customerservice	name_declined_reserved	1
soldier	name_declined_reserved	1
solo$	name_declined_fictionally_reserved	
sperm	name_declined_profane	1
spick	name_declined_profane	1
spince$	name_declined_fictionally_reserved	
spit	name_declined_profane	1
stassallie	name_declined_fictionally_reserved	1
steve.?jakab	name_declined_developer	1
strapon	name_declined_profane	1
suck	name_declined_profane	1
suicide	name_declined_profane
sun.?fac	name_declined_fictionally_reserved	1
sunrider$	name_declined_fictionally_reserved	
Supreme.*Valorum	name_declined_fictionally_reserved	1
system	name_declined_developer	1
taa.?chume	name_declined_fictionally_reserved	1
taco.?bell	name_declined_reserved	1
Tagge	name_declined_fictionally_reserved	1
Talon.*Karrde	name_declined_fictionally_reserved	1
tampon	name_declined_profane	1
tarkin$	name_declined_fictionally_reserved	
Tarpals	name_declined_fictionally_reserved	1
taun ?we	name_declined_fictionally_reserved	1
Teemto.*Pagalies	name_declined_fictionally_reserved	1
ten.?tempests	name_declined_fictionally_reserved	1
tenth	name_declined_reserved	1
testicle	name_declined_profane
third	name_declined_reserved	1
thrawn$	name_declined_fictionally_reserved	
threep	name_declined_fictionally_reserved	
tim.?webb	name_declined_developer	1
tits	name_declined_profane	1
todd.?bailey	name_declined_developer	1
todd.?fiala	name_declined_developer	1
toilet	name_declined_profane
tonnika$	name_declined_fictionally_reserved	
tony.?rado	name_declined_developer	1
Toonbuck.*Toora	name_declined_fictionally_reserved	1
Toryn.*Farr	name_declined_fictionally_reserved	1
towani$	name_declined_fictionally_reserved	
tramp	name_declined_profane	1
trandoshan	name_declined_fictionally_reserved	1
trooper	name_declined_reserved	1
Tru.*Veld	name_declined_fictionally_reserved	1
Tsavong.*Lah	name_declined_fictionally_reserved	1
Tundra.*Dowmeia	name_declined_fictionally_reserved	1
turd	name_declined_profane	1
tusken	name_declined_fictionally_reserved	1
twi.?lek	name_declined_fictionally_reserved	1
tyrannus	name_declined_fictionally_reserved	1
Umpass.*stay	name_declined_fictionally_reserved	1
urinate	name_declined_profane	1
vader	name_declined_fictionally_reserved	1
vagina	name_declined_profane	
valarian$	name_declined_fictionally_reserved	
Vergere	name_declined_fictionally_reserved	1
vibrator	name_declined_profane	1
Vilmarh.*Grahrk	name_declined_fictionally_reserved	1
vima.?da.?boda	name_declined_fictionally_reserved	1
virgin	name_declined_profane	1
w?[hj]ore	name_declined_profane	1
Wald	name_declined_fictionally_reserved	1
wal.?mart	name_declined_reserved	1
Wan.*Sandage	name_declined_fictionally_reserved	1
warrick$	name_declined_fictionally_reserved	
Wat.*Tambor	name_declined_fictionally_reserved	1
Wes.*Janson	name_declined_fictionally_reserved	1
wessell$	name_declined_fictionally_reserved	
whacker	name_declined_profane	1
Wicket.*W.*Warrick	name_declined_fictionally_reserved	1
wigger	name_declined_profane	1
will.?kier	name_declined_developer	1
william.?wallace	name_declined_developer	1
windu	name_declined_fictionally_reserved	1
Winter	name_declined_fictionally_reserved	1
wookiee	name_declined_fictionally_reserved	1
Wuher	name_declined_fictionally_reserved	1
Xizor	name_declined_fictionally_reserved	1
xxx	name_declined_profane
yarael ?poof	name_declined_fictionally_reserved	1
yoda	name_declined_fictionally_reserved	1
Ysanne.*Isard	name_declined_fictionally_reserved	1
zabrak	name_declined_fictionally_reserved	1
Zam.*Wessel	name_declined_fictionally_reserved	1
Zev.*Senesca	name_declined_fictionally_reserved	1
s[l1]+[a4]+v[e3]	name_declined_fictionally_reserved	1
m[il1']+[e3]+n+[il1']+u+m+.*[fp]+[h]*[a4]+[l1]+[ck]+[o0u]+n*	name_declined_fictionally_reserved	1
(-|')gm(-|')	name_declined_reserved	
^gm(-|')	name_declined_reserved	
(-|')gm$	name_declined_reserved	
^soe$	name_declined_reserved	
(-|')soe(-|')	name_declined_reserved	
^soe(-|')	name_declined_reserved	
(-|')soe$	name_declined_reserved	
^dev(-|')	name_declined_reserved	
(-|')dev$	name_declined_reserved	
csr	name_declined_reserved	
producer	name_declined_reserved	
designer	name_declined_reserved	
