NAME	TYPE	SUBTYPE	OTHER	comments
s	s	s	s	c
absorption_bleeding	skill	absorption_bleeding		HAY U GUZY THIS IS ALPHABETIZED NOW - ORLY
trapping	skill	trapping
treasure_forage_mod	skill	treasure_forage_mod
twohandmelee_accuracy	skill	twohandmelee_accuracy
twohandmelee_speed	skill	twohandmelee_speed
unarmed_accuracy	skill	unarmed_accuracy
unarmed_damage	skill	unarmed_damage
unarmed_speed	skill	unarmed_speed
weapon_assembly	skill	weapon_assembly
weapon_experimentation	skill	weapon_experimentation
weapon_speed_mod	weaponSpeedMod	weapon_speed_mod
weapon_station	scriptVar	weapon_station
weapon_systems	skill	weapon_systems
weapon_systems_experimentation	skill	weapon_systems_experimentation
willpower	attrib	willpower
willpowerPercent	attribPercent	willpower
xp_bonus_architect	xpBonus	architect
xp_bonus_armorsmith	xpBonus	armorsmith
xp_bonus_artisan	xpBonus	artisan
xp_bonus_bioengineer	xpBonus	bio_engineer
xp_bonus_chef	xpBonus	chef
xp_bonus_dancer	xpBonus	dancer
xp_bonus_droidengineer	xpBonus	droidengineer
xp_bonus_entertainer	xpBonus	entertainer	
xp_bonus_general	xpBonusGeneral	xp_bonus_general	
xp_bonus_imagedesigner	xpBonus	imagedesigner	
xp_bonus_merchant	xpBonus	merchant	
xp_bonus_musician	xpBonus	musician	
xp_bonus_ranger	xpBonus	ranger	
xp_bonus_scout	xpBonus	scout	
xp_bonus_shipwright	xpBonus	shipwright	
xp_bonus_tailor	xpBonus	tailor	
xp_bonus_weaponsmith	xpBonus	weaponsmith	"IF THE NAME of your added effect doesn't start with X, Y or Z then this is the wrong place to put it."
damage_immune	damageImmune	damage_immune	
fs_choke_handler	fs_choke_handler	fs_choke_handler	
jedi_statue_light_debuff_handler	jediStatueLightDebuff	jedi_statue_light_debuff_handler	
jedi_statue_dark_debuff_handler	jediStatueDarkDebuff	jedi_statue_dark_debuff_handler	
fs_flurry_proc	fs_flurry_proc	fs_flurry_proc	
forceThrow	forceThrow	forceThrow	
attack_override_by_buff	skill	attack_override_by_buff
on_attack_remove	onAttackRemove	on_attack_remove
flawless_bead	skill	flawless_bead
supression_handler	supression_handler	supressingFire
supress_movement	movementSupressingEffect	supress_movement
expertise_co_killing_spree_target	skill	expertise_co_killing_spree_target
dot_reduction_acid	dotReduction	dot_reduction_acid
dot_reduction_heat	dotReduction	dot_reduction_heat
dot_reduction_cold	dotReduction	dot_reduction_cold
dot_reduction_electrical	dotReduction	dot_reduction_electrical
dot_reduction_kinetic	dotReduction	dot_reduction_kinetic
dot_reduction_energy	dotReduction	dot_reduction_energy
dot_reduction_poison	dotReduction	dot_reduction_poison
dot_reduction_disease	dotReduction	dot_reduction_disease
dot_reduction_bleeding	dotReduction	dot_reduction_bleeding
dot_reduction_all	dotReduction	dot_reduction_all
dot_reduction_elemental	dotReduction	dot_reduction_elemental
dot_reduction_natural	dotReduction	dot_reduction_natural
dot_divisor_acid	dotDivisor	dot_divisor_acid
dot_divisor_heat	dotDivisor	dot_divisor_heat
dot_divisor_cold	dotDivisor	dot_divisor_cold
dot_divisor_electrical	dotDivisor	dot_divisor_electrical
dot_divisor_kinetic	dotDivisor	dot_divisor_kinetic
dot_divisor_energy	dotDivisor	dot_divisor_energy
dot_divisor_poison	dotDivisor	dot_divisor_poison
dot_divisor_disease	dotDivisor	dot_divisor_disease
dot_divisor_bleeding	dotDivisor	dot_divisor_bleeding
dot_divisor_all	dotDivisor	dot_divisor_all
dot_divisor_elemental	dotDivisor	dot_divisor_elemental
dot_divisor_natural	dotDivisor	dot_divisor_natural
dot_resist_acid	skill	dot_resist_acid
dot_resist_heat	skill	dot_resist_heat
dot_resist_cold	skill	dot_resist_cold
dot_resist_electrical	skill	dot_resist_electrical
dot_resist_kinetic	skill	dot_resist_kinetic
dot_resist_energy	skill	dot_resist_energy
dot_resist_poison	skill	dot_resist_poison
dot_resist_disease	skill	dot_resist_disease
dot_resist_bleeding	skill	dot_resist_bleeding
dot_resist_all	skill	dot_resist_all
dot_resist_elemental	skill	dot_resist_elemental
dot_resist_natural	skill	dot_resist_natural
expertise_parry	skill	expertise_parry
expertise_block_chance	skill	expertise_block_chance
expertise_evasion_chance	skill	expertise_evasion_chance
expertise_strikethrough_chance	skill	expertise_strikethrough_chance
set_bonus_bh_utility_a_1	skill	set_bonus_bh_utility_a_1
set_bonus_bh_utility_a_2	skill	set_bonus_bh_utility_a_2
set_bonus_bh_utility_a_3	skill	set_bonus_bh_utility_a_3
mtp_meatlump_angry	mtpMeatlumpAngry	mtp_meatlump_angry
mtp_meatlump_happy	mtpMeatlumpHappy	mtp_meatlump_happy
event_halloween_bat_swarm	eventParticle	event_halloween_bat_swarm
food_station	scriptVar	food_station
armor_station	scriptVar	armor_station
structure_station	scriptVar	structure_station
weapon_station	scriptVar	weapon_station
space_station	scriptVar	space_station
event_halloween_costume	costume	event_halloween_costume
event_halloween_trick_cooldown	halloweenCooldown	event_halloween_trick_cooldown
bm_xp_mod_boost	skill	bm_xp_mod_boost
xp_granted_general	xpGrantedGeneral	xp_granted_general
tcg_xp_bonus	xpBonusGeneral	tcg_xp_buff
tcg_xp_granted	xpGrantedGeneral	tcg_xp_buff
event_halloween_spider_swarm	eventParticle	event_halloween_spider_swarm
event_halloween_coin_limit	halloweenCoinLimit	event_halloween_coin_limit		
iceblock_effect	iceblockEffect	iceblock_effect		
dot	n_a	n_a		used in buff tab to differentiate that this is a dot buff.
barricade_defender	barricadeDefender	barricade_defender		
snowspeeder_instructions	snowspeederInstructions	snowspeeder_instructions		
radar_hue	radarHue	radar_hue		
bh_shields_charged_handler	bhShieldsCharged	bh_shields_charged_handler		
bh_shields_handler	bhShields	bh_shields_handler		
wampa_boss_ice_throw_prep	wampaBossIceThrowPrep	wampa_boss_ice_throw_prep		
wampa_boss_tauntaun_throw_prep	wampaBossTauntaunThrowPrep	wampa_boss_tauntaun_throw_prep		
event_lifeday_imperial_competitive	lifedayCompetitiveBuff	event_lifeday_imperial_competitive		
event_lifeday_rebel_competitive	lifedayCompetitiveBuff	event_lifeday_rebel_competitive		
station_buff	craftingStation	station_buff		This handler does nothing other than prevent the station_buff from throwing a warning.
event_lifeday_imperial_competitive	lifedayCompetitiveBuff	event_lifeday_imperial_competitive		
event_lifeday_rebel_competitive	lifedayCompetitiveBuff	event_lifeday_rebel_competitive		
expertise_armor_neglect	skill	expertise_armor_neglect		
expertise_critical_damage_increase	skill	expertise_critical_damage_increase
stifle	skill	stifle
storyteller_costume	costume	storyteller_costume
costume_burning_effect	costumeBurningEffect	costume_burning_effect
loveday_hearts_effect	lovedayHeartsEffect	loveday_hearts_effect
random_collection_item	randomCollectionItem	random_collection_item
tcg_gcw_bonus	gcwBonusGeneral	tcg_gcw_bonus
looping_hands_particle	eventParticle	looping_hands_particle
milk_quantity_modified	skill	milk_quantity_modified
milk_exceptional_modified	skill	milk_exceptional_modified
milk_stun_modified	skill	milk_stun_modified
resistance_spice_downer	skill	resistance_spice_downer
resistance_incapacitation	skill	resistance_incapacitation
battlefield_communcations_glow	battlefieldCommuncationsGlow	battlefield_communcations_glow
empire_day_imperial_recruitment	empireDayImperialRecruitment	empire_day_imperial_recruitment
empire_day_rebel_resistance	empireDayRebelResistance	empire_day_rebel_resistance
empire_day_imperial_antipropaganda	empireDayImperialPropaganda	empire_day_imperial_antipropaganda
empire_day_rebel_vandal	empireDayRebelVandal	empire_day_rebel_vandal
death_troopers_afflicted_toss	deathTroopersAfflictedToss	death_troopers_afflicted_toss
kill_player	killPlayer	kill_player
outbreak_stacking_infection	outbreakStackingInfection	outbreak_stacking_infection
beast_scale_up	beastScaleChange	beast_scale_up
beast_scale_down	beastScaleChange	beast_scale_down
beast_auto_feeder	beastAutoFeeder	beast_auto_feeder
gcw_spy_destroy_patrol_explosive_stack	gcwSpyDestroyPatrolExplosives	gcw_spy_destroy_patrol_explosive_stack
gcw_general_resistance_stack_rebel	gcwGeneralResistanceStack	gcw_general_resistance_stack_rebel
gcw_general_resistance_stack_imperial	gcwGeneralResistanceStack	gcw_general_resistance_stack_imperial
expertise_damage_npc	skill	expertise_damage_npc
hit_always	skill	hit_always
saber_intercept	saberIntercept	saber_intercept
gcw_mini_turret	gcwMiniTurret	gcw_mini_turret
crit_always	skill	crit_always
