GroupId	SchematicName
craftClothingNoviceGroupA	object/draft_schematic/clothing/clothing_jacket_casual_14.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_belt_field_04.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_gloves_field_02.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_ith_gloves_field_02.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_pants_field_14.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_shirt_field_09.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_wke_skirt_s03.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_wke_hat_s01.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_ith_shirt_casual_08.iff
craftClothingNoviceGroupB	object/draft_schematic/clothing/clothing_ith_shirt_casual_12.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_dress_formal_13.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_dress_formal_23.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_dress_formal_29.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_jewelry_bracelet_05.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_jewelry_bracelet_06.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_shirt_formal_13.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_shirt_formal_05.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_jewelry_necklace_06.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_06.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_jewelry_necklace_08.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_08.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_jewelry_necklace_11.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_11.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/appearance_invisible_necklace_01.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_belt_appearance_invisible_01.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/clothing_gloves_appearance_invisible_01.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/appearance_invisible_jacket.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/appearance_invisible_vest.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/appearance_invisible_bracelet_l.iff
craftClothingNoviceGroupC	object/draft_schematic/clothing/appearance_invisible_bracelet_r.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/component/clothing_shoe_sole.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_boots_casual_15.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_boots_casual_21.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_gloves_casual_03.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_gloves_casual_06.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_wke_gloves_s04.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_dress_casual_09.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_skirt_casual_04.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_skirt_casual_05.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_shoes_casual_03.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_shoes_casual_07.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_shoes_casual_08.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_ith_hat_casual_01.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_ith_pants_casual_02.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_ith_pants_casual_03.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_ith_jacket_casual_01.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_ith_jacket_casual_03.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/clothing_ith_shirt_casual_04.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/appearance_invisible_bracer_l.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/appearance_invisible_bracer_r.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/appearance_invisible_bicep_l.iff
craftClothingCasualGroupA	object/draft_schematic/clothing/appearance_invisible_bicep_r.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_ith_shirt_casual_03.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_ith_shirt_casual_13.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_ith_shirt_casual_14.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_shirt_casual_16.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_shirt_casual_42.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_shirt_casual_38.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_jacket_casual_07.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_jacket_casual_17.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_jacket_casual_19.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_pants_casual_08.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_pants_casual_11.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_pants_casual_26.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_pants_casual_09.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_vest_casual_04.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_vest_casual_05.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_vest_casual_10.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_wke_shoulder_pad_s01.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_ith_pants_casual_08.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_ith_pants_casual_09.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_ith_jacket_casual_06.iff
craftClothingCasualGroupB	object/draft_schematic/clothing/clothing_ith_jacket_casual_09.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_boots_casual_12.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_boots_casual_19.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_dress_casual_05.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_dress_casual_07.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_robe_casual_04.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_robe_casual_05.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_robe_casual_05b.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_robe_casual_18.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_hat_casual_02.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_hat_casual_10.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_hat_casual_12.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_bustier_casual_01.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_bustier_casual_02.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_bustier_casual_03.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_ith_bodysuit_casual_04.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_wke_gloves_s03.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_ith_hat_casual_03.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_ith_pants_casual_16.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_ith_pants_casual_18.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_ith_jacket_casual_12.iff
craftClothingCasualGroupC	object/draft_schematic/clothing/clothing_ith_jacket_casual_14.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_ith_shirt_casual_09.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_shirt_casual_11.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_shirt_casual_24.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_shirt_casual_30.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_jacket_casual_18.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_jacket_casual_24.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_jacket_casual_36.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_pants_casual_18.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_pants_casual_24.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_vest_casual_01.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_vest_casual_02.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_vest_casual_03.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_vest_casual_11.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_hat_twilek_casual_01.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_hat_twilek_casual_02.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_ith_bodysuit_casual_01.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_ith_bodysuit_casual_03.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_ith_bodysuit_casual_05.iff
craftClothingCasualGroupD	object/draft_schematic/clothing/clothing_ith_pants_casual_21.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/component/clothing_cargo_pocket.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_backpack_field_04.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_boots_field_05.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_boots_field_14.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_boots_field_34.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_hat_field_04.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_belt_field_09.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_gloves_field_07.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_jacket_field_13.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_jacket_field_16.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_wke_gloves_s01.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_ith_pants_field_05.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_ith_pants_field_06.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_ith_jacket_field_02.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_vest_field_06.iff
craftClothingFieldGroupA	object/draft_schematic/clothing/clothing_vest_field_09.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_ith_shirt_field_05.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_ith_shirt_field_11.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/component/clothing_reinforced_fiber_panels.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_shirt_field_10.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_shirt_field_14.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_shirt_field_26.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_pants_field_27.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_pants_field_29.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_pants_field_07.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_belt_field_01.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_gloves_field_11.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_gloves_field_14.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_bandolier_field_05.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_bandolier_field_06.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_backpack_field_05.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_wke_shirt_s03.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_ith_pants_field_07.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_ith_pants_field_12.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_ith_jacket_field_05.iff
craftClothingFieldGroupB	object/draft_schematic/clothing/clothing_ith_jacket_field_07.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/component/clothing_padding_segment.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_backpack_field_06.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_bandolier_field_02.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_bandolier_field_03.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_bandolier_field_04.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_jacket_field_10.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_jacket_field_21.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_jacket_field_35.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_pants_field_28.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_pants_field_30.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_ith_pants_field_13.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_ith_pants_field_15.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_belt_field_02.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_wke_shoulder_pad_s02.iff
craftClothingFieldGroupC	object/draft_schematic/clothing/clothing_ith_jacket_field_13.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_pants_field_21.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_pants_field_22.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_ith_pants_field_19.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_ith_pants_field_20.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_belt_field_03.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_belt_field_05.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_gloves_field_10.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_gloves_field_13.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_bodysuit_field_13.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_bodysuit_field_16.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_robe_field_27.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_wke_shirt_s04.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_wke_shirt_s05.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_ith_bodysuit_field_02.iff
craftClothingFieldGroupD	object/draft_schematic/clothing/clothing_ith_jacket_field_11.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/component/clothing_trim.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_shirt_formal_08.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_shirt_formal_28.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_ith_shirt_formal_02.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_belt_formal_15.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_belt_formal_16.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_belt_formal_18.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_jewelry_necklace_01.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_01.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_jewelry_necklace_03.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_03.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_jewelry_necklace_07.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_07.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_shoes_formal_01.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_shoes_formal_09.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_skirt_formal_06.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_skirt_formal_07.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_skirt_formal_14.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_wke_skirt_s02.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_ith_dress_formal_03.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_ith_jacket_formal_08.iff
craftClothingFormalGroupA	object/draft_schematic/clothing/clothing_ith_skirt_formal_01.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_ith_skirt_formal_02.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/component/clothing_jewelry_setting.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_dress_formal_11.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_dress_formal_16.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_dress_formal_32.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_belt_formal_12.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_belt_formal_14.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_belt_formal_19.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_jewelry_bracelet_02.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_jewelry_bracelet_03.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_jewelry_bracelet_04.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_jacket_formal_06.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_jacket_formal_11.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_jacket_formal_26.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_vest_formal_15.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_skirt_formal_09.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_wke_hood_s02.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_hat_chef_02.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_ith_hat_chef_02.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_ith_pants_formal_10.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_ith_dress_formal_04.iff
craftClothingFormalGroupB	object/draft_schematic/clothing/clothing_ith_jacket_formal_04.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_skirt_formal_03.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_shirt_formal_12.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_shirt_formal_15.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_shirt_formal_32.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_dress_formal_19.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_dress_formal_27.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_dress_formal_30.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_dress_formal_31.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_jewelry_necklace_09.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_09.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_jewelry_necklace_10.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_10.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_jewelry_necklace_12.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_12.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_jewelry_ring_01.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_jewelry_ring_02.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_hat_formal_13.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_pants_formal_31.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_pants_formal_33.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_wke_skirt_s01.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_hat_chef_01.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_hat_chef_01.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_hat_formal_02.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_pants_formal_11.iff
craftClothingFormalGroupC	object/draft_schematic/clothing/clothing_ith_jacket_formal_10.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_dress_formal_14.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_dress_formal_33.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_dress_formal_34.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_belt_formal_13.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_belt_formal_17.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_belt_formal_20.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_jacket_formal_03.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_jacket_formal_22.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_jacket_formal_25.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_jewelry_necklace_02.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_02.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_skirt_formal_11.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_skirt_formal_12.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_skirt_formal_13.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_pants_formal_13.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_pants_formal_15.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_pants_formal_32.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_apron_chef_01.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_ith_apron_chef_01.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_ith_hat_formal_04.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_ith_robe_formal_01.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_ith_pants_formal_14.iff
craftClothingFormalGroupD	object/draft_schematic/clothing/clothing_ith_jacket_formal_15.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_belt_padawan_pouch.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bikini_casual_01.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bikini_casual_02.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bikini_casual_03.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bikini_casual_04.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bikini_leggings_casual_01.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bodysuit_casual_08.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bodysuit_casual_12.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bodysuit_field_01.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bodysuit_field_14.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bodysuit_field_15.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_bodysuit_formal_06.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_ith_bodysuit_formal_06.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_ith_shirt_formal_10.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_dress_formal_08.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_dress_formal_15.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_dress_formal_35.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_pants_casual_02.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_robe_formal_01.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_robe_formal_12.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_ith_robe_formal_02.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_hat_twilek_formal_03.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_hat_twilek_formal_04.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_hat_twilek_formal_05.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_jewelry_necklace_04.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_04.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_jewelry_necklace_05.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_ith_jewelry_necklace_05.iff
craftClothingMaster	object/draft_schematic/clothing/clothing_skirt_casual_03.iff
craftFoodNoviceGroupA	object/draft_schematic/food/additive/additive_medium.iff
craftFoodNoviceGroupA	object/draft_schematic/food/dish_soypro.iff
craftFoodNoviceGroupA	object/draft_schematic/food/dessert_air_cake.iff
craftFoodNoviceGroupB	object/draft_schematic/food/dessert_almond_kwevvu_crisp_munchies.iff
craftFoodNoviceGroupC	object/draft_schematic/food/drink_alcohol.iff
craftFoodDishGroupA	object/draft_schematic/food/dish_synthsteak.iff
craftFoodDishGroupA	object/draft_schematic/food/dish_protato.iff
craftFoodDishGroupA	object/draft_schematic/food/dish_cho_nor_hoola.iff
craftFoodDishGroupA	object/draft_schematic/food/dish_blood_chowder.iff
craftFoodDishGroupB	object/draft_schematic/food/dish_karkan_ribenes.iff
craftFoodDishGroupB	object/draft_schematic/food/dish_trimpian.iff
craftFoodDishGroupB	object/draft_schematic/food/dish_veghash.iff
craftFoodDishGroupB	object/draft_schematic/food/dish_ormachek.iff
craftFoodDishGroupC	object/draft_schematic/food/dish_gruuvan_shaal.iff
craftFoodDishGroupC	object/draft_schematic/food/dish_havla.iff
craftFoodDishGroupC	object/draft_schematic/food/dish_scrimpi.iff
craftFoodDishGroupC	object/draft_schematic/food/dish_ahrisa.iff
craftFoodDishGroupD	object/draft_schematic/food/dish_vegeparsine.iff
craftFoodDishGroupD	object/draft_schematic/food/dish_bivoli_tempari.iff
craftFoodDishGroupD	object/draft_schematic/food/dish_terratta.iff
craftFoodDishGroupD	object/draft_schematic/food/dish_rakririan_burnout_sauce.iff
craftFoodDessertGroupA	object/draft_schematic/food/dessert_bantha_butter.iff
craftFoodDessertGroupA	object/draft_schematic/food/dessert_won_won.iff
craftFoodDessertGroupA	object/draft_schematic/food/dessert_chandad.iff
craftFoodDessertGroupB	object/draft_schematic/food/dessert_sweet_cake_mix.iff
craftFoodDessertGroupB	object/draft_schematic/food/dessert_parwan_nutricake.iff
craftFoodDessertGroupB	object/draft_schematic/food/dessert_pyollian_cake.iff
craftFoodDessertGroupB	object/draft_schematic/food/dessert_dweezel.iff
craftFoodDessertGroupC	object/draft_schematic/food/dessert_citros_snow_cake.iff
craftFoodDessertGroupC	object/draft_schematic/food/dessert_gorrnar.iff
craftFoodDessertGroupC	object/draft_schematic/food/dessert_kiwik_clusjo_swirl.iff
craftFoodDessertGroupC	object/draft_schematic/food/dessert_pikatta_pie.iff
craftFoodDessertGroupD	object/draft_schematic/food/dessert_cavaellin_creams.iff
