fs_sweep_6	commandClicky	normal	fs_sweep_6	failSpecialAttack			1	fs_sweep_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0			combat	1	"MELEE,ALL_LIGHTSABERS"	HEAVY	fs_sweep	0	0.25	7			1
fs_sweep_7	commandClicky	normal	fs_sweep_7	failSpecialAttack			1	fs_sweep_7	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0			combat	1	"MELEE,ALL_LIGHTSABERS"	HEAVY	fs_sweep	0	0.25	7			1
fs_mind_trick_1	commandClicky	normal	fs_mind_trick_1	failSpecialAttack			1	fs_mind_trick_1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	30		combat	1	ALL	HEAVY	fs_mind_trick	0	0.25	15			1
fs_mind_trick_2	commandClicky	normal	fs_mind_trick_2	failSpecialAttack			1	fs_mind_trick_2	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	30		combat	1	ALL	HEAVY	fs_mind_trick	0	0.25	15			1
fs_dm_cc_1	commandClicky	normal	fs_dm_cc_1	failSpecialAttack			1	fs_dm_cc_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	12			1
fs_dm_cc_2	commandClicky	normal	fs_dm_cc_2	failSpecialAttack			1	fs_dm_cc_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	12			1
fs_dm_cc_3	commandClicky	normal	fs_dm_cc_3	failSpecialAttack			1	fs_dm_cc_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	12			1
fs_dm_cc_4	commandClicky	normal	fs_dm_cc_4	failSpecialAttack			1	fs_dm_cc_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	12			1
fs_dm_cc_5	commandClicky	normal	fs_dm_cc_5	failSpecialAttack			1	fs_dm_cc_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	12			1
fs_dm_cc_6	commandClicky	normal	fs_dm_cc_6	failSpecialAttack			1	fs_dm_cc_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	12			1
vader_force_choke	commandClicky	normal	vader_force_choke	failSpecialAttack			1	vader_force_choke	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	64		combat	1	ALL	HEAVY	vader_force_choke	0	0.25	12			1
fs_dm_cc_crit_1	commandClicky	normal	fs_dm_cc_crit_1	failSpecialAttack			1	fs_dm_cc_crit_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc_crit	0	0.25	12			1
fs_dm_cc_crit_2	commandClicky	normal	fs_dm_cc_crit_2	failSpecialAttack			1	fs_dm_cc_crit_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc_crit	0	0.25	12			1
fs_dm_cc_crit_3	commandClicky	normal	fs_dm_cc_crit_3	failSpecialAttack			1	fs_dm_cc_crit_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc_crit	0	0.25	12			1
fs_dm_cc_crit_4	commandClicky	normal	fs_dm_cc_crit_4	failSpecialAttack			1	fs_dm_cc_crit_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc_crit	0	0.25	12			1
fs_dm_cc_crit_5	commandClicky	normal	fs_dm_cc_crit_5	failSpecialAttack			1	fs_dm_cc_crit_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc_crit	0	0.25	12			1
fs_force_spark	commandClicky	normal	fs_force_spark	failSpecialAttack			1	fs_force_spark	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_lightning	0	0.25	10			1
fs_ae_dm_cc_1	commandClicky	normal	fs_ae_dm_cc_1	failSpecialAttack			1	fs_ae_dm_cc_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_lightning	0	0.25	10	all_lightning	1.5	1
fs_ae_dm_cc_2	commandClicky	normal	fs_ae_dm_cc_2	failSpecialAttack			1	fs_ae_dm_cc_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_lightning	0	0.25	10	all_lightning	1.5	1
fs_ae_dm_cc_3	commandClicky	normal	fs_ae_dm_cc_3	failSpecialAttack			1	fs_ae_dm_cc_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_lightning	0	0.25	10	all_lightning	1.5	1
fs_ae_dm_cc_4	commandClicky	normal	fs_ae_dm_cc_4	failSpecialAttack			1	fs_ae_dm_cc_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_lightning	0	0.25	10	all_lightning	1.5	1
fs_ae_dm_cc_5	commandClicky	normal	fs_ae_dm_cc_5	failSpecialAttack			1	fs_ae_dm_cc_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_lightning	0	0.25	10	all_lightning	1.5	1
fs_ae_dm_cc_6	commandClicky	normal	fs_ae_dm_cc_6	failSpecialAttack			1	fs_ae_dm_cc_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_lightning	0	0.25	10	all_lightning	1.5	1
fs_maelstrom_1	commandClicky	normal	fs_maelstrom_1	failSpecialAttack			1	fs_maelstrom_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	maelstrom	0	0.25	12	all_lightning	1.5	1
fs_maelstrom_2	commandClicky	normal	fs_maelstrom_2	failSpecialAttack			1	fs_maelstrom_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	maelstrom	0	0.25	12	all_lightning	1.5	1
fs_maelstrom_3	commandClicky	normal	fs_maelstrom_3	failSpecialAttack			1	fs_maelstrom_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	maelstrom	0	0.25	12	all_lightning	1.5	1
fs_maelstrom_4	commandClicky	normal	fs_maelstrom_4	failSpecialAttack			1	fs_maelstrom_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	maelstrom	0	0.25	12	all_lightning	1.5	1
fs_maelstrom_5	commandClicky	normal	fs_maelstrom_5	failSpecialAttack			1	fs_maelstrom_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	maelstrom	0	0.25	12	all_lightning	1.5	1
fs_drain_1	commandClicky	normal	fs_drain_1	failSpecialAttack			1	fs_drain_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_sh	0	0.25	10			1
fs_drain_2	commandClicky	normal	fs_drain_2	failSpecialAttack			1	fs_drain_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_sh	0	0.25	10			1
fs_drain_3	commandClicky	normal	fs_drain_3	failSpecialAttack			1	fs_drain_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_sh	0	0.25	10			1
fs_drain_4	commandClicky	normal	fs_drain_4	failSpecialAttack			1	fs_drain_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_sh	0	0.25	10			1
fs_drain_5	commandClicky	normal	fs_drain_5	failSpecialAttack			1	fs_drain_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_sh	0	0.25	10			1
fs_forsake_fear	commandClicky	normal	fs_forsake_fear	failSpecialAttack			1	fs_forsake_fear	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	optional		2		combat_ranged	0			combat	1	ALL		fs_forsake_fear	0	0.25	120			1
fs_sh_0	commandClicky	normal	fs_sh_0	failSpecialAttack			1	fs_sh_0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		fs_sh	0	0.25	15			1
fs_sh_1	commandClicky	normal	fs_sh_1	failSpecialAttack			1	fs_sh_1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		fs_sh	0	0.25	20			1
fs_sh_2	commandClicky	normal	fs_sh_2	failSpecialAttack			1	fs_sh_2	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		fs_sh	0	0.25	20			1
fs_sh_3	commandClicky	normal	fs_sh_3	failSpecialAttack			1	fs_sh_3	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		fs_sh	0	0.25	25			1	
fs_hermetic_touch	commandClicky	normal	fs_hermetic_touch	failSpecialAttack			1	fs_hermetic_touch	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		fs_hermetic_touch	0	0.25	40			1	
fs_buff_invis_1	commandClicky	normal	fs_buff_invis_1	failSpecialAttack			1	fs_buff_invis_1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0	0							other	optional		2		combat_ranged	0			combat	1	ALL	HEAVY	fs_Invis	0	0.25	150			1	
fs_saber_intercept_1	commandClicky	normal	fs_saber_intercept_1	failSpecialAttack			1	fs_saber_intercept_1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	required		2		combat_ranged	0			combat	1	"MELEE,ALL_LIGHTSABERS"	HEAVY	fs_saber_intercept	0	0.25	60			1	
fs_sense_danger_1	commandClicky	normal	fs_sense_danger_1	failSpecialAttack			1	fs_sense_danger_1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	optional		2		combat_ranged	0			combat	1	ALL		fs_sensedanger	0	0.25	60			1	
forceThrow	commandClicky	normal	forceThrow	failSpecialAttack			1	forceThrow	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0		0	1	0	1		1	0		0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	"MELEE,ALL_LIGHTSABERS"	"HEAVY,UNARMED"	fs_throw	0	0.25	3			1	
forceRun	commandClicky	normal	forceRun	failSpecialAttack			1	forceRun	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	optional		2		combat_ranged	0			combat	1	ALL		special_move	0	0.25	45			1	
expertise_dueterium_rounds_proc	commandClicky	normal	expertise_dueterium_rounds_proc	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	CARBINE			0	0	0			1	1
expertise_poison_knuckle_proc	commandClicky	normal	expertise_poison_knuckle_proc	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	MELEE			0	0	0			1	1
me_ae_heal_1	commandClicky	normal	me_ae_heal_1	failSpecialAttack			1	me_ae_heal_1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		me_heal	0	0.25	15			1	
me_ae_heal_2	commandClicky	normal	me_ae_heal_2	failSpecialAttack			1	me_ae_heal_2	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		me_heal	0	0.25	15			1	
me_ae_heal_3	commandClicky	normal	me_ae_heal_3	failSpecialAttack			1	me_ae_heal_3	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		me_heal	0	0.25	15			1	
me_ae_heal_4	commandClicky	normal	me_ae_heal_4	failSpecialAttack			1	me_ae_heal_4	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		me_heal	0	0.25	15			1	
me_ae_heal_5	commandClicky	normal	me_ae_heal_5	failSpecialAttack			1	me_ae_heal_5	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		me_heal	0	0.25	15			1	
me_ae_heal_6	commandClicky	normal	me_ae_heal_6	failSpecialAttack			1	me_ae_heal_6	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged	0			combat	1	ALL		me_heal	0	0.25	15			1	
me_bacta_bomb_1	commandClicky	normal	me_bacta_bomb_1	failSpecialAttack			1	me_bacta_bomb_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_bomb_line		0.25	30			1	
me_bacta_bomb_2	commandClicky	normal	me_bacta_bomb_2	failSpecialAttack			1	me_bacta_bomb_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_bomb_line		0.25	30			1
me_bacta_bomb_3	commandClicky	normal	me_bacta_bomb_3	failSpecialAttack			1	me_bacta_bomb_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_bomb_line		0.25	30			1
me_bacta_bomb_4	commandClicky	normal	me_bacta_bomb_4	failSpecialAttack			1	me_bacta_bomb_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_bomb_line		0.25	30			1
me_bacta_bomb_5	commandClicky	normal	me_bacta_bomb_5	failSpecialAttack			1	me_bacta_bomb_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_bomb_line		0.25	30			1
me_bacta_grenade_1	commandClicky	normal	me_bacta_grenade_1	failSpecialAttack			1	me_bacta_grenade_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_heal		0.25	8	amp_gre_link	8	1
me_bacta_grenade_2	commandClicky	normal	me_bacta_grenade_2	failSpecialAttack			1	me_bacta_grenade_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_heal		0.25	8	amp_gre_link	8	1
me_bacta_grenade_3	commandClicky	normal	me_bacta_grenade_3	failSpecialAttack			1	me_bacta_grenade_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_heal		0.25	8	amp_gre_link	8	1
me_bacta_grenade_4	commandClicky	normal	me_bacta_grenade_4	failSpecialAttack			1	me_bacta_grenade_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_heal		0.25	8	amp_gre_link	8	1
me_bacta_grenade_5	commandClicky	normal	me_bacta_grenade_5	failSpecialAttack			1	me_bacta_grenade_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_heal		0.25	8	amp_gre_link	8	1
me_bacta_ampule_1	commandClicky	normal	me_bacta_ampule_1	failSpecialAttack			1	me_bacta_ampule_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_ampule		0.25	2	amp_gre_link	2	1
me_bacta_ampule_2	commandClicky	normal	me_bacta_ampule_2	failSpecialAttack			1	me_bacta_ampule_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_ampule		0.25	2	amp_gre_link	2	1
me_bacta_ampule_3	commandClicky	normal	me_bacta_ampule_3	failSpecialAttack			1	me_bacta_ampule_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_ampule		0.25	2	amp_gre_link	2	1
me_bacta_ampule_4	commandClicky	normal	me_bacta_ampule_4	failSpecialAttack			1	me_bacta_ampule_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_ampule		0.25	2	amp_gre_link	2	1
me_bacta_ampule_5	commandClicky	normal	me_bacta_ampule_5	failSpecialAttack			1	me_bacta_ampule_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_ampule		0.25	2	amp_gre_link	2	1
me_bacta_ampule_6	commandClicky	normal	me_bacta_ampule_6	failSpecialAttack			1	me_bacta_ampule_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	all		2		combat_ranged				combat	1	ALL		me_ampule		0.25	2	amp_gre_link	2	1
me_bacta_resistance_1	commandClicky	normal	me_bacta_resistance_1	failSpecialAttack			1	me_bacta_resistance_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	ALL		me_bacta_resistance_1		0.25	30			1
me_blood_cleaners_1	commandClicky	normal	me_blood_cleaners_1	failSpecialAttack			1	me_blood_cleaners_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	optional		2		combat_ranged				combat	1	ALL		me_blood_cleaners		0.25	60			1
me_buff_health_1	commandClicky	normal	me_buff_health_1	failSpecialAttack			1	me_buff_health_1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	optional		2		combat_ranged	0			combat	1	ALL	HEAVY	me_buff_health	0	0.25	1			1
me_buff_health_2	commandClicky	normal	me_buff_health_2	failSpecialAttack			1	me_buff_health_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								friend	optional		2		combat_ranged				combat	1	ALL		me_enhance		0.25	1			1
