indexColor	maxHue	armorType	strTemplate
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_chest_plate.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_helmet.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_gloves.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_boots.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_chest_plate.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_leggings.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_helmet.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_gloves.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_boots.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_jacket.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_pants.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_helmet.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_l.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_r.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_gloves.iff
1	47	0	object/tangible/wearables/armor/ubese/armor_ubese_boots.iff
2	95	0	object/tangible/wearables/armor/zam/armor_zam_wesell_boots.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_chest_plate.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_gloves.iff
1	143	0	object/tangible/wearables/armor/zam/armor_zam_wesell_helmet.iff
2	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_pants.iff
