undead_1_10	undead_11_20	undead_21_30	undead_31_40	undead_41_50	undead_51_60	undead_61_70	undead_71_80	undead_81_90	undead_boss_05	undead_boss_10	undead_boss_15	undead_boss_20	undead_boss_25	undead_boss_30	undead_boss_35	undead_boss_40	undead_boss_45	undead_boss_50	undead_boss_55	undead_boss_60	undead_boss_65	undead_boss_70	undead_boss_75	undead_boss_80	undead_boss_85	undead_boss_90	undead_boss_95	undead_boss_cornburr
s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s
item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_undead_head	item_outbreak_decal_hplgm	item_outbreak_decal_htchbrkn	item_outbreak_decal_dltby	item_outbreak_decal_mtpsd	armor_deathtrooper_utility_belt_04_01	item_outbreak_decal_arrow_left	item_outbreak_decal_arrow_right	item_painting_outbreak_biohazard_03	item_painting_outbreak_biohazard_02	item_painting_outbreak_biohazard_01	item_outbreak_science_desk_schematic_01_01	item_outbreak_lung_vat_schematic_01_01	item_outbreak_stormtooper_pile_schematic_01_01	item_outbreak_shackled_prisoner_schematic_01_01	item_outbreak_prisoner_bodysuit_schematic_01_01	item_outbreak_prison_guard_pants_schematic_01_01	item_outbreak_prison_guard_jacket_schematic_01_01	item_outbreak_hooked_helmet	item_outbreak_cornburr_brain
item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners																				item_outbreak_undead_arm
item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket																				item_outbreak_undead_foot
item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel																				item_outbreak_undead_hand
item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp																				item_outbreak_undead_head
item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket																				item_outbreak_undead_leg
item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather																				item_outbreak_undead_tooth
item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim																				item_outbreak_undead_lungs
item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm																				item_outbreak_undead_eye
item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot																				item_outbreak_undead_heart
item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand																				item_outbreak_undead_liver
item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head																				item_outbreak_undead_stomach
item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg																				item_outbreak_undead_jaw
item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain																				
item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l
item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r
item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots
item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	armor_deathtrooper_bicep_l_03_01	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l
item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	armor_deathtrooper_bicep_r_03_01	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r
item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	armor_deathtrooper_bracer_l_03_01	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest
item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	armor_deathtrooper_bracer_r_03_01	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves
item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	armor_deathtrooper_helmet_03_01	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet
item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	armor_deathtrooper_chest_plate_03_01	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings
armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_03_01	armor_deathtrooper_leggings_03_01	armor_deathtrooper_bicep_l_03_01	armor_deathtrooper_bicep_l_03_01
armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_03_01	armor_deathtrooper_gloves_03_01	armor_deathtrooper_bicep_r_03_01	armor_deathtrooper_bicep_r_03_01
armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_03_01	armor_deathtrooper_boots_03_01	armor_deathtrooper_bracer_l_03_01	armor_deathtrooper_bracer_l_03_01
armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_03_01	item_outbreak_prison_guard_leather	armor_deathtrooper_bracer_r_03_01	armor_deathtrooper_bracer_r_03_01
armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_03_01	item_outbreak_prison_guard_trim	armor_deathtrooper_helmet_03_01	armor_deathtrooper_helmet_03_01
armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_03_01	item_outbreak_undead_arm	armor_deathtrooper_chest_plate_03_01	armor_deathtrooper_chest_plate_03_01
armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_03_01	item_outbreak_undead_foot	armor_deathtrooper_leggings_03_01	armor_deathtrooper_leggings_03_01
armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_03_01	item_outbreak_undead_hand	armor_deathtrooper_gloves_03_01	armor_deathtrooper_gloves_03_01
armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_03_01	item_outbreak_undead_head	armor_deathtrooper_boots_03_01	armor_deathtrooper_boots_03_01
item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_undead_leg	item_costume_undead_wookiee	item_costume_undead_wookiee
item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_undead_brain		
item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_undead_tooth		
item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_undead_lungs		
item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_undead_eye		
item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_undead_heart		
item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_undead_liver		
item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_undead_stomach		
item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_jaw		
item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_deathtrooper_belt		
item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_deathtrooper_bicep_l		
item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_deathtrooper_bicep_r		
item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_deathtrooper_boots		
item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_deathtrooper_bracer_l		
item_outbreak_undead_tooth	item_outbreak_undead_tooth	item_outbreak_undead_tooth	item_outbreak_undead_tooth	item_outbreak_undead_tooth	item_outbreak_undead_tooth	item_outbreak_undead_deathtrooper_bracer_r
item_outbreak_undead_lungs	item_outbreak_undead_lungs	item_outbreak_undead_lungs	item_outbreak_undead_lungs	item_outbreak_undead_lungs	item_outbreak_undead_lungs	item_outbreak_undead_deathtrooper_chest
item_outbreak_undead_eye	item_outbreak_undead_eye	item_outbreak_undead_eye	item_outbreak_undead_eye	item_outbreak_undead_eye	item_outbreak_undead_eye	item_outbreak_undead_deathtrooper_gloves
item_outbreak_undead_heart	item_outbreak_undead_heart	item_outbreak_undead_heart	item_outbreak_undead_heart	item_outbreak_undead_heart	item_outbreak_undead_heart	item_outbreak_undead_deathtrooper_helmet
item_outbreak_undead_liver	item_outbreak_undead_liver	item_outbreak_undead_liver	item_outbreak_undead_liver	item_outbreak_undead_liver	item_outbreak_undead_liver	item_outbreak_undead_deathtrooper_leggings
item_outbreak_undead_stomach	item_outbreak_undead_stomach	item_outbreak_undead_stomach	item_outbreak_undead_stomach	item_outbreak_undead_stomach	item_outbreak_undead_stomach	armor_deathtrooper_bicep_l_03_01
item_outbreak_undead_jaw	item_outbreak_undead_jaw	item_outbreak_undead_jaw	item_outbreak_undead_jaw	item_outbreak_undead_jaw	item_outbreak_undead_jaw	armor_deathtrooper_bicep_r_03_01
item_outbreak_undead_deathtrooper_belt	item_outbreak_undead_deathtrooper_belt	item_outbreak_undead_deathtrooper_belt	item_outbreak_undead_deathtrooper_belt	item_outbreak_undead_deathtrooper_belt	item_outbreak_undead_deathtrooper_belt	armor_deathtrooper_bracer_l_03_01
item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	armor_deathtrooper_bracer_r_03_01
item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	armor_deathtrooper_helmet_03_01
item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	armor_deathtrooper_chest_plate_03_01
item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	armor_deathtrooper_leggings_03_01
item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	armor_deathtrooper_gloves_03_01
item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	armor_deathtrooper_boots_03_01
item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_costume_undead_wookiee
item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	
item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings
armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_03_01
armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_03_01
armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_03_01
armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_03_01
armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_03_01
armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_03_01
armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_03_01
armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_03_01
armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_03_01
item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_outbreak_prisoner_bodysuit_synthetic_cloth	item_costume_undead_wookiee	item_costume_undead_wookiee	item_costume_undead_wookiee
item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners	item_outbreak_prisoner_bodysuit_metal_fasteners			
item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket	item_outbreak_prisoner_bodysuit_cargo_pocket			
item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel	item_outbreak_prison_guard_fiberplast_panel			
item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp	item_outbreak_prison_guard_heavy_clasp			
item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket	item_outbreak_prison_guard_cargo_pocket			
item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather	item_outbreak_prison_guard_leather
item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim	item_outbreak_prison_guard_trim
item_outbreak_undead_arm	item_outbreak_undead_arm	item_outbreak_undead_arm
item_outbreak_undead_foot	item_outbreak_undead_foot	item_outbreak_undead_foot
item_outbreak_undead_hand	item_outbreak_undead_hand	item_outbreak_undead_hand
item_outbreak_undead_head	item_outbreak_undead_head	item_outbreak_undead_head
item_outbreak_undead_leg	item_outbreak_undead_leg	item_outbreak_undead_leg
item_outbreak_undead_brain	item_outbreak_undead_brain	item_outbreak_undead_brain
item_outbreak_undead_tooth	item_outbreak_undead_tooth	item_outbreak_undead_tooth
item_outbreak_undead_lungs	item_outbreak_undead_lungs	item_outbreak_undead_lungs
item_outbreak_undead_eye	item_outbreak_undead_eye	item_outbreak_undead_eye
item_outbreak_undead_heart	item_outbreak_undead_heart	item_outbreak_undead_heart
item_outbreak_undead_liver	item_outbreak_undead_liver	item_outbreak_undead_liver
item_outbreak_undead_stomach	item_outbreak_undead_stomach	item_outbreak_undead_stomach
item_outbreak_undead_jaw	item_outbreak_undead_jaw	item_outbreak_undead_jaw
item_outbreak_undead_deathtrooper_belt	item_outbreak_undead_deathtrooper_belt	item_outbreak_undead_deathtrooper_belt
item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l	item_outbreak_undead_deathtrooper_bicep_l
item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r	item_outbreak_undead_deathtrooper_bicep_r
item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots	item_outbreak_undead_deathtrooper_boots
item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l	item_outbreak_undead_deathtrooper_bracer_l
item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r	item_outbreak_undead_deathtrooper_bracer_r
item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest	item_outbreak_undead_deathtrooper_chest
item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves	item_outbreak_undead_deathtrooper_gloves
item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet	item_outbreak_undead_deathtrooper_helmet
item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings	item_outbreak_undead_deathtrooper_leggings
armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01	armor_deathtrooper_bicep_l_02_01
armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01	armor_deathtrooper_bicep_r_02_01
armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01	armor_deathtrooper_bracer_l_02_01
armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01	armor_deathtrooper_bracer_r_02_01
armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01	armor_deathtrooper_helmet_02_01
armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01	armor_deathtrooper_chest_plate_02_01
armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01	armor_deathtrooper_leggings_02_01
armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01	armor_deathtrooper_gloves_02_01
armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01	armor_deathtrooper_boots_02_01
item_costume_undead_wookiee	item_costume_undead_wookiee	item_costume_undead_wookiee
