Mass Distribution								
BASELINE	Armor	Weapons	Shields	Booster	Capacitor	Droid Interface	Engine	Reactor
10000	0.09	0.1	0.11	0.08	0.1	0.05	0.09	0.11

Reactor Drain Distribution								
BASELINE	Armor	Weapons	Shields	Booster	Capacitor	Droid Interface	Engine	Reactor
10000	0	0.2	0.25	0.05	0.1	0.05	0.15	0

Armor								
Name	Cert	Armor	ArmorMod	Mass	MassMod	MassCertBase		
bst_kessel_imperial_cygnus_hyperthrust	9	1	0.0001	1.2	0.0001	1.2	0.0001	1	0.0001	1	0.0001	1	0.0001	1	0.0001	1	0.0001	39
bst_novaldex_quasar_advanced	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_kuat_military_mk4	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_koensayr_racer_mk4	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_koensayr_deluxe_elite	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_mandal_limited_jbj_mk5	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_subpro_elite_accelatron_mk5	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_corellian_highly_modified_elite_thrust_enhancer	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_moncal_enhanced_elite	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_sorosuub_well_tuned_liberator_mk5	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_kse_elite_als_1	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_incom_elite_sls_1	10	1	0.05	1.2	0.15	1.2	0.15	1	0.1	1	0.1	1	0.1	1	0.04	1	0.03	47
bst_kessel_rebel_incom_windrunner	10	1	0.0001	1.2	0.0001	1.2	0.0001	1	0.0001	1	0.0001	1	0.0001	1	0.0001	1	0.0001	47
bst_kessel_imperial_sds_experimental_b7	10	1	0.0001	1.2	0.0001	1.2	0.0001	1	0.0001	1	0.0001	1	0.0001	1	0.0001	1	0.0001	47
																		
Capacitor																		
Name	Cert	Hitpoints	HitpointsMod	EnergyMaint	EnergyMaintMod	Mass	MassMod	Energy	EnergyMod	Recharge	RechargeMod	MassCertBase						
cap_tiefighter_basic	1	1	0.05	1	0.22	1	0.13	1	0.23	1	0.2	1
cap_z95_basic	1	1	0.05	1	0.22	1	0.13	1	0.23	1	0.2	1
cap_novaldex_small_capacitor	1	0.95	0.05	0.95	0.22	0.95	0.13	0.95	0.23	0.95	0.2	1
cap_qualdex_miser_light	1	0.9	0.05	0.9	0.22	0.9	0.13	0.9	0.23	0.9	0.2	1
cap_sorosuub_dynamo_mk1	1	1.05	0.05	1.05	0.22	1.05	0.13	1.05	0.23	1.05	0.2	1
cap_corellian_cruiser_grade_cap1	1	1	0.05	1.2	0.22	1	0.13	1.2	0.23	1	0.2	1
cap_subpro_valiant_z1	1	1	0.05	1	0.22	1	0.13	1	0.23	1.2	0.1	1
cap_mandal_powermaster_mk1	1	1	0.05	1.1	0.22	1	0.13	1.1	0.2	1.1	0.1	1
cap_koensayr_light	1	1	0.05	1	0.22	0.8	0.13	0.9	0.23	0.9	0.2	1
cap_kse_mk1	1	1	0.05	1	0.22	1	0.13	1	0.23	1	0.2	1
cap_moncal_light	1	1	0.05	1	0.22	0.85	0.13	0.95	0.23	0.95	0.2	1
cap_haor_chall_old_capacitor	1	0.7	0.05	0.7	0.22	0.7	0.13	0.7	0.23	0.7	0.2	1
cap_incom_rebel_mk1	1	1	0.05	1.05	0.22	0.95	0.13	0.95	0.23	1.05	0.2	1
cap_sfs_imperial_1	1	1.1	0.05	1.05	0.22	1.05	0.13	1.05	0.23	1.05	0.2	1
cap_rss_imperial_1	1	0.95	0.05	0.95	0.22	0.95	0.13	0.85	0.23	0.85	0.2	1
cap_rendili_overseer_j7	1	1	0.05	1	0.25	1	0.18	1	0.25	1	0.25	1
cap_incom_improved_rebel_mk1	2	1	0.05	1	0.22	1	0.13	1	0.23	1	0.2	1.75
cap_cygnus_cygcap_a	2	1	0.05	1	0.22	1	0.13	1	0.23	1	0.2	1.75
cap_sds_imperial_1	2	0.95	0.05	0.95	0.22	0.95	0.13	0.95	0.23	0.95	0.2	1.75
cap_z95_deepwell_k3	2	0.9	0.05	0.9	0.22	0.9	0.13	0.9	0.23	0.9	0.2	1.75
cap_novaldex_sarlacc_s1	2	1.05	0.05	1.05	0.22	1.05	0.13	1.05	0.23	1.05	0.2	1.75
cap_qualdex_miser_standard	2	1	0.05	1.2	0.22	1	0.13	1.2	0.23	1	0.2	1.75
cap_sorosuub_enhanced_dynamo_mk1	2	1	0.05	1	0.22	1	0.13	1	0.23	1.2	0.1	1.75
cap_corellian_tuned_cruiser_grade_cap1	2	1	0.05	1.1	0.22	1	0.13	1.1	0.2	1.1	0.1	1.75
cap_subpro_improved_valiant_z1	2	1	0.05	1	0.22	0.8	0.13	0.9	0.23	0.9	0.2	1.75
cap_mandal_special_powermaster_mk1	2	1	0.05	1	0.22	1	0.13	1	0.23	1	0.2	1.75
cap_koensayr_custom_light	2	1	0.05	1	0.22	0.85	0.13	0.95	0.23	0.95	0.2	1.75
cap_kse_limited_mk1	2	0.7	0.05	0.7	0.22	0.7	0.13	0.7	0.23	0.7	0.2	1.75
cap_moncal_charged_light	2	1	0.05	1.05	0.22	0.95	0.13	0.95	0.23	1.05	0.2	1.75
cap_tiefighter_elite_mk1	3	1.1	0.05	1.1	0.22	1.1	0.13	1.05	0.23	1.05	0.2	2.5
cap_qualdex_miser_elite	3	0.95	0.05	1	0.22	1	0.13	0.85	0.23	0.85	0.2	2.5
cap_novaldex_experimental_sarlacc_s1	3	1	0.05	1.05	0.25	1.05	0.18	1	0.25	1	0.25	2.5
cap_sorosuub_dynamo_mk2	3	1	0.05	1.05	0.22	1.05	0.13	1	0.23	1	0.2	2.5
cap_corellian_cruiser_grade_cap2	3	1	0.05	1.05	0.22	1.05	0.13	1	0.23	1	0.2	2.5
cap_subpro_valiant_z2	3	0.95	0.05	1	0.22	1	0.13	0.95	0.23	0.95	0.2	2.5
cap_mandal_powermaster_mk2	3	0.9	0.05	0.95	0.22	0.95	0.13	0.9	0.23	0.9	0.2	2.5
cap_koensayr_improved_light	3	1.05	0.05	1.1	0.22	1.1	0.13	1.05	0.23	1.05	0.2	2.5
cap_kse_mk2	3	1	0.05	1.25	0.22	1.05	0.13	1.2	0.23	1	0.2	2.5
cap_moncal_standard	3	1	0.05	1.05	0.22	1.05	0.13	1	0.23	1.2	0.1	2.5
cap_incom_bjn825	3	1	0.05	1.15	0.22	1.05	0.13	1.1	0.2	1.1	0.1	2.5
cap_freitek_xd2	3	1	0.05	1.05	0.22	0.85	0.13	0.9	0.23	0.9	0.2	2.5
cap_sds_imperial_2	3	1	0.05	1.05	0.22	1.05	0.13	1	0.23	1	0.2	2.5
cap_cygnus_cygcap_b	3	1	0.05	1.05	0.22	0.9	0.13	0.95	0.23	0.95	0.2	2.5
cap_subpro_gallant_a1	4	0.7	0.05	0.75	0.22	0.75	0.13	0.7	0.23	0.7	0.2	4.375
cap_novaldex_sarlacc_s2	4	1	0.05	1.1	0.22	1	0.13	0.95	0.23	1.05	0.2	4.375
cap_qualdex_conservator_q3	4	1.1	0.05	1.1	0.22	1.1	0.13	1.05	0.23	1.05	0.2	4.375
cap_sorosuub_premium_dynamo_mk2	4	0.95	0.05	1	0.22	1.1	0.13	0.85	0.23	0.85	0.2	4.375
cap_corellian_deluxe_cruiser_grade_cap2	4	1	0.05	1.05	0.25	1.05	0.18	1	0.25	1	0.25	4.375
cap_mandal_tuned_powermaster_mk2	4	1	0.05	1.05	0.22	1.05	0.13	1	0.23	1	0.2	4.375
cap_koensayr_rare_mk2	4	1	0.05	1.05	0.22	1.05	0.13	1	0.23	1	0.2	4.375
cap_kse_performance_mk2	4	0.95	0.05	1	0.22	1	0.13	0.95	0.23	0.95	0.2	4.375
cap_moncal_modified_standard	4	0.9	0.05	0.95	0.22	1.95	0.13	0.9	0.23	0.9	0.2	4.375
cap_huppla_pasa_tisc_old_capacitor	4	1.05	0.05	1.1	0.22	1.1	0.13	1.05	0.23	1.05	0.2	4.375
cap_incom_special_bjn825	4	1	0.05	1.25	0.22	1.05	0.13	1.2	0.23	1	0.2	4.375
cap_gallofree_lt22	4	1	0.05	1.05	0.22	1.05	0.13	1	0.23	1.2	0.1	4.375
cap_sds_special_imperial_2	4	1	0.05	1.15	0.22	1.05	0.13	1.1	0.2	1.1	0.1	4.375
cap_rendili_overseer_j8	4	1	0.05	1.05	0.22	0.85	0.13	0.9	0.23	0.9	0.2	4.375
cap_z95_deepwell_k5	5	1	0.05	1.1	0.22	1.1	0.13	1	0.23	1	0.2	6.25
cap_qualdex_conservator_qx1	5	1	0.05	1.1	0.22	0.95	0.13	0.95	0.23	0.95	0.2	6.25
cap_sorosuub_turbo	5	0.7	0.05	0.8	0.22	0.8	0.13	0.7	0.23	0.7	0.2	6.25
cap_novaldex_sarlacc_s3	5	1	0.05	1.15	0.22	1.05	0.13	0.95	0.23	1.05	0.2	6.25
cap_subpro_defiant_c1	5	1.1	0.05	1.15	0.22	1.15	0.13	1.05	0.23	1.05	0.2	6.25
cap_koensayr_mk3	5	0.95	0.05	1.05	0.22	1.05	0.13	0.85	0.23	0.85	0.2	6.25
cap_corellian_standard	5	1	0.05	1.1	0.25	1.1	0.18	1	0.25	1	0.25	6.25
cap_mandal_powermaster_mk3	5	1	0.05	1.1	0.22	1.1	0.13	1	0.23	1	0.2	6.25
cap_moncal_heavy	5	1	0.05	1.1	0.22	1.1	0.13	1	0.23	1	0.2	6.25
cap_kse_mk3	5	0.95	0.05	1.05	0.22	1.05	0.13	0.95	0.23	0.95	0.2	6.25
cap_tiefighter_elite_mk2	6	0.9	0.05	1	0.22	1	0.13	0.9	0.23	0.9	0.2	10.925
cap_novaldex_wampa_s1	6	1.05	0.05	1.15	0.22	1.15	0.13	1.05	0.23	1.05	0.2	10.925
cap_corellian_cruiser_grade_cap3	6	1	0.05	1.3	0.22	1.1	0.13	1.2	0.23	1	0.2	10.925
cap_qualdex_conservator_qx2	6	1	0.05	1.1	0.22	1.1	0.13	1	0.23	1.2	0.1	10.925
cap_sorosuub_dynamo_mk3	6	1	0.05	1.2	0.22	1.1	0.13	1.1	0.2	1.1	0.1	10.925
cap_subpro_modified_defiant_c1	6	1	0.05	1.1	0.22	0.9	0.13	0.9	0.23	0.9	0.2	10.925
cap_koensayr_tuned_mk3	6	1	0.05	1.1	0.22	1.1	0.13	1	0.23	1	0.2	10.925
cap_mandal_improved_powermaster_mk3	6	1	0.05	1.1	0.22	0.95	0.13	0.95	0.23	0.95	0.2	10.925
cap_moncal_modified_heavy	6	0.7	0.05	0.8	0.22	0.8	0.13	0.7	0.23	0.7	0.2	10.925
cap_kse_supercharged_mk3	6	1	0.05	1.15	0.22	1.05	0.13	0.95	0.23	1.05	0.2	10.925
cap_mission_reward_imperial_rendili_k_class	6	1.1	0.05	1.15	0.22	1.15	0.13	1.05	0.23	1.05	0.2	8.5
cap_mission_reward_rebel_qualdex_battery_array	6	0.95	0.05	1.05	0.22	1.05	0.13	0.85	0.23	0.85	0.2	8.5
cap_mission_reward_neutral_sorosuub_v1	6	1	0.05	1.1	0.25	1.1	0.18	1	0.25	1	0.25	8.5
cap_subpro_defiant_c2	7	1	0.05	1.15	0.22	1.15	0.13	1	0.23	1	0.2	15.6
cap_qualdex_conservator_q7	7	1	0.05	1.15	0.22	1.15	0.13	1	0.23	1	0.2	15.6
cap_unknown_experimental	7	0.95	0.05	1.1	0.22	1.1	0.13	0.95	0.23	0.95	0.2	15.6
cap_novaldex_deluxe_wampa_s1	7	0.9	0.05	1.15	0.22	1.05	0.13	0.9	0.23	0.9	0.2	15.6
cap_corellian_cruiser_grade_cap5	7	1.05	0.05	1.2	0.22	1.2	0.13	1.05	0.23	1.05	0.2	15.6
cap_qualdex_conservator_qx3	7	1	0.05	1.35	0.22	1.15	0.13	1.2	0.23	1	0.2	15.6
cap_sorosuub_tuned_dynamo_mk3	7	1	0.05	1.15	0.22	1.15	0.13	1	0.23	1.2	0.1	15.6
cap_subpro_defiant_c3	7	1	0.05	1.25	0.22	1.15	0.13	1.1	0.2	1.1	0.1	15.6
cap_koensayr_mk4	7	1	0.05	1.15	0.22	0.95	0.13	0.9	0.23	0.9	0.2	15.6
cap_mandal_powermaster_mk4	7	1	0.05	1.15	0.22	1.15	0.13	1	0.23	1	0.2	15.6
cap_moncal_advanced	7	1	0.05	1.15	0.22	1	0.13	0.95	0.23	0.95	0.2	15.6
cap_kse_mk4	7	0.7	0.05	0.85	0.22	0.85	0.13	0.7	0.23	0.7	0.2	15.6
cap_novaldex_wampa_s2	8	1	0.05	1.2	0.22	1.1	0.13	0.95	0.23	1.05	0.2	27.3
cap_corellian_cruiser_grade_cap9	8	1.1	0.05	1.2	0.22	1.2	0.13	1.05	0.23	1.05	0.2	27.3
cap_qualdex_conservator_qx4	8	0.95	0.05	1.1	0.22	1.1	0.13	0.85	0.23	0.85	0.2	27.3
cap_subpro_dauntless_z3	8	1	0.05	1.15	0.25	1.15	0.18	1	0.25	1	0.25	27.3
cap_sorosuub_dynamo_mk4	8	1	0.05	1.15	0.22	1.15	0.13	1	0.23	1	0.2	27.3
cap_koensayr_deluxe_mk4	8	1	0.05	1.15	0.22	1.15	0.13	1	0.23	1	0.2	27.3
cap_mandal_rare_powermaster_mk4	8	0.95	0.05	1	0.22	1.1	0.13	0.95	0.23	0.95	0.2	27.3
cap_moncal_enhanced_advanced	8	0.9	0.05	1.05	0.22	1.05	0.13	0.9	0.23	0.9	0.2	27.3
cap_kse_limited_mk4	8	1.05	0.05	1.15	0.22	1.2	0.13	1.05	0.23	1.05	0.2	27.3
cap_tiefighter_elite_mk3	9	1	0.05	1.35	0.22	1.2	0.13	1.2	0.23	1	0.2	39
cap_subpro_dauntless_z5	9	1	0.05	1.15	0.22	1.2	0.13	1	0.23	1.2	0.1	39
cap_novaldex_wampa_s3	9	1	0.05	1.2	0.22	1.2	0.13	1.1	0.2	1.1	0.1	39
cap_qualdex_conservator_qx5	9	1	0.05	1.2	0.22	1	0.13	0.9	0.23	0.9	0.2	39
cap_corellian_cruiser_grade_cap10	9	1	0.05	1.2	0.22	1.2	0.13	1	0.23	1	0.2	39
cap_sorosuub_supercharged_dynamo_mk4	9	1	0.05	1.2	0.22	1.05	0.13	0.95	0.23	0.95	0.2	39
cap_koensayr_mk5	9	0.7	0.05	0.9	0.22	0.9	0.13	0.7	0.23	0.7	0.2	39
cap_mandal_powermaster_mk5	9	1	0.05	1.2	0.22	1.15	0.13	0.95	0.23	1.05	0.2	39
cap_moncal_elite	9	1.1	0.05	1.2	0.22	1.25	0.13	1.05	0.23	1.05	0.2	39
cap_kse_mk5	9	0.95	0.05	1.15	0.22	1.15	0.13	0.85	0.23	0.85	0.2	39
cap_kessel_rebel_taim_hypercharger	9	1	0.05	1.2	0.25	1.2	0.18	1	0.25	1	0.25	39
cap_kessel_rebel_armek_array	9	1	0.05	1.2	0.22	1.2	0.13	1	0.23	1	0.2	39
cap_kessel_imperial_sfs_array	9	1	0.05	1.2	0.22	1.2	0.13	1	0.23	1	0.2	39
cap_kessel_imperial_rendili_hyperbattery	9	0.95	0.05	1.15	0.22	1.15	0.13	0.95	0.23	0.95	0.2	39
cap_qualdex_experimental	10	0.9	0.05	1.1	0.22	1.1	0.13	0.9	0.23	0.9	0.2	47
cap_novaldex_experimental	10	1.05	0.05	1.25	0.22	1.25	0.13	1.05	0.23	1.05	0.2	47
cap_subpro_experimental	10	1	0.05	1.4	0.22	1.2	0.13	1.2	0.23	1	0.2	47
cap_tiefighter_experimental	10	1	0.05	1.2	0.22	1.2	0.13	1	0.23	1.2	0.1	47
cap_z95_deepwell_experimental	10	1	0.05	1.3	0.22	1.2	0.13	1.1	0.2	1.1	0.1	47
cap_sorosuub_flash	10	1	0.05	1.2	0.22	1	0.13	0.9	0.23	0.9	0.2	47
cap_mandal_powersoak	10	1	0.05	1.2	0.22	1.2	0.13	1	0.23	1	0.2	47
cap_mandal_provider_p1	10	1	0.05	1.2	0.22	1.05	0.13	0.95	0.23	0.95	0.2	47
cap_kse_elite_mk5	10	0.7	0.05	0.9	0.22	0.9	0.13	0.7	0.23	0.7	0.2	47
cap_koensayr_elite_mk5	10	1	0.05	1.25	0.22	1.2	0.13	0.95	0.23	1.05	0.2	47
cap_moncal_deluxe_elite	10	1.1	0.05	1.25	0.22	1.2	0.13	1.05	0.23	1.05	0.2	47
cap_corellian_elite	10	0.95	0.05	1.15	0.22	1.3	0.13	0.85	0.23	0.85	0.2	47
cap_kessel_rebel_deepwell_k33_prototype	10	1	0.05	1.2	0.25	1.2	0.18	1	0.25	1	0.25	47
cap_kessel_imperial_sds_imperial_finest	10	1	0.05	1.2	0.22	1.2	0.13	1	0.23	1	0.2	47

Droid Interface												
Name	Cert	Hitpoints	HitpointsMod	EnergyMaint	EnergyMaintMod	Mass	MassMod	CommandSpeed	CommandSpeedMod	MassCertBase		
ddi_tiefighter_basic	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_z95_basic	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_incom_droid_interface_mk1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_novaldex_droid_interface_mk1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_mandal_military_grade_mk1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_armek_military_grade_mk1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_koensayr_simple_droid_interface	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_kse_manager_mk1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_moncal_dk1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_sfs_imperial_1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_rss_imperial_1	1	1	0.05	1	0.05	1	0.05	2.3	0.05	1		
ddi_koensayr_standard_droid_interface	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75		
ddi_kse_improved_manager_mk1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_moncal_special_dk1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_sfs_enhanced_imperial_1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_rss_enhanced_imperial_1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_incom_deluxe_droid_interface_mk1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_novaldex_special_droid_interface_mk1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_kde_governor_mk1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_cygnus_di6	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_seinar_interface_mk1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_qualdex_droid_interface_mk1	2	1	0.05	1	0.05	1	0.05	1.5	0.05	1.75
ddi_incom_droid_interface_mk2	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_novaldex_droid_interface_mk2	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_mandal_military_grade_mk2	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_armek_military_grade_mk2	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_sorosuub_rad_mk1	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_subpro_jrd33	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_sds_imperial_1	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_rss_imperial_2	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_freitek_droid_commander_mk1	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_kse_manager_mk2	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_haor_chall_old_tech	3	1	0.05	1	0.05	1	0.05	2	0.05	2.5
ddi_seinar_interface_mk2	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_qualdex_droid_interface_mk2	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_sorosuub_enhanced_rad_mk1	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_subpro_improved_jrd33	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_sds_special_imperial_1	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_rss_deluxe_imperial_2	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_freitek_modified_droid_commander_mk1	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_kse_custom_manager_mk2	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_haor_chall_vintage_piece	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_incom_fast_droid_interface_mk2	4	1	0.05	1	0.05	1	0.05	1.3	0.05	4.375
ddi_mission_reward_rebel_moncal_d22	4	1.2	0.0001	1.2	0.0001	1.2	0.0001	1.2	0.0001	4.375
ddi_mission_reward_neutral_sorosuub_w19	4	1.2	0.0001	1.2	0.0001	1.2	0.0001	1.2	0.0001	4.375
ddi_novaldex_droid_interface_mk3	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_incom_droid_interface_mk3	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_sorosuub_rad_mk2	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_gallofree_level1	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_sfs_imperial_2	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_sds_imperial_2	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_rendili_imperator_1	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_kde_governor_mk2	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_moncal_dk2	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_hk_mk1	5	1	0.05	1	0.05	1	0.05	1.6	0.05	6.25
ddi_seinar_interface_mk3	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_qualdex_droid_interface_mk3	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_incom_droid_interface_mk3	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_sorosuub_modified_rad_mk2	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_freitek_droid_commander_mk2	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_sds_enhanced_imperial_2	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_cygnus_di8	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_hk_mk2	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_moncal_custom_dk2	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_kse_manager_mk3	6	1	0.05	1	0.05	1	0.05	0.85	0.05	10.925
ddi_mission_reward_imperial_sfs_military_grade	6	1.2	0.0001	1.2	0.0001	1.2	0.0001	0.85	0.0001	10.925
ddi_incom_droid_interface_mk4	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_novaldex_droid_interface_mk4	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_sfs_imperial_3	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_sds_imperial_3	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_qualdex_modified_droid_interface_mk3	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_sorosuub_rad_mk3	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_kse_enhanced_manager_mk3	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_rendili_imperator_2	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_moncal_dk3	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_hk_mk3	7	1	0.05	1	0.05	1	0.05	1.1	0.05	15.6
ddi_qualdex_droid_interface_mk4	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_seinar_interface_mk4	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_incom_enhanced_droid_interface_mk4	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_novaldex_custom_droid_interface_mk4	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_hk_mk4	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_sds_imperial_4	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_moncal_dk4	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_sorosuub_echelon_1	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_kse_advanced_manager	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_freitek_droid_commander_mk3	8	1	0.05	1	0.05	1	0.05	0.6	0.05	27.3
ddi_mission_reward_rebel_novaldex_low_latency	8	1.2	0.0001	1.2	0.0001	1.2	0.0001	0.6	0.0001	27.3
ddi_qualdex_enhanced_droid_interface_mk5	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_novaldex_advanced_droid_interface	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_sfs_imperial_mk5	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_sds_imperial_5	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_incom_advanced_droid_interface	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_moncal_advanced_interface	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_sorosuub_echelon_2	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_kse_elite_manager_1	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_rendili_elite_imperator	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_hk_advanced	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_kessel_rebel_incom_dx61	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_kessel_rebel_qualdex_integrated_array	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_kessel_imperial_sfs_imperial_finest	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_kessel_imperial_cygnus_dp44	9	1	0.05	1	0.05	1	0.05	0.9	0.05	39
ddi_qualdex_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47
ddi_novaldex_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47
ddi_sfs_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47
ddi_sds_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47
ddi_incom_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47
ddi_moncal_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47
