fileName	sceneId	fileSize
appearance/frn_hologram_display_base.apt	dungeon1:npe_shared_station	77
appearance/frn_hologram_glow.apt	dungeon1:npe_shared_station	69
appearance/frn_hologram_stardestroyer.apt	dungeon1:npe_shared_station	78
appearance/frn_imp_data_terminal_s1.apt	tutorial	76
appearance/frn_imp_data_terminal_s2.apt	dungeon1:npe_shared_station	76
appearance/frn_imp_data_terminal_s3.apt	dungeon1:npe_shared_station	76
appearance/frn_imp_data_terminal_s4.apt	dungeon1:npe_shared_station	76
appearance/frn_imp_tbl_s1.apt	space_npe_falcon	66
appearance/frn_kash_myyydril_cave_cell_production_unit.apt	dungeon1:npe_shared_station	95
appearance/frn_kash_myyydril_cave_lantern.apt	dungeon1:npe_dungeon	82
appearance/frn_kash_myyydril_cave_power_hub.apt	dungeon1:npe_shared_station	84
appearance/frn_kash_table_operating.apt	dungeon1:npe_shared_station	76
appearance/frn_lamp_candlestick_tbl_s1_lit.apt	tutorial	83
appearance/frn_lamp_candlestick_tbl_s2_lit.apt	tutorial	83
appearance/frn_mdrn_rug_oval_lg_s01.apt	dungeon1:npe_shared_station	77
appearance/frn_mdrn_rug_oval_m_s02.apt	dungeon1:npe_shared_station	76
appearance/frn_mdrn_rug_rect_m_s01.apt	dungeon1:npe_shared_station	76
appearance/frn_sordaan_armory.apt	dungeon1:npe_shared_station	70
appearance/frn_spc_chair_pilot_s02.apt	space_npe_falcon	75
appearance/frn_spc_chair_pilot_s04.apt	dungeon1:npe_shared_station	75
appearance/frn_spc_couch_section.apt	space_npe_falcon	73
appearance/frn_spc_couch_section_corner.apt	space_npe_falcon	80
appearance/frn_tato_cafe_parasol_s01.apt	dungeon1:npe_shared_station	77
appearance/frn_tato_chair_cafe_s01.apt	dungeon1:npe_shared_station	75
appearance/frn_tato_chair_cafe_s02.apt	dungeon1:npe_shared_station	75
appearance/frn_tato_table_small_s01.apt	dungeon1:npe_shared_station	76
appearance/frn_tato_tbl_cafe_table_s01.apt	dungeon1:npe_shared_station	79
appearance/frn_tatt_lamp_tbl_s1.apt	tutorial	72
appearance/frn_tatt_lamp_tbl_s1_lit.apt	dungeon1:npe_dungeon	76
appearance/frn_tech_command_console_s01.apt	space_npe_falcon	80
appearance/frn_tech_console_sectional_a.apt	dungeon1:npe_shared_station	80
appearance/frn_tech_console_sectional_b.apt	dungeon1:npe_dungeon	80
appearance/frn_tech_console_sectional_c.apt	dungeon1:npe_shared_station	80
appearance/frn_tech_console_sectional_d.apt	dungeon1:npe_shared_station	80
appearance/frn_tech_console_table.apt	dungeon1:npe_dungeon	74
appearance/frn_tech_console_tableglobe.apt	dungeon1:npe_shared_station	79
appearance/frn_vet_painting_s011.apt	dungeon1:npe_dungeon	74
appearance/frn_war_room_console.apt	dungeon1:npe_shared_station	72
appearance/frst_fern_green_a1.apt	dungeon1:npe_shared_station	70
appearance/gloves_s02_f.sat	dungeon1:npe_shared_station	121
appearance/gloves_s02_m.sat	dungeon1:npe_shared_station	121
appearance/gloves_s03_f.sat	tutorial	121
appearance/gloves_s03_m.sat	tutorial	121
appearance/gloves_s06_f.sat	tutorial	121
appearance/gloves_s06_m.sat	tutorial	121
appearance/gloves_s07_f.sat	dungeon1:npe_shared_station	121
appearance/gloves_s07_m.sat	dungeon1:npe_shared_station	121
appearance/gloves_s10_f.sat	tutorial	121
appearance/gloves_s11_f.sat	dungeon1:npe_shared_station	121
appearance/gloves_s11_m.sat	dungeon1:npe_shared_station	121
appearance/gloves_s12_f.sat	tutorial	121
appearance/gloves_s13_f.sat	tutorial	121
appearance/gloves_s14_f.sat	tutorial	121
appearance/gloves_s14_m.sat	dungeon1:npe_shared_station	121
appearance/gnort_hue.sat	dungeon1:npe_shared_station	186
appearance/godclient_mission_spawn_01m.apt	tutorial	80
appearance/godclient_npc_spawn_05m.apt	dungeon1:npe_dungeon	76
appearance/godclient_particle_handle.apt	tutorial	78
appearance/godclient_space_spawn_generic.apt	space_ord_mantell	82
appearance/godclient_space_waypoint_corridor.apt	space_ord_mantell	86
appearance/godclient_space_waypoint_generic.apt	space_ord_mantell	85
appearance/godclient_space_waypoint_patrol.apt	space_ord_mantell	84
appearance/godclient_waypoint_npc.apt	dungeon1:npe_dungeon	75
appearance/goggles_s01_f.sat	dungeon1:npe_dungeon	122
appearance/goggles_s02_f.sat	dungeon1:npe_dungeon	122
appearance/goggles_s03_f.sat	dungeon1:npe_dungeon	122
appearance/goggles_s04_f.sat	dungeon1:npe_dungeon	122
appearance/goggles_s05_f.sat	dungeon1:npe_dungeon	122
appearance/goggles_s06_f.sat	dungeon1:npe_dungeon	122
appearance/gradient_sky.msh	dungeon1:npe_shared_station	3799
appearance/gran_m.sat	space_ord_mantell	349
appearance/han_solo.sat	tutorial	355
appearance/hat_chef_s01_f.sat	tutorial	123
appearance/hat_chef_s01_ith_f.sat	tutorial	365
appearance/hat_chef_s02_f.sat	tutorial	123
appearance/hat_chef_s02_ith_f.sat	tutorial	365
appearance/hat_s02_f.sat	dungeon1:npe_shared_station	118
appearance/hat_s02_m.sat	dungeon1:npe_shared_station	118
appearance/hat_s02_trn_f.sat	dungeon1:npe_shared_station	122
appearance/hat_s02_trn_m.sat	dungeon1:npe_dungeon	122
appearance/hat_s04_f.sat	dungeon1:npe_shared_station	118
appearance/hat_s04_trn_f.sat	dungeon1:npe_shared_station	122
appearance/hat_s04_trn_m.sat	dungeon1:npe_shared_station	122
appearance/hat_s10_f.sat	dungeon1:npe_shared_station	118
appearance/hat_s10_m.sat	dungeon1:npe_shared_station	118
appearance/hat_s10_trn_f.sat	dungeon1:npe_shared_station	122
appearance/hat_s10_trn_m.sat	dungeon1:npe_shared_station	122
appearance/hat_s12_f.sat	tutorial	118
appearance/hat_s12_trn_f.sat	dungeon1:npe_shared_station	122
appearance/hat_s12_trn_m.sat	dungeon1:npe_shared_station	122
appearance/hat_s13_f.sat	tutorial	118
appearance/hat_s13_trn_f.sat	dungeon1:npe_shared_station	122
appearance/hat_s13_trn_m.sat	dungeon1:npe_shared_station	122
appearance/hat_s14_f.sat	dungeon1:npe_shared_station	118
appearance/hat_s14_m.sat	dungeon1:npe_shared_station	118
appearance/hat_s14_mon_m.sat	dungeon1:npe_dungeon	122
appearance/hat_s14_trn_f.sat	dungeon1:npe_shared_station	122
appearance/hat_s14_trn_m.sat	dungeon1:npe_shared_station	122
appearance/hat_twk_s01_f.sat	dungeon1:npe_dungeon	162
appearance/hat_twk_s02_f.sat	dungeon1:npe_dungeon	122
appearance/hat_twk_s03_f.sat	tutorial	122
appearance/hat_twk_s04_f.sat	dungeon1:npe_dungeon	162
appearance/hat_twk_s05_f.sat	dungeon1:npe_dungeon	162
appearance/helmet_fighter_rebel_ace_m.sat	space_npe_falcon	175
appearance/helmet_s06_f.sat	space_npe_falcon	121
appearance/hum_f.sat	tutorial	386
appearance/hum_f_hair_s01.sat	dungeon1:npe_shared_station	123
appearance/hum_f_hair_s04.sat	tutorial	123
appearance/hum_f_hair_s05.sat	tutorial	123
appearance/hum_f_hair_s06.sat	tutorial	123
appearance/hum_f_hair_s12.sat	tutorial	123
appearance/hum_f_hair_s19.sat	tutorial	123
appearance/hum_f_hair_s20.sat	tutorial	123
appearance/hum_f_hair_s21.sat	tutorial	123
appearance/hum_f_hair_s24.sat	dungeon1:npe_shared_station	123
appearance/hum_f_hair_s25.sat	tutorial	123
appearance/hum_f_hair_s27.sat	dungeon1:npe_shared_station	123
appearance/hum_f_hair_s31.sat	dungeon1:npe_shared_station	123
appearance/hum_f_hair_s32.sat	tutorial	123
appearance/hum_f_hair_s38.sat	tutorial	123
appearance/hum_f_hair_s40.sat	tutorial	123
appearance/hum_m.sat	tutorial	386
appearance/hum_m_hair_s01.sat	tutorial	123
appearance/hum_m_hair_s02.sat	tutorial	123
appearance/hum_m_hair_s04.sat	tutorial	123
appearance/hum_m_hair_s06.sat	tutorial	123
appearance/hum_m_hair_s07.sat	tutorial	123
appearance/hum_m_hair_s08.sat	tutorial	123
appearance/hum_m_hair_s11.sat	tutorial	123
appearance/hum_m_hair_s13.sat	tutorial	123
appearance/hum_m_hair_s20.sat	tutorial	123
appearance/hum_m_hair_s21.sat	tutorial	123
appearance/hum_m_hair_s23.sat	tutorial	123
appearance/hum_m_hair_s25.sat	tutorial	123
appearance/hum_m_hair_s26.sat	tutorial	123
appearance/hum_m_hair_s28.sat	tutorial	123
appearance/hum_m_hair_s32.sat	tutorial	123
appearance/hum_m_hair_s35.sat	tutorial	123
appearance/hum_m_hair_s37.sat	tutorial	123
appearance/hum_m_hair_s38.sat	tutorial	123
appearance/hum_m_hair_s39.sat	tutorial	123
appearance/hum_m_hair_s40.sat	tutorial	123
appearance/hutt_fighter_heavy_body_s01.apt	tutorial	79
appearance/hutt_fighter_heavy_body_s02.apt	space_npe_falcon	79
appearance/hutt_fighter_heavy_booster_s01.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_booster_s01_on.apt	space_npe_falcon	85
appearance/hutt_fighter_heavy_booster_s02.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_booster_s02_on.apt	space_npe_falcon	85
appearance/hutt_fighter_heavy_cockpit.apt	space_npe_falcon	78
appearance/hutt_fighter_heavy_engine_s01.apt	tutorial	81
appearance/hutt_fighter_heavy_engine_s01_on.apt	space_npe_falcon	84
appearance/hutt_fighter_heavy_engine_s02.apt	space_npe_falcon	81
appearance/hutt_fighter_heavy_engine_s02_on.apt	space_npe_falcon	84
appearance/hutt_fighter_heavy_missile_pod_s01.apt	space_npe_falcon	86
appearance/hutt_fighter_heavy_missile_pod_s02.apt	space_npe_falcon	86
appearance/hutt_fighter_heavy_struct_s01.apt	tutorial	81
appearance/hutt_fighter_heavy_struct_s02.apt	space_npe_falcon	81
appearance/hutt_fighter_heavy_weapon1_s01.apt	tutorial	82
appearance/hutt_fighter_heavy_weapon1_s02.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon1_s03.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon1_s04.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon1_s05.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon1_s06.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon2_s01.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon2_s02.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon2_s03.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon2_s04.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon2_s05.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon2_s06.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon3_s01.apt	tutorial	82
appearance/hutt_fighter_heavy_weapon3_s02.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon3_s03.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon3_s04.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon3_s05.apt	space_npe_falcon	82
appearance/hutt_fighter_heavy_weapon3_s06.apt	space_npe_falcon	82
appearance/hutt_fighter_light_body_s01.apt	dungeon1:npe_shared_station	79
appearance/hutt_fighter_light_body_s02.apt	space_npe_falcon	79
appearance/hutt_fighter_light_booster_s01.apt	dungeon1:npe_shared_station	82
appearance/hutt_fighter_light_booster_s01_on.apt	space_npe_falcon	85
appearance/hutt_fighter_light_booster_s02.apt	space_npe_falcon	82
appearance/hutt_fighter_light_cockpit.apt	space_ord_mantell	78
appearance/hutt_fighter_light_engine_s01.apt	dungeon1:npe_shared_station	81
appearance/hutt_fighter_light_engine_s01_on.apt	dungeon1:npe_shared_station	84
appearance/hutt_fighter_light_engine_s02.apt	space_npe_falcon	81
appearance/hutt_fighter_light_engine_s02_on.apt	space_npe_falcon	84
appearance/hutt_fighter_light_struct_s01.apt	dungeon1:npe_shared_station	81
appearance/hutt_fighter_light_struct_s02.apt	space_npe_falcon	81
appearance/hutt_fighter_light_weapon_s01.apt	dungeon1:npe_shared_station	81
appearance/hutt_fighter_light_weapon_s02.apt	space_npe_falcon	81
appearance/hutt_fighter_light_weapon_s03.apt	space_npe_falcon	81
appearance/hutt_fighter_light_weapon_s04.apt	space_npe_falcon	81
appearance/hutt_fighter_light_weapon_s05.apt	dungeon1:npe_shared_station	81
appearance/hutt_fighter_light_weapon_s06.apt	space_npe_falcon	81
appearance/hutt_fighter_medium_body_s01.apt	space_ord_mantell	80
appearance/hutt_fighter_medium_body_s02.apt	space_npe_falcon	80
appearance/hutt_fighter_medium_booster_s01.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_booster_s01_on.apt	space_npe_falcon	86
appearance/hutt_fighter_medium_booster_s02.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_booster_s02_on.apt	space_npe_falcon	86
appearance/hutt_fighter_medium_cockpit.apt	space_npe_falcon	79
appearance/hutt_fighter_medium_engine_s01.apt	space_ord_mantell	82
appearance/hutt_fighter_medium_engine_s01_on.apt	space_ord_mantell	85
appearance/hutt_fighter_medium_engine_s02.apt	space_npe_falcon	82
appearance/hutt_fighter_medium_engine_s02_on.apt	space_npe_falcon	85
appearance/hutt_fighter_medium_missle_pod_s01.apt	space_npe_falcon	86
appearance/hutt_fighter_medium_struct_s01.apt	space_ord_mantell	82
appearance/hutt_fighter_medium_struct_s02.apt	space_npe_falcon	82
appearance/hutt_fighter_medium_weapon1_s01.apt	space_ord_mantell	83
appearance/hutt_fighter_medium_weapon1_s02.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon1_s03.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon1_s04.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon1_s05.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon1_s06.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon2_s01.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon2_s02.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon2_s03.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon2_s04.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon2_s05.apt	space_npe_falcon	83
appearance/hutt_fighter_medium_weapon2_s06.apt	space_npe_falcon	83
appearance/hutt_transport.apt	space_npe_falcon	66
appearance/hutt_transport_engine_on.apt	space_npe_falcon	76
appearance/icon_heal.msh	dungeon1:npe_shared_station	3392
appearance/ig88.sat	dungeon1:npe_shared_station	178
appearance/imperial_gunboat.apt	space_npe_falcon	68
appearance/imperial_gunboat_engine_on.apt	space_npe_falcon	78
appearance/imperial_gunboat_turret_ball.apt	space_npe_falcon	80
appearance/imperial_gunboat_turretbase_nose.apt	space_npe_falcon	84
appearance/imperial_gunboat_turretbase_wing.apt	space_npe_falcon	84
appearance/imperial_gunboat_turretbody_nose.apt	space_npe_falcon	84
appearance/imperial_gunboat_turretbody_wing.apt	space_npe_falcon	84
appearance/impl_door_s01.apt	dungeon1:npe_shared_station	65
appearance/info_disk.apt	dungeon1:npe_shared_station	57
appearance/info_disk.msh	dungeon1:npe_shared_station	2784
appearance/ins_shield_generator.apt	dungeon1:npe_shared_station	72
appearance/ins_shield_generator_const_3.apt	dungeon1:npe_shared_station	80
appearance/ishi_tib_m.sat	dungeon1:npe_shared_station	361
appearance/ith_armor_s01_bicep_l_f.sat	tutorial	135
appearance/ith_armor_s01_bicep_r_f.sat	tutorial	135
appearance/ith_armor_s01_boots_f.sat	tutorial	133
appearance/ith_armor_s01_bracer_l_f.sat	tutorial	136
appearance/ith_armor_s01_bracer_r_f.sat	tutorial	136
appearance/ith_armor_s01_chest_plate_m.sat	tutorial	139
appearance/ith_armor_s01_gloves_f.sat	tutorial	134
appearance/ith_armor_s01_helmet_f.sat	tutorial	134
appearance/ith_armor_s01_leggings_f.sat	tutorial	136
appearance/ith_armor_s02_bicep_l_f.sat	dungeon1:npe_shared_station	135
appearance/ith_armor_s02_bicep_l_m.sat	tutorial	135
appearance/ith_armor_s02_bicep_r_f.sat	dungeon1:npe_shared_station	135
appearance/ith_armor_s02_bicep_r_m.sat	tutorial	135
appearance/ith_armor_s02_boots_f.sat	dungeon1:npe_shared_station	133
appearance/ith_armor_s02_boots_m.sat	tutorial	133
appearance/ith_armor_s02_bracer_l_f.sat	tutorial	136
appearance/ith_armor_s02_bracer_l_m.sat	tutorial	136
appearance/ith_armor_s02_bracer_r_f.sat	tutorial	136
appearance/ith_armor_s02_bracer_r_m.sat	tutorial	136
appearance/ith_armor_s02_chest_plate_m.sat	dungeon1:npe_shared_station	139
appearance/ith_armor_s02_gloves_f.sat	tutorial	134
appearance/ith_armor_s02_gloves_m.sat	tutorial	134
appearance/ith_armor_s02_helmet_f.sat	dungeon1:npe_shared_station	369
appearance/ith_armor_s02_helmet_m.sat	tutorial	369
appearance/ith_armor_s02_leggings_f.sat	dungeon1:npe_shared_station	136
appearance/ith_armor_s02_leggings_m.sat	tutorial	136
appearance/ith_armor_s03_bicep_l_f.sat	dungeon1:npe_shared_station	135
appearance/ith_armor_s03_bicep_r_f.sat	dungeon1:npe_shared_station	135
appearance/ith_armor_s03_boots_f.sat	tutorial	133
appearance/ith_armor_s03_bracer_l_f.sat	dungeon1:npe_shared_station	136
appearance/ith_armor_s03_bracer_r_f.sat	dungeon1:npe_shared_station	136
appearance/ith_armor_s03_chest_plate_m.sat	dungeon1:npe_shared_station	139
appearance/ith_armor_s03_gloves_f.sat	tutorial	134
appearance/ith_armor_s03_helmet_f.sat	dungeon1:npe_shared_station	134
appearance/ith_armor_s03_leggings_f.sat	dungeon1:npe_shared_station	136
appearance/ith_bandolier_s02_f.sat	dungeon1:npe_shared_station	128
appearance/ith_bandolier_s02_m.sat	dungeon1:npe_shared_station	128
appearance/ith_bandolier_s03_m.sat	dungeon1:npe_shared_station	128
appearance/ith_bandolier_s04_f.sat	tutorial	128
appearance/ith_bandolier_s04_m.sat	dungeon1:npe_shared_station	128
appearance/ith_bandolier_s05_m.sat	dungeon1:npe_shared_station	128
appearance/ith_belt_s01_m.sat	dungeon1:npe_shared_station	123
appearance/ith_belt_s03_f.sat	dungeon1:npe_shared_station	123
appearance/ith_belt_s03_m.sat	dungeon1:npe_shared_station	123
appearance/ith_belt_s17_f.sat	tutorial	123
appearance/ith_belt_s20_f.sat	tutorial	123
appearance/ith_belt_s20_m.sat	tutorial	123
appearance/ith_bodysuit_s01_f.sat	tutorial	130
appearance/ith_bodysuit_s01_m.sat	dungeon1:npe_shared_station	130
appearance/ith_bodysuit_s02_f.sat	dungeon1:npe_shared_station	130
appearance/ith_bodysuit_s03_f.sat	tutorial	130
appearance/ith_bodysuit_s04_f.sat	tutorial	130
appearance/ith_bodysuit_s05_f.sat	tutorial	130
appearance/ith_bodysuit_s06_f.sat	dungeon1:npe_shared_station	130
appearance/ith_dress_s02_f.sat	tutorial	127
appearance/ith_dress_s03_f.sat	tutorial	127
appearance/ith_dress_short_s01_f.sat	tutorial	133
appearance/ith_dress_short_s01_m.sat	tutorial	133
appearance/ith_f.sat	tutorial	386
appearance/ith_gloves_s01_f.sat	tutorial	128
appearance/ith_gloves_s02_f.sat	dungeon1:npe_dungeon	128
appearance/ith_gloves_s02_m.sat	dungeon1:npe_shared_station	128
appearance/ith_hat_s01_f.sat	tutorial	360
appearance/ith_hat_s02_f.sat	tutorial	360
appearance/ith_hat_s03_f.sat	tutorial	360
appearance/ith_hat_s04_f.sat	tutorial	360
appearance/ith_jacket_s01_f.sat	dungeon1:npe_dungeon	128
appearance/ith_jacket_s01_m.sat	dungeon1:npe_shared_station	128
appearance/ith_jacket_s02_f.sat	tutorial	128
appearance/ith_jacket_s03_f.sat	tutorial	128
appearance/ith_jacket_s03_m.sat	tutorial	128
appearance/ith_jacket_s04_f.sat	tutorial	128
appearance/ith_jacket_s05_f.sat	tutorial	128
appearance/ith_jacket_s06_f.sat	tutorial	128
appearance/ith_jacket_s07_f.sat	tutorial	128
appearance/ith_jacket_s07_m.sat	tutorial	128
appearance/ith_jacket_s08_f.sat	tutorial	128
appearance/ith_jacket_s09_f.sat	tutorial	128
appearance/ith_jacket_s10_f.sat	dungeon1:npe_shared_station	128
appearance/ith_jacket_s10_m.sat	dungeon1:npe_shared_station	128
appearance/ith_jacket_s11_f.sat	tutorial	128
appearance/ith_jacket_s12_f.sat	tutorial	128
appearance/ith_jacket_s13_f.sat	tutorial	128
appearance/ith_jacket_s14_f.sat	tutorial	128
appearance/ith_jacket_s15_f.sat	tutorial	128
appearance/ith_m.sat	tutorial	320
appearance/ith_necklace_s01_f.sat	tutorial	127
appearance/ith_necklace_s02_f.sat	tutorial	127
appearance/ith_necklace_s03_f.sat	tutorial	127
appearance/ith_necklace_s04_f.sat	dungeon1:npe_shared_station	127
appearance/ith_necklace_s05_f.sat	dungeon1:npe_shared_station	127
appearance/ith_necklace_s06_f.sat	tutorial	127
appearance/ith_necklace_s07_f.sat	tutorial	127
appearance/ith_necklace_s08_f.sat	tutorial	127
appearance/ith_necklace_s09_f.sat	tutorial	127
appearance/ith_necklace_s10_f.sat	tutorial	127
appearance/ith_necklace_s11_f.sat	tutorial	127
appearance/ith_necklace_s12_f.sat	tutorial	127
appearance/ith_pants_s01_f.sat	dungeon1:npe_shared_station	127
appearance/ith_pants_s01_m.sat	tutorial	127
appearance/ith_pants_s02_f.sat	dungeon1:npe_shared_station	127
appearance/ith_pants_s02_m.sat	dungeon1:npe_shared_station	127
appearance/ith_pants_s03_f.sat	tutorial	127
appearance/ith_pants_s04_f.sat	tutorial	127
appearance/ith_pants_s04_m.sat	tutorial	127
appearance/ith_pants_s05_f.sat	dungeon1:npe_shared_station	127
appearance/ith_pants_s06_f.sat	tutorial	127
appearance/ith_pants_s06_m.sat	tutorial	127
appearance/ith_pants_s07_f.sat	tutorial	127
appearance/ith_pants_s08_f.sat	tutorial	127
appearance/ith_pants_s09_f.sat	tutorial	127
appearance/ith_pants_s10_f.sat	tutorial	127
appearance/ith_pants_s10_m.sat	tutorial	127
appearance/ith_pants_s11_f.sat	tutorial	127
appearance/ith_pants_s12_f.sat	tutorial	127
appearance/ith_pants_s12_m.sat	tutorial	127
appearance/ith_pants_s13_f.sat	tutorial	127
appearance/ith_pants_s14_f.sat	tutorial	127
appearance/ith_pants_s15_f.sat	tutorial	127
appearance/ith_pants_s16_f.sat	tutorial	127
appearance/ith_pants_s17_f.sat	tutorial	127
appearance/ith_pants_s18_f.sat	dungeon1:npe_dungeon	127
appearance/ith_pants_s18_m.sat	dungeon1:npe_shared_station	127
appearance/ith_pants_s19_f.sat	dungeon1:npe_shared_station	127
appearance/ith_pants_s19_m.sat	dungeon1:npe_shared_station	127
appearance/ith_pants_s20_f.sat	tutorial	127
appearance/ith_pants_s21_f.sat	tutorial	127
appearance/ith_robe_s02_f.sat	tutorial	126
appearance/ith_robe_s03_f.sat	dungeon1:npe_shared_station	126
appearance/ith_shirt_s01_f.sat	dungeon1:npe_shared_station	127
appearance/ith_shirt_s01_m.sat	tutorial	127
appearance/ith_shirt_s02_f.sat	tutorial	127
appearance/ith_shirt_s03_f.sat	tutorial	127
appearance/ith_shirt_s04_f.sat	dungeon1:npe_dungeon	127
appearance/ith_shirt_s04_m.sat	dungeon1:npe_shared_station	127
appearance/ith_shirt_s05_f.sat	tutorial	127
appearance/ith_shirt_s06_f.sat	dungeon1:npe_shared_station	127
appearance/ith_shirt_s07_f.sat	tutorial	127
appearance/ith_shirt_s08_f.sat	tutorial	127
appearance/ith_shirt_s08_m.sat	tutorial	127
appearance/ith_shirt_s09_f.sat	dungeon1:npe_shared_station	127
appearance/ith_shirt_s09_m.sat	dungeon1:npe_shared_station	127
appearance/ith_shirt_s10_f.sat	tutorial	127
appearance/ith_shirt_s10_m.sat	tutorial	127
appearance/ith_shirt_s11_f.sat	tutorial	127
appearance/ith_shirt_s11_m.sat	tutorial	127
appearance/ith_shirt_s12_f.sat	dungeon1:npe_shared_station	127
appearance/ith_shirt_s13_f.sat	tutorial	127
appearance/ith_shirt_s13_m.sat	tutorial	127
appearance/ith_shirt_s14_f.sat	tutorial	127
appearance/ith_skirt_s01_f.sat	tutorial	127
appearance/ith_skirt_s02_f.sat	tutorial	127
appearance/ith_skirt_s03_f.sat	tutorial	127
appearance/ith_underwear_bottom_f.sat	tutorial	134
appearance/ith_underwear_bottom_m.sat	tutorial	134
appearance/ith_underwear_top_f.sat	tutorial	131
appearance/ith_vest_s01_f.sat	dungeon1:npe_shared_station	126
appearance/ith_vest_s02_f.sat	dungeon1:npe_shared_station	126
appearance/ith_vest_s02_m.sat	dungeon1:npe_shared_station	126
appearance/ithorian_m.sat	dungeon1:npe_shared_station	194
appearance/ithorian_m_03.sat	space_ord_mantell	197
appearance/ito.sat	dungeon1:npe_shared_station	213
appearance/jabba.sat	space_npe_falcon	179
appearance/jacket_s02_f.sat	dungeon1:npe_shared_station	121
appearance/jacket_s02_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s03_f.sat	tutorial	121
appearance/jacket_s03_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s05_f.sat	tutorial	121
appearance/jacket_s05_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s06_f.sat	tutorial	121
appearance/jacket_s06_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s07_f.sat	dungeon1:npe_shared_station	121
appearance/jacket_s07_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s08_f.sat	tutorial	121
appearance/jacket_s08_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s10_f.sat	tutorial	121
appearance/jacket_s10_m.sat	dungeon1:npe_dungeon	121
appearance/jacket_s11_f.sat	tutorial	121
appearance/jacket_s11_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s12_f.sat	tutorial	121
appearance/jacket_s12_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s13_f.sat	dungeon1:npe_shared_station	121
appearance/jacket_s13_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s14_f.sat	tutorial	121
appearance/jacket_s14_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s15_f.sat	tutorial	121
appearance/jacket_s15_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s16_f.sat	tutorial	121
appearance/jacket_s16_m.sat	tutorial	121
appearance/jacket_s17_f.sat	tutorial	121
appearance/jacket_s17_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s18_f.sat	tutorial	121
appearance/jacket_s18_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s19_f.sat	tutorial	121
appearance/jacket_s19_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s21_f.sat	tutorial	121
appearance/jacket_s21_m.sat	dungeon1:npe_dungeon	121
appearance/jacket_s22_f.sat	tutorial	121
appearance/jacket_s22_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s24_f.sat	tutorial	121
appearance/jacket_s24_m.sat	tutorial	121
appearance/jacket_s25_f.sat	tutorial	121
appearance/jacket_s25_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s26_f.sat	tutorial	121
appearance/jacket_s35_f.sat	tutorial	121
appearance/jacket_s35_m.sat	dungeon1:npe_shared_station	121
appearance/jacket_s36_f.sat	tutorial	121
appearance/jacket_s36_m.sat	dungeon1:npe_dungeon	121
appearance/kash_kachiro_low_plant.apt	dungeon1:npe_shared_station	75
appearance/kash_kachiro_tall_plant.apt	dungeon1:npe_shared_station	76
appearance/kash_swamp_cup_s02.apt	dungeon1:npe_shared_station	71
appearance/kash_swamp_lily.apt	dungeon1:npe_shared_station	67
appearance/kash_swamp_lily_s02.apt	dungeon1:npe_shared_station	71
appearance/kash_swamp_lily_s03.apt	dungeon1:npe_shared_station	71
